preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A slipper is a,clothing.,slipper,clothing,40,"(-13.604043006896973, -6.802021503448486, [-9.249330520629883, -4.35471248626709])",116535552,openai-gpt
A hat is a,clothing.,hat,clothing,41,"(-13.273181915283203, -6.636590957641602, [-9.280740737915039, -3.992440938949585])",116535552,openai-gpt
An overshoe is a,clothing.,overshoe,clothing,42,"(-15.613428115844727, -7.806714057922363, [-10.412809371948242, -5.200618267059326])",116535552,openai-gpt
A glove is a,clothing.,glove,clothing,43,"(-13.600140571594238, -6.800070285797119, [-9.607176780700684, -3.9929637908935547])",116535552,openai-gpt
An apron is a,clothing.,apron,clothing,44,"(-13.718753814697266, -6.859376907348633, [-9.243124961853027, -4.475628852844238])",116535552,openai-gpt
An earmuff is a,clothing.,earmuff,clothing,45,"(-15.896635055541992, -7.948317527770996, [-10.857118606567383, -5.039515972137451])",116535552,openai-gpt
A handkerchief is a,clothing.,handkerchief,clothing,46,"(-13.759848594665527, -6.879924297332764, [-10.089275360107422, -3.6705732345581055])",116535552,openai-gpt
A purse is a,clothing.,purse,clothing,47,"(-14.194982528686523, -7.097491264343262, [-9.479962348937988, -4.715019702911377])",116535552,openai-gpt
A hairband is a,clothing.,hairband,clothing,48,"(-15.226404190063477, -7.613202095031738, [-10.010398864746094, -5.216005325317383])",116535552,openai-gpt
A ring is a,clothing.,ring,clothing,49,"(-15.951460838317871, -7.9757304191589355, [-11.347679138183594, -4.603781700134277])",116535552,openai-gpt
An earring is a,clothing.,earring,clothing,50,"(-14.533790588378906, -7.266895294189453, [-10.484906196594238, -4.048884868621826])",116535552,openai-gpt
A watch is a,clothing.,watch,clothing,51,"(-15.536734580993652, -7.768367290496826, [-10.606603622436523, -4.930130958557129])",116535552,openai-gpt
A cuff link is a,clothing.,cuff link,clothing,52,"(-14.985593795776367, -7.492796897888184, [-10.201916694641113, -4.783676624298096])",116535552,openai-gpt
A necklace is a,clothing.,necklace,clothing,53,"(-14.961807250976562, -7.480903625488281, [-10.163203239440918, -4.7986040115356445])",116535552,openai-gpt
A bracelet is a,clothing.,bracelet,clothing,54,"(-15.12794303894043, -7.563971519470215, [-10.412010192871094, -4.715932846069336])",116535552,openai-gpt
A cane is a,clothing.,cane,clothing,55,"(-16.20294189453125, -8.101470947265625, [-11.407730102539062, -4.795210838317871])",116535552,openai-gpt
An automobile is a,vehicle.,automobile,vehicle,1,"(-4.8671674728393555, -2.4335837364196777, [-3.451996326446533, -1.4151711463928223])",116535552,openai-gpt
A station wagon is a,vehicle.,station wagon,vehicle,2,"(-7.421468257904053, -3.7107341289520264, [-5.377952575683594, -2.043515682220459])",116535552,openai-gpt
A truck is a,vehicle.,truck,vehicle,3,"(-5.768256187438965, -2.8841280937194824, [-4.4471940994262695, -1.3210620880126953])",116535552,openai-gpt
A car is a,vehicle.,car,vehicle,4,"(-5.688384532928467, -2.8441922664642334, [-4.5003662109375, -1.1880183219909668])",116535552,openai-gpt
A bus is a,vehicle.,bus,vehicle,5,"(-7.005134105682373, -3.5025670528411865, [-5.619433403015137, -1.3857007026672363])",116535552,openai-gpt
A taxi is a,vehicle.,taxi,vehicle,6,"(-8.977701187133789, -4.4888505935668945, [-7.15880823135376, -1.8188929557800293])",116535552,openai-gpt
A jeep is a,vehicle.,jeep,vehicle,7,"(-6.53190803527832, -3.26595401763916, [-5.089067459106445, -1.442840576171875])",116535552,openai-gpt
An ambulance is a,vehicle.,ambulance,vehicle,8,"(-8.690740585327148, -4.345370292663574, [-6.524413108825684, -2.166327953338623])",116535552,openai-gpt
A motorcycle is a,vehicle.,motorcycle,vehicle,9,"(-7.809159278869629, -3.9045796394348145, [-6.116532325744629, -1.692626953125])",116535552,openai-gpt
A streetcar is a,vehicle.,streetcar,vehicle,10,"(-8.142203330993652, -4.071101665496826, [-6.310601234436035, -1.8316020965576172])",116535552,openai-gpt
A van is a,vehicle.,van,vehicle,11,"(-6.408161640167236, -3.204080820083618, [-4.813475608825684, -1.5946860313415527])",116535552,openai-gpt
A honda is a,vehicle.,Honda,vehicle,12,"(-8.052191734313965, -4.026095867156982, [-6.170752048492432, -1.8814396858215332])",116535552,openai-gpt
A cable car is a,vehicle.,cable car,vehicle,13,"(-7.698967933654785, -3.8494839668273926, [-5.9595723152160645, -1.7393956184387207])",116535552,openai-gpt
A train is a,vehicle.,train,vehicle,14,"(-7.600029945373535, -3.8000149726867676, [-6.052040100097656, -1.547989845275879])",116535552,openai-gpt
A trolley is a,vehicle.,trolley,vehicle,15,"(-7.729617595672607, -3.8648087978363037, [-6.218977928161621, -1.5106396675109863])",116535552,openai-gpt
A bicycle is a,vehicle.,bicycle,vehicle,16,"(-7.20723295211792, -3.60361647605896, [-5.608517169952393, -1.5987157821655273])",116535552,openai-gpt
A carriage is a,vehicle.,carriage,vehicle,17,"(-6.748917102813721, -3.3744585514068604, [-4.965283393859863, -1.7836337089538574])",116535552,openai-gpt
An airplane is a,vehicle.,airplane,vehicle,18,"(-8.162471771240234, -4.081235885620117, [-6.618295669555664, -1.5441761016845703])",116535552,openai-gpt
A bike is a,vehicle.,bike,vehicle,19,"(-7.150231838226318, -3.575115919113159, [-5.815751075744629, -1.3344807624816895])",116535552,openai-gpt
A boat is a,vehicle.,boat,vehicle,20,"(-8.068337440490723, -4.034168720245361, [-6.705016136169434, -1.363321304321289])",116535552,openai-gpt
A jet is a,vehicle.,jet,vehicle,21,"(-7.784646987915039, -3.8923234939575195, [-6.163494110107422, -1.6211528778076172])",116535552,openai-gpt
A ship is a,vehicle.,ship,vehicle,22,"(-8.072186470031738, -4.036093235015869, [-6.599430084228516, -1.4727563858032227])",116535552,openai-gpt
A scooter is a,vehicle.,scooter,vehicle,23,"(-6.658690452575684, -3.329345226287842, [-5.2873029708862305, -1.3713874816894531])",116535552,openai-gpt
A tractor is a,vehicle.,tractor,vehicle,24,"(-6.311788082122803, -3.1558940410614014, [-4.922820091247559, -1.3889679908752441])",116535552,openai-gpt
A wagon is a,vehicle.,wagon,vehicle,25,"(-6.729925155639648, -3.364962577819824, [-5.1750030517578125, -1.554922103881836])",116535552,openai-gpt
A subway is a,vehicle.,subway,vehicle,26,"(-9.77548599243164, -4.88774299621582, [-7.7835469245910645, -1.9919390678405762])",116535552,openai-gpt
A trailer is a,vehicle.,trailer,vehicle,27,"(-7.566229343414307, -3.7831146717071533, [-6.160449028015137, -1.40578031539917])",116535552,openai-gpt
A cart is a,vehicle.,cart,vehicle,28,"(-7.2123260498046875, -3.6061630249023438, [-5.772322177886963, -1.4400038719177246])",116535552,openai-gpt
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"(-10.081579208374023, -5.040789604187012, [-8.163546562194824, -1.9180331230163574])",116535552,openai-gpt
A yacht is a,vehicle.,yacht,vehicle,30,"(-8.988622665405273, -4.494311332702637, [-7.430622100830078, -1.5580005645751953])",116535552,openai-gpt
A tank is a,vehicle.,tank,vehicle,31,"(-7.835798263549805, -3.9178991317749023, [-6.624141693115234, -1.2116565704345703])",116535552,openai-gpt
A go-cart is a,vehicle.,go-cart,vehicle,32,"(-8.880633354187012, -4.440316677093506, [-6.9472246170043945, -1.9334087371826172])",116535552,openai-gpt
A rowboat is a,vehicle.,rowboat,vehicle,33,"(-9.603203773498535, -4.801601886749268, [-7.840166091918945, -1.7630376815795898])",116535552,openai-gpt
A dogsled is a,vehicle.,dogsled,vehicle,34,"(-8.588058471679688, -4.294029235839844, [-6.856396675109863, -1.7316617965698242])",116535552,openai-gpt
A tricycle is a,vehicle.,tricycle,vehicle,35,"(-8.132834434509277, -4.066417217254639, [-5.9651641845703125, -2.1676700115203857])",116535552,openai-gpt
A canoe is a,vehicle.,canoe,vehicle,36,"(-8.907638549804688, -4.453819274902344, [-7.249864101409912, -1.6577739715576172])",116535552,openai-gpt
A raft is a,vehicle.,raft,vehicle,37,"(-8.75910758972168, -4.37955379486084, [-7.170116424560547, -1.5889911651611328])",116535552,openai-gpt
A submarine is a,vehicle.,submarine,vehicle,38,"(-9.094612121582031, -4.547306060791016, [-7.0588836669921875, -2.0357284545898438])",116535552,openai-gpt
A sled is a,vehicle.,sled,vehicle,39,"(-7.348013401031494, -3.674006700515747, [-5.580737113952637, -1.7672762870788574])",116535552,openai-gpt
A horse is a,vehicle.,horse,vehicle,40,"(-7.945511341094971, -3.9727556705474854, [-6.695781707763672, -1.2497296333312988])",116535552,openai-gpt
A rocket is a,vehicle.,rocket,vehicle,41,"(-7.934846878051758, -3.967423439025879, [-6.686203956604004, -1.248642921447754])",116535552,openai-gpt
A blimp is a,vehicle.,blimp,vehicle,42,"(-10.962209701538086, -5.481104850769043, [-9.275362968444824, -1.6868467330932617])",116535552,openai-gpt
A skate is a,vehicle.,skate,vehicle,43,"(-9.057805061340332, -4.528902530670166, [-7.638916969299316, -1.4188880920410156])",116535552,openai-gpt
A camel is a,vehicle.,camel,vehicle,44,"(-9.804628372192383, -4.902314186096191, [-8.045171737670898, -1.7594561576843262])",116535552,openai-gpt
Feet are,vehicles.,feet,vehicle,45,"(-16.038497924804688, -8.019248962402344, [-14.822736740112305, -1.2157611846923828])",116535552,openai-gpt
A ski is a,vehicle.,ski,vehicle,46,"(-9.668741226196289, -4.8343706130981445, [-8.000234603881836, -1.668506145477295])",116535552,openai-gpt
A skateboard is a,vehicle.,skateboard,vehicle,47,"(-8.88528823852539, -4.442644119262695, [-7.500217914581299, -1.3850703239440918])",116535552,openai-gpt
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"(-7.30360746383667, -3.651803731918335, [-5.954983711242676, -1.3486237525939941])",116535552,openai-gpt
A surfboard is a,vehicle.,surfboard,vehicle,49,"(-9.605297088623047, -4.802648544311523, [-8.037696838378906, -1.5676007270812988])",116535552,openai-gpt
An elevator is a,vehicle.,elevator,vehicle,50,"(-9.90664005279541, -4.953320026397705, [-8.202280044555664, -1.704360008239746])",116535552,openai-gpt
A chair is a type of,furniture.,chair,furniture,1,"(-7.675660610198975, -3.8378303050994873, [-6.089567184448242, -1.5860934257507324])",116535552,openai-gpt
A sofa is a type of,furniture.,sofa,furniture,2,"(-7.302177429199219, -3.6510887145996094, [-5.408592700958252, -1.8935847282409668])",116535552,openai-gpt
A couch is a type of,furniture.,couch,furniture,3,"(-7.057012557983398, -3.528506278991699, [-5.317540168762207, -1.7394723892211914])",116535552,openai-gpt
A table is a type of,furniture.,table,furniture,4,"(-8.90855884552002, -4.45427942276001, [-6.811140537261963, -2.0974185466766357])",116535552,openai-gpt
An easy chair is a type of,furniture.,easy chair,furniture,5,"(-7.296918869018555, -3.6484594345092773, [-5.613134384155273, -1.6837844848632812])",116535552,openai-gpt
A dresser is a type of,furniture.,dresser,furniture,6,"(-7.079329490661621, -3.5396647453308105, [-5.3911237716674805, -1.6882057189941406])",116535552,openai-gpt
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"(-6.977288722991943, -3.4886443614959717, [-5.169458389282227, -1.8078303337097168])",116535552,openai-gpt
A coffee table is a type of,furniture.,coffee table,furniture,8,"(-8.897686004638672, -4.448843002319336, [-6.156307697296143, -2.74137806892395])",116535552,openai-gpt
A rocker is a type of,furniture.,rocker,furniture,9,"(-7.080654621124268, -3.540327310562134, [-6.000026702880859, -1.0806279182434082])",116535552,openai-gpt
A love seat is a type of,furniture.,love seat,furniture,10,"(-7.391482830047607, -3.6957414150238037, [-5.818637847900391, -1.5728449821472168])",116535552,openai-gpt
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"(-15.35106086730957, -7.675530433654785, [-10.088212013244629, -5.262848854064941])",116535552,openai-gpt
A desk is a type of,furniture.,desk,furniture,12,"(-8.10116958618164, -4.05058479309082, [-6.336595058441162, -1.7645740509033203])",116535552,openai-gpt
A bed is a type of,furniture.,bed,furniture,13,"(-7.943899631500244, -3.971949815750122, [-6.544900894165039, -1.398998737335205])",116535552,openai-gpt
A bureau is a type of,furniture.,bureau,furniture,14,"(-9.804961204528809, -4.902480602264404, [-7.875388145446777, -1.9295730590820312])",116535552,openai-gpt
A davenport is a type of,furniture.,davenport,furniture,15,"(-10.512145042419434, -5.256072521209717, [-8.544075965881348, -1.968069076538086])",116535552,openai-gpt
An end table is a type of,furniture.,end table,furniture,16,"(-10.28245735168457, -5.141228675842285, [-6.985966682434082, -3.2964909076690674])",116535552,openai-gpt
A divan is a type of,furniture.,divan,furniture,17,"(-8.55356216430664, -4.27678108215332, [-6.30777645111084, -2.2457852363586426])",116535552,openai-gpt
A night table is a type of,furniture.,night table,furniture,18,"(-8.18391227722168, -4.09195613861084, [-6.146864891052246, -2.0370471477508545])",116535552,openai-gpt
A chest is a type of,furniture.,chest,furniture,19,"(-9.72686767578125, -4.863433837890625, [-8.018467903137207, -1.708399772644043])",116535552,openai-gpt
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"(-8.939447402954102, -4.469723701477051, [-6.628535747528076, -2.310911178588867])",116535552,openai-gpt
A vanity is a type of,furniture.,vanity,furniture,21,"(-9.012734413146973, -4.506367206573486, [-7.630407810211182, -1.382326602935791])",116535552,openai-gpt
A bookcase is a type of,furniture.,bookcase,furniture,22,"(-8.991296768188477, -4.495648384094238, [-6.624179363250732, -2.3671176433563232])",116535552,openai-gpt
A lounge is a type of,furniture.,lounge,furniture,23,"(-9.701706886291504, -4.850853443145752, [-7.49981689453125, -2.201889991760254])",116535552,openai-gpt
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"(-8.842613220214844, -4.421306610107422, [-6.543454170227051, -2.299159526824951])",116535552,openai-gpt
An ottoman is a type of,furniture.,ottoman,furniture,25,"(-7.014626979827881, -3.5073134899139404, [-5.333521366119385, -1.681105613708496])",116535552,openai-gpt
A footstool is a type of,furniture.,footstool,furniture,26,"(-7.569177150726318, -3.784588575363159, [-5.990560531616211, -1.5786166191101074])",116535552,openai-gpt
A cabinet is a type of,furniture.,cabinet,furniture,27,"(-9.595348358154297, -4.797674179077148, [-7.655205726623535, -1.9401421546936035])",116535552,openai-gpt
A china closet is a type of,furniture.,china closet,furniture,28,"(-8.463308334350586, -4.231654167175293, [-6.310929298400879, -2.152379035949707])",116535552,openai-gpt
A bench is a type of,furniture.,bench,furniture,29,"(-9.027454376220703, -4.513727188110352, [-7.0772385597229, -1.9502158164978027])",116535552,openai-gpt
A buffet is a type of,furniture.,buffet,furniture,30,"(-11.711681365966797, -5.855840682983398, [-9.600302696228027, -2.1113781929016113])",116535552,openai-gpt
A lamp is a type of,furniture.,lamp,furniture,31,"(-10.820420265197754, -5.410210132598877, [-8.683259010314941, -2.1371610164642334])",116535552,openai-gpt
A stool is a type of,furniture.,stool,furniture,32,"(-8.551103591918945, -4.275551795959473, [-6.913942813873291, -1.637160301208496])",116535552,openai-gpt
A hassock is a type of,furniture.,hassock,furniture,33,"(-9.208226203918457, -4.6041131019592285, [-7.522954940795898, -1.6852712631225586])",116535552,openai-gpt
A drawer is a type of,furniture.,drawer,furniture,34,"(-10.950162887573242, -5.475081443786621, [-8.663342475891113, -2.286820650100708])",116535552,openai-gpt
A piano is a type of,furniture.,piano,furniture,35,"(-9.156953811645508, -4.578476905822754, [-7.79514217376709, -1.3618121147155762])",116535552,openai-gpt
A cushion is a type of,furniture.,cushion,furniture,36,"(-8.640825271606445, -4.320412635803223, [-6.952975273132324, -1.687849998474121])",116535552,openai-gpt
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"(-9.442900657653809, -4.721450328826904, [-6.99341344833374, -2.4494872093200684])",116535552,openai-gpt
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"(-13.187320709228516, -6.593660354614258, [-10.374740600585938, -2.812579870223999])",116535552,openai-gpt
A cupboard is a type of,furniture.,cupboard,furniture,39,"(-10.087644577026367, -5.043822288513184, [-7.856653690338135, -2.2309906482696533])",116535552,openai-gpt
A stereo is a type of,furniture.,stereo,furniture,40,"(-11.906740188598633, -5.953370094299316, [-9.373290061950684, -2.5334506034851074])",116535552,openai-gpt
A mirror is a type of,furniture.,mirror,furniture,41,"(-11.146554946899414, -5.573277473449707, [-9.267314910888672, -1.879239559173584])",116535552,openai-gpt
A television is a type of,furniture.,television,furniture,42,"(-11.285956382751465, -5.642978191375732, [-8.795743942260742, -2.4902124404907227])",116535552,openai-gpt
A bar is a type of,furniture.,bar,furniture,43,"(-12.211570739746094, -6.105785369873047, [-9.544663429260254, -2.66690731048584])",116535552,openai-gpt
A shelf is a type of,furniture.,shelf,furniture,44,"(-9.830703735351562, -4.915351867675781, [-7.916780948638916, -1.9139227867126465])",116535552,openai-gpt
A rug is a type of,furniture.,rug,furniture,45,"(-7.430860996246338, -3.715430498123169, [-5.974704265594482, -1.4561567306518555])",116535552,openai-gpt
A pillow is a type of,furniture.,pillow,furniture,46,"(-9.394293785095215, -4.697146892547607, [-7.665141582489014, -1.7291522026062012])",116535552,openai-gpt
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"(-10.763897895812988, -5.381948947906494, [-7.930391311645508, -2.8335068225860596])",116535552,openai-gpt
A radio is a type of,furniture.,radio,furniture,48,"(-13.251089096069336, -6.625544548034668, [-10.932879447937012, -2.318209648132324])",116535552,openai-gpt
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"(-9.62568187713623, -4.812840938568115, [-7.542027473449707, -2.0836544036865234])",116535552,openai-gpt
A stove is a type of,furniture.,stove,furniture,50,"(-9.776896476745605, -4.888448238372803, [-7.722541809082031, -2.054354429244995])",116535552,openai-gpt
A counter is a type of,furniture.,counter,furniture,51,"(-9.637762069702148, -4.818881034851074, [-7.6519622802734375, -1.9858002662658691])",116535552,openai-gpt
A clock is a type of,furniture.,clock,furniture,52,"(-11.006389617919922, -5.503194808959961, [-9.218055725097656, -1.7883338928222656])",116535552,openai-gpt
A drape is a type of,furniture.,drape,furniture,53,"(-10.704126358032227, -5.352063179016113, [-8.786916732788086, -1.9172091484069824])",116535552,openai-gpt
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"(-10.454767227172852, -5.227383613586426, [-8.121561050415039, -2.3332056999206543])",116535552,openai-gpt
A picture is a type of,furniture.,picture,furniture,55,"(-11.699243545532227, -5.849621772766113, [-9.699423789978027, -1.999819278717041])",116535552,openai-gpt
A closet is a type of,furniture.,closet,furniture,56,"(-9.036056518554688, -4.518028259277344, [-7.385630130767822, -1.650425910949707])",116535552,openai-gpt
A vase is a type of,furniture.,vase,furniture,57,"(-10.544660568237305, -5.272330284118652, [-8.361491203308105, -2.183169364929199])",116535552,openai-gpt
An ashtray is a type of,furniture.,ashtray,furniture,58,"(-9.764829635620117, -4.882414817810059, [-7.4934539794921875, -2.2713754177093506])",116535552,openai-gpt
A fan is a type of,furniture.,fan,furniture,59,"(-12.927953720092773, -6.463976860046387, [-10.790928840637207, -2.1370248794555664])",116535552,openai-gpt
A telephone is a type of,furniture.,telephone,furniture,60,"(-11.802300453186035, -5.901150226593018, [-9.75778865814209, -2.0445117950439453])",116535552,openai-gpt
A gun is a,weapon.,gun,weapon,1,"(-3.701221466064453, -1.8506107330322266, [-2.417257308959961, -1.2839641571044922])",116535552,openai-gpt
A pistol is a,weapon.,pistol,weapon,2,"(-3.677859306335449, -1.8389296531677246, [-2.285522937774658, -1.392336368560791])",116535552,openai-gpt
A revolver is a,weapon.,revolver,weapon,3,"(-4.433740139007568, -2.216870069503784, [-3.0043773651123047, -1.4293627738952637])",116535552,openai-gpt
A machine gun is a,weapon.,machine gun,weapon,4,"(-4.122381687164307, -2.0611908435821533, [-2.809156894683838, -1.3132247924804688])",116535552,openai-gpt
A rifle is a,weapon.,rifle,weapon,5,"(-3.605044364929199, -1.8025221824645996, [-2.3726820945739746, -1.2323622703552246])",116535552,openai-gpt
A switchblade is a,weapon.,switchblade,weapon,6,"(-4.356454372406006, -2.178227186203003, [-2.9337306022644043, -1.4227237701416016])",116535552,openai-gpt
A knife is a,weapon.,knife,weapon,7,"(-3.8611035346984863, -1.9305517673492432, [-2.393594264984131, -1.4675092697143555])",116535552,openai-gpt
A dagger is a,weapon.,dagger,weapon,8,"(-3.984060287475586, -1.992030143737793, [-2.345310688018799, -1.638749599456787])",116535552,openai-gpt
A shotgun is a,weapon.,shotgun,weapon,9,"(-4.44842529296875, -2.224212646484375, [-2.8300395011901855, -1.6183857917785645])",116535552,openai-gpt
A sword is a,weapon.,sword,weapon,10,"(-3.221823215484619, -1.6109116077423096, [-1.664628505706787, -1.557194709777832])",116535552,openai-gpt
A bomb is a,weapon.,bomb,weapon,11,"(-5.144340515136719, -2.5721702575683594, [-4.044061660766602, -1.1002788543701172])",116535552,openai-gpt
A hand grenade is a,weapon.,hand grenade,weapon,12,"(-5.672939300537109, -2.8364696502685547, [-4.046451568603516, -1.6264877319335938])",116535552,openai-gpt
An atom bomb is a,weapon.,Atom bomb,weapon,13,"(-6.7162275314331055, -3.3581137657165527, [-5.649136066436768, -1.067091464996338])",116535552,openai-gpt
A bayonet is a,weapon.,bayonet,weapon,14,"(-4.659884929656982, -2.329942464828491, [-2.716987133026123, -1.9428977966308594])",116535552,openai-gpt
A spear is a,weapon.,spear,weapon,15,"(-3.5576963424682617, -1.7788481712341309, [-1.943613052368164, -1.6140832901000977])",116535552,openai-gpt
A bazooka is a,weapon.,bazooka,weapon,16,"(-6.721673011779785, -3.3608365058898926, [-5.071330547332764, -1.6503424644470215])",116535552,openai-gpt
A cannon is a,weapon.,cannon,weapon,17,"(-4.028159141540527, -2.0140795707702637, [-2.7285537719726562, -1.299605369567871])",116535552,openai-gpt
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"(-5.454522132873535, -2.7272610664367676, [-3.481250762939453, -1.973271131515503])",116535552,openai-gpt
A club is a,weapon.,club,weapon,19,"(-9.25804328918457, -4.629021644592285, [-8.19032096862793, -1.0677218437194824])",116535552,openai-gpt
A lance is a,weapon.,lance,weapon,20,"(-4.04731559753418, -2.02365779876709, [-2.6129932403564453, -1.4343223571777344])",116535552,openai-gpt
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"(-6.194766521453857, -3.0973832607269287, [-4.724874496459961, -1.4698920249938965])",116535552,openai-gpt
A bullet is a,weapon.,bullet,weapon,22,"(-5.3359479904174805, -2.6679739952087402, [-3.980252265930176, -1.3556957244873047])",116535552,openai-gpt
A tomahawk is a,weapon.,tomahawk,weapon,23,"(-4.817606449127197, -2.4088032245635986, [-2.7262392044067383, -2.091367244720459])",116535552,openai-gpt
A mortar is a,weapon.,mortar,weapon,24,"(-5.03339958190918, -2.51669979095459, [-3.6748528480529785, -1.3585467338562012])",116535552,openai-gpt
An arrow is a,weapon.,arrow,weapon,25,"(-4.024083137512207, -2.0120415687561035, [-2.652554988861084, -1.371528148651123])",116535552,openai-gpt
A blackjack is a,weapon.,blackjack,weapon,26,"(-7.063916206359863, -3.5319581031799316, [-5.84196662902832, -1.221949577331543])",116535552,openai-gpt
A tank is a,weapon.,tank,weapon,27,"(-7.637457847595215, -3.8187289237976074, [-6.668430328369141, -0.9690275192260742])",116535552,openai-gpt
Teargas is a,weapon.,teargas,weapon,28,"(-7.420419216156006, -3.710209608078003, [-5.90106725692749, -1.5193519592285156])",116535552,openai-gpt
A missile is a,weapon.,missile,weapon,29,"(-3.6485776901245117, -1.8242888450622559, [-2.4989371299743652, -1.1496405601501465])",116535552,openai-gpt
A whip is a,weapon.,whip,weapon,30,"(-4.444248676300049, -2.2221243381500244, [-3.1586599349975586, -1.2855887413024902])",116535552,openai-gpt
An ice pick is a,weapon.,ice pick,weapon,31,"(-6.4559102058410645, -3.2279551029205322, [-5.121675491333008, -1.3342347145080566])",116535552,openai-gpt
A hatchet is a,weapon.,hatchet,weapon,32,"(-4.408132553100586, -2.204066276550293, [-2.805790424346924, -1.602342128753662])",116535552,openai-gpt
A slingshot is a,weapon.,slingshot,weapon,33,"(-4.288434982299805, -2.1442174911499023, [-2.637752056121826, -1.6506829261779785])",116535552,openai-gpt
A fist is a,weapon.,fist,weapon,34,"(-4.807405948638916, -2.403702974319458, [-3.575249671936035, -1.2321562767028809])",116535552,openai-gpt
An axe is a,weapon.,axe,weapon,35,"(-3.9074807167053223, -1.9537403583526611, [-2.2051897048950195, -1.7022910118103027])",116535552,openai-gpt
A bow is a,weapon.,bow,weapon,36,"(-5.310890197753906, -2.655445098876953, [-3.9378178119659424, -1.3730721473693848])",116535552,openai-gpt
A razor is a,weapon.,razor,weapon,37,"(-4.379820823669434, -2.189910411834717, [-3.1262474060058594, -1.2535734176635742])",116535552,openai-gpt
A razor blade is a,weapon.,razor blade,weapon,38,"(-4.482656478881836, -2.241328239440918, [-2.9031014442443848, -1.5795550346374512])",116535552,openai-gpt
A rocket is a,weapon.,rocket,weapon,39,"(-4.7451910972595215, -2.3725955486297607, [-3.7930283546447754, -0.9521627426147461])",116535552,openai-gpt
A judo is a,weapon.,judo,weapon,40,"(-7.696463108062744, -3.848231554031372, [-5.945186138153076, -1.751276969909668])",116535552,openai-gpt
A stick is a,weapon.,stick,weapon,41,"(-4.197082996368408, -2.098541498184204, [-3.043863296508789, -1.1532196998596191])",116535552,openai-gpt
A poison is a,weapon.,poison,weapon,42,"(-5.087629318237305, -2.5438146591186523, [-3.8525571823120117, -1.235072135925293])",116535552,openai-gpt
A rock is a,weapon.,rock,weapon,43,"(-6.65615701675415, -3.328078508377075, [-5.58022403717041, -1.0759329795837402])",116535552,openai-gpt
A stone is a,weapon.,stone,weapon,44,"(-6.3788275718688965, -3.1894137859344482, [-5.1308393478393555, -1.247988224029541])",116535552,openai-gpt
Gas is a,weapon.,gas,weapon,45,"(-8.337617874145508, -4.168808937072754, [-7.132332801818848, -1.2052850723266602])",116535552,openai-gpt
A chain is a,weapon.,chain,weapon,46,"(-6.2313055992126465, -3.1156527996063232, [-5.101291179656982, -1.130014419555664])",116535552,openai-gpt
A scissor is a,weapon.,scissor,weapon,47,"(-5.636660099029541, -2.8183300495147705, [-4.331662178039551, -1.3049979209899902])",116535552,openai-gpt
A brick is a,weapon.,brick,weapon,48,"(-8.144432067871094, -4.072216033935547, [-7.338728427886963, -0.8057036399841309])",116535552,openai-gpt
A pitchfork is a,weapon.,pitchfork,weapon,49,"(-5.120265960693359, -2.5601329803466797, [-3.5250043869018555, -1.595261573791504])",116535552,openai-gpt
A hammer is a,weapon.,hammer,weapon,50,"(-4.667796611785889, -2.3338983058929443, [-3.2384257316589355, -1.4293708801269531])",116535552,openai-gpt
A word is a,weapon.,word,weapon,51,"(-6.641287803649902, -3.320643901824951, [-5.685032844543457, -0.9562549591064453])",116535552,openai-gpt
A hand is a,weapon.,hand,weapon,52,"(-5.0527801513671875, -2.5263900756835938, [-4.005196571350098, -1.0475835800170898])",116535552,openai-gpt
A pipe is a,weapon.,pipe,weapon,53,"(-5.491333961486816, -2.745666980743408, [-4.276810646057129, -1.2145233154296875])",116535552,openai-gpt
A rope is a,weapon.,rope,weapon,54,"(-5.9420390129089355, -2.9710195064544678, [-4.704266548156738, -1.2377724647521973])",116535552,openai-gpt
An airplane is a,weapon.,airplane,weapon,55,"(-7.653985977172852, -3.826992988586426, [-6.723757743835449, -0.9302282333374023])",116535552,openai-gpt
A foot is a,weapon.,foot,weapon,56,"(-9.063758850097656, -4.531879425048828, [-7.862724781036377, -1.201033592224121])",116535552,openai-gpt
A car is a,weapon.,car,weapon,57,"(-7.176666259765625, -3.5883331298828125, [-6.221543788909912, -0.9551224708557129])",116535552,openai-gpt
A screwdriver is a,weapon.,screwdriver,weapon,58,"(-5.413387775421143, -2.7066938877105713, [-4.056319713592529, -1.3570680618286133])",116535552,openai-gpt
Glass is a,weapon.,glass,weapon,59,"(-7.841331958770752, -3.920665979385376, [-6.543710708618164, -1.297621250152588])",116535552,openai-gpt
