preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A watch is a,clothing.,watch,clothing,51,"(-13.00677490234375, -6.503387451171875, [-9.302825927734375, -3.703948974609375])",124439808,gpt2
A cuff link is a,clothing.,cuff link,clothing,52,"(-15.603218078613281, -7.801609039306641, [-9.57977294921875, -6.023445129394531])",124439808,gpt2
A necklace is a,clothing.,necklace,clothing,53,"(-13.302825927734375, -6.6514129638671875, [-8.532722473144531, -4.770103454589844])",124439808,gpt2
A bracelet is a,clothing.,bracelet,clothing,54,"(-13.365028381347656, -6.682514190673828, [-8.563346862792969, -4.8016815185546875])",124439808,gpt2
A cane is a,clothing.,cane,clothing,55,"(-14.507484436035156, -7.253742218017578, [-10.2156982421875, -4.291786193847656])",124439808,gpt2
An automobile is a,vehicle.,automobile,vehicle,1,"(-5.630821228027344, -2.815410614013672, [-1.7720108032226562, -3.8588104248046875])",124439808,gpt2
A station wagon is a,vehicle.,station wagon,vehicle,2,"(-8.949661254882812, -4.474830627441406, [-3.2871475219726562, -5.662513732910156])",124439808,gpt2
A truck is a,vehicle.,truck,vehicle,3,"(-6.930999755859375, -3.4654998779296875, [-2.8239593505859375, -4.1070404052734375])",124439808,gpt2
A car is a,vehicle.,car,vehicle,4,"(-5.593048095703125, -2.7965240478515625, [-2.6927871704101562, -2.9002609252929688])",124439808,gpt2
A bus is a,vehicle.,bus,vehicle,5,"(-9.877357482910156, -4.938678741455078, [-4.62677001953125, -5.250587463378906])",124439808,gpt2
A taxi is a,vehicle.,taxi,vehicle,6,"(-9.247467041015625, -4.6237335205078125, [-3.6150970458984375, -5.6323699951171875])",124439808,gpt2
A jeep is a,vehicle.,jeep,vehicle,7,"(-8.454986572265625, -4.2274932861328125, [-3.1115341186523438, -5.343452453613281])",124439808,gpt2
An ambulance is a,vehicle.,ambulance,vehicle,8,"(-10.15264892578125, -5.076324462890625, [-4.037620544433594, -6.115028381347656])",124439808,gpt2
A motorcycle is a,vehicle.,motorcycle,vehicle,9,"(-7.576637268066406, -3.788318634033203, [-2.801513671875, -4.775123596191406])",124439808,gpt2
A streetcar is a,vehicle.,streetcar,vehicle,10,"(-10.342842102050781, -5.171421051025391, [-5.4653472900390625, -4.877494812011719])",124439808,gpt2
A van is a,vehicle.,van,vehicle,11,"(-8.35223388671875, -4.176116943359375, [-4.091773986816406, -4.260459899902344])",124439808,gpt2
A honda is a,vehicle.,Honda,vehicle,12,"(-9.936569213867188, -4.968284606933594, [-4.813072204589844, -5.123497009277344])",124439808,gpt2
A cable car is a,vehicle.,cable car,vehicle,13,"(-10.000297546386719, -5.000148773193359, [-4.410148620605469, -5.59014892578125])",124439808,gpt2
A train is a,vehicle.,train,vehicle,14,"(-9.680068969726562, -4.840034484863281, [-5.448753356933594, -4.231315612792969])",124439808,gpt2
A trolley is a,vehicle.,trolley,vehicle,15,"(-9.883781433105469, -4.941890716552734, [-4.223060607910156, -5.6607208251953125])",124439808,gpt2
A bicycle is a,vehicle.,bicycle,vehicle,16,"(-7.700233459472656, -3.850116729736328, [-3.2722091674804688, -4.4280242919921875])",124439808,gpt2
A carriage is a,vehicle.,carriage,vehicle,17,"(-8.185272216796875, -4.0926361083984375, [-3.4955978393554688, -4.689674377441406])",124439808,gpt2
An airplane is a,vehicle.,airplane,vehicle,18,"(-7.6808013916015625, -3.8404006958007812, [-4.251792907714844, -3.4290084838867188])",124439808,gpt2
A bike is a,vehicle.,bike,vehicle,19,"(-6.997283935546875, -3.4986419677734375, [-3.8735427856445312, -3.1237411499023438])",124439808,gpt2
A boat is a,vehicle.,boat,vehicle,20,"(-8.372016906738281, -4.186008453369141, [-4.7517547607421875, -3.6202621459960938])",124439808,gpt2
A jet is a,vehicle.,jet,vehicle,21,"(-10.095077514648438, -5.047538757324219, [-5.48193359375, -4.6131439208984375])",124439808,gpt2
A ship is a,vehicle.,ship,vehicle,22,"(-8.660758972167969, -4.330379486083984, [-5.346672058105469, -3.3140869140625])",124439808,gpt2
A scooter is a,vehicle.,scooter,vehicle,23,"(-8.989471435546875, -4.4947357177734375, [-3.5955963134765625, -5.3938751220703125])",124439808,gpt2
A tractor is a,vehicle.,tractor,vehicle,24,"(-9.214485168457031, -4.607242584228516, [-2.8080978393554688, -6.4063873291015625])",124439808,gpt2
A wagon is a,vehicle.,wagon,vehicle,25,"(-8.369941711425781, -4.184970855712891, [-3.4075851440429688, -4.9623565673828125])",124439808,gpt2
A subway is a,vehicle.,subway,vehicle,26,"(-10.757919311523438, -5.378959655761719, [-6.747802734375, -4.0101165771484375])",124439808,gpt2
A trailer is a,vehicle.,trailer,vehicle,27,"(-8.52642822265625, -4.263214111328125, [-4.084846496582031, -4.441581726074219])",124439808,gpt2
A cart is a,vehicle.,cart,vehicle,28,"(-9.64794921875, -4.823974609375, [-4.519645690917969, -5.128303527832031])",124439808,gpt2
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"(-9.77276611328125, -4.886383056640625, [-4.8384857177734375, -4.9342803955078125])",124439808,gpt2
A yacht is a,vehicle.,yacht,vehicle,30,"(-9.946189880371094, -4.973094940185547, [-5.686759948730469, -4.259429931640625])",124439808,gpt2
A tank is a,vehicle.,tank,vehicle,31,"(-8.558616638183594, -4.279308319091797, [-3.4464187622070312, -5.1121978759765625])",124439808,gpt2
A go-cart is a,vehicle.,go-cart,vehicle,32,"(-9.882499694824219, -4.941249847412109, [-5.1175689697265625, -4.764930725097656])",124439808,gpt2
A rowboat is a,vehicle.,rowboat,vehicle,33,"(-10.905143737792969, -5.452571868896484, [-5.6705322265625, -5.234611511230469])",124439808,gpt2
A dogsled is a,vehicle.,dogsled,vehicle,34,"(-12.0057373046875, -6.00286865234375, [-6.7005767822265625, -5.3051605224609375])",124439808,gpt2
A tricycle is a,vehicle.,tricycle,vehicle,35,"(-10.025909423828125, -5.0129547119140625, [-4.398651123046875, -5.62725830078125])",124439808,gpt2
A canoe is a,vehicle.,canoe,vehicle,36,"(-9.538536071777344, -4.769268035888672, [-5.50262451171875, -4.035911560058594])",124439808,gpt2
A raft is a,vehicle.,raft,vehicle,37,"(-9.865005493164062, -4.932502746582031, [-4.9575042724609375, -4.907501220703125])",124439808,gpt2
A submarine is a,vehicle.,submarine,vehicle,38,"(-11.579658508300781, -5.789829254150391, [-6.011627197265625, -5.568031311035156])",124439808,gpt2
A sled is a,vehicle.,sled,vehicle,39,"(-10.529434204101562, -5.264717102050781, [-4.77996826171875, -5.7494659423828125])",124439808,gpt2
A horse is a,vehicle.,horse,vehicle,40,"(-8.895469665527344, -4.447734832763672, [-5.557456970214844, -3.3380126953125])",124439808,gpt2
A rocket is a,vehicle.,rocket,vehicle,41,"(-10.432441711425781, -5.216220855712891, [-4.702796936035156, -5.729644775390625])",124439808,gpt2
A blimp is a,vehicle.,blimp,vehicle,42,"(-9.471260070800781, -4.735630035400391, [-3.8632965087890625, -5.607963562011719])",124439808,gpt2
A skate is a,vehicle.,skate,vehicle,43,"(-10.119514465332031, -5.059757232666016, [-6.328727722167969, -3.7907867431640625])",124439808,gpt2
A camel is a,vehicle.,camel,vehicle,44,"(-9.939208984375, -4.9696044921875, [-5.918632507324219, -4.020576477050781])",124439808,gpt2
Feet are,vehicles.,feet,vehicle,45,"(-14.143775939941406, -7.071887969970703, [-10.428131103515625, -3.7156448364257812])",124439808,gpt2
A ski is a,vehicle.,ski,vehicle,46,"(-10.922210693359375, -5.4611053466796875, [-6.542938232421875, -4.3792724609375])",124439808,gpt2
A skateboard is a,vehicle.,skateboard,vehicle,47,"(-9.884559631347656, -4.942279815673828, [-5.745857238769531, -4.138702392578125])",124439808,gpt2
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"(-10.879005432128906, -5.439502716064453, [-5.752288818359375, -5.126716613769531])",124439808,gpt2
A surfboard is a,vehicle.,surfboard,vehicle,49,"(-12.166389465332031, -6.083194732666016, [-6.761138916015625, -5.405250549316406])",124439808,gpt2
An elevator is a,vehicle.,elevator,vehicle,50,"(-11.186134338378906, -5.593067169189453, [-5.707305908203125, -5.478828430175781])",124439808,gpt2
A chair is a type of,furniture.,chair,furniture,1,"(-7.7008209228515625, -3.8504104614257812, [-4.743377685546875, -2.9574432373046875])",124439808,gpt2
A sofa is a type of,furniture.,sofa,furniture,2,"(-5.7405548095703125, -2.8702774047851562, [-3.0017623901367188, -2.7387924194335938])",124439808,gpt2
A couch is a type of,furniture.,couch,furniture,3,"(-5.585968017578125, -2.7929840087890625, [-3.0363235473632812, -2.5496444702148438])",124439808,gpt2
A table is a type of,furniture.,table,furniture,4,"(-10.639434814453125, -5.3197174072265625, [-8.211395263671875, -2.42803955078125])",124439808,gpt2
An easy chair is a type of,furniture.,easy chair,furniture,5,"(-6.3014678955078125, -3.1507339477539062, [-3.8811111450195312, -2.4203567504882812])",124439808,gpt2
A dresser is a type of,furniture.,dresser,furniture,6,"(-8.367424011230469, -4.183712005615234, [-5.385795593261719, -2.98162841796875])",124439808,gpt2
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"(-6.49853515625, -3.249267578125, [-3.7230148315429688, -2.7755203247070312])",124439808,gpt2
A coffee table is a type of,furniture.,coffee table,furniture,8,"(-7.014320373535156, -3.507160186767578, [-4.377349853515625, -2.6369705200195312])",124439808,gpt2
A rocker is a type of,furniture.,rocker,furniture,9,"(-10.198097229003906, -5.099048614501953, [-7.195274353027344, -3.0028228759765625])",124439808,gpt2
A love seat is a type of,furniture.,love seat,furniture,10,"(-9.049087524414062, -4.524543762207031, [-5.769462585449219, -3.2796249389648438])",124439808,gpt2
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"(-14.295852661132812, -7.147926330566406, [-9.240684509277344, -5.055168151855469])",124439808,gpt2
A desk is a type of,furniture.,desk,furniture,12,"(-8.058418273925781, -4.029209136962891, [-5.1655426025390625, -2.8928756713867188])",124439808,gpt2
A bed is a type of,furniture.,bed,furniture,13,"(-6.831123352050781, -3.4155616760253906, [-4.227851867675781, -2.603271484375])",124439808,gpt2
A bureau is a type of,furniture.,bureau,furniture,14,"(-14.47723388671875, -7.238616943359375, [-10.218841552734375, -4.258392333984375])",124439808,gpt2
A davenport is a type of,furniture.,davenport,furniture,15,"(-10.842300415039062, -5.421150207519531, [-7.937591552734375, -2.9047088623046875])",124439808,gpt2
An end table is a type of,furniture.,end table,furniture,16,"(-14.199897766113281, -7.099948883056641, [-11.541557312011719, -2.6583404541015625])",124439808,gpt2
A divan is a type of,furniture.,divan,furniture,17,"(-11.189430236816406, -5.594715118408203, [-8.551841735839844, -2.6375885009765625])",124439808,gpt2
A night table is a type of,furniture.,night table,furniture,18,"(-7.215980529785156, -3.607990264892578, [-4.359367370605469, -2.8566131591796875])",124439808,gpt2
A chest is a type of,furniture.,chest,furniture,19,"(-9.759117126464844, -4.879558563232422, [-7.078941345214844, -2.68017578125])",124439808,gpt2
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"(-9.440185546875, -4.7200927734375, [-6.561225891113281, -2.8789596557617188])",124439808,gpt2
A vanity is a type of,furniture.,vanity,furniture,21,"(-7.816246032714844, -3.908123016357422, [-4.837272644042969, -2.978973388671875])",124439808,gpt2
A bookcase is a type of,furniture.,bookcase,furniture,22,"(-6.2881622314453125, -3.1440811157226562, [-3.8429336547851562, -2.4452285766601562])",124439808,gpt2
A lounge is a type of,furniture.,lounge,furniture,23,"(-9.820060729980469, -4.910030364990234, [-6.1124267578125, -3.7076339721679688])",124439808,gpt2
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"(-11.332870483398438, -5.666435241699219, [-7.137763977050781, -4.195106506347656])",124439808,gpt2
An ottoman is a type of,furniture.,ottoman,furniture,25,"(-9.271194458007812, -4.635597229003906, [-6.442405700683594, -2.8287887573242188])",124439808,gpt2
A footstool is a type of,furniture.,footstool,furniture,26,"(-8.452743530273438, -4.226371765136719, [-5.326507568359375, -3.1262359619140625])",124439808,gpt2
A cabinet is a type of,furniture.,cabinet,furniture,27,"(-8.881492614746094, -4.440746307373047, [-5.9663848876953125, -2.9151077270507812])",124439808,gpt2
A china closet is a type of,furniture.,china closet,furniture,28,"(-8.344825744628906, -4.172412872314453, [-5.0843048095703125, -3.2605209350585938])",124439808,gpt2
A bench is a type of,furniture.,bench,furniture,29,"(-9.34375, -4.671875, [-6.2293853759765625, -3.1143646240234375])",124439808,gpt2
A buffet is a type of,furniture.,buffet,furniture,30,"(-11.124931335449219, -5.562465667724609, [-8.141677856445312, -2.9832534790039062])",124439808,gpt2
A lamp is a type of,furniture.,lamp,furniture,31,"(-10.424270629882812, -5.212135314941406, [-7.600349426269531, -2.8239212036132812])",124439808,gpt2
A stool is a type of,furniture.,stool,furniture,32,"(-11.100784301757812, -5.550392150878906, [-8.032127380371094, -3.0686569213867188])",124439808,gpt2
A hassock is a type of,furniture.,hassock,furniture,33,"(-10.307899475097656, -5.153949737548828, [-7.6250457763671875, -2.6828536987304688])",124439808,gpt2
A drawer is a type of,furniture.,drawer,furniture,34,"(-9.023414611816406, -4.511707305908203, [-6.10260009765625, -2.9208145141601562])",124439808,gpt2
A piano is a type of,furniture.,piano,furniture,35,"(-8.142005920410156, -4.071002960205078, [-5.7082977294921875, -2.4337081909179688])",124439808,gpt2
A cushion is a type of,furniture.,cushion,furniture,36,"(-10.173622131347656, -5.086811065673828, [-6.87847900390625, -3.2951431274414062])",124439808,gpt2
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"(-8.539306640625, -4.2696533203125, [-4.819908142089844, -3.7193984985351562])",124439808,gpt2
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"(-10.168144226074219, -5.084072113037109, [-7.3513946533203125, -2.8167495727539062])",124439808,gpt2
A cupboard is a type of,furniture.,cupboard,furniture,39,"(-7.555419921875, -3.7777099609375, [-4.688682556152344, -2.8667373657226562])",124439808,gpt2
A stereo is a type of,furniture.,stereo,furniture,40,"(-10.78570556640625, -5.392852783203125, [-8.079299926757812, -2.7064056396484375])",124439808,gpt2
A mirror is a type of,furniture.,mirror,furniture,41,"(-10.038307189941406, -5.019153594970703, [-7.25299072265625, -2.7853164672851562])",124439808,gpt2
A television is a type of,furniture.,television,furniture,42,"(-9.734283447265625, -4.8671417236328125, [-7.411407470703125, -2.3228759765625])",124439808,gpt2
A bar is a type of,furniture.,bar,furniture,43,"(-8.617568969726562, -4.308784484863281, [-5.881507873535156, -2.7360610961914062])",124439808,gpt2
A shelf is a type of,furniture.,shelf,furniture,44,"(-9.254486083984375, -4.6272430419921875, [-5.9843902587890625, -3.2700958251953125])",124439808,gpt2
A rug is a type of,furniture.,rug,furniture,45,"(-7.184661865234375, -3.5923309326171875, [-4.728401184082031, -2.4562606811523438])",124439808,gpt2
A pillow is a type of,furniture.,pillow,furniture,46,"(-8.556831359863281, -4.278415679931641, [-5.662567138671875, -2.8942642211914062])",124439808,gpt2
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"(-9.75201416015625, -4.876007080078125, [-6.220481872558594, -3.5315322875976562])",124439808,gpt2
A radio is a type of,furniture.,radio,furniture,48,"(-12.254638671875, -6.1273193359375, [-9.398368835449219, -2.8562698364257812])",124439808,gpt2
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"(-8.909408569335938, -4.454704284667969, [-6.4894866943359375, -2.419921875])",124439808,gpt2
A stove is a type of,furniture.,stove,furniture,50,"(-9.363288879394531, -4.681644439697266, [-6.380012512207031, -2.9832763671875])",124439808,gpt2
A counter is a type of,furniture.,counter,furniture,51,"(-11.129905700683594, -5.564952850341797, [-8.140274047851562, -2.9896316528320312])",124439808,gpt2
A clock is a type of,furniture.,clock,furniture,52,"(-11.142913818359375, -5.5714569091796875, [-8.976890563964844, -2.1660232543945312])",124439808,gpt2
A drape is a type of,furniture.,drape,furniture,53,"(-11.335205078125, -5.6676025390625, [-8.392120361328125, -2.943084716796875])",124439808,gpt2
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"(-8.591285705566406, -4.295642852783203, [-5.899513244628906, -2.6917724609375])",124439808,gpt2
A picture is a type of,furniture.,picture,furniture,55,"(-9.827934265136719, -4.913967132568359, [-8.391365051269531, -1.4365692138671875])",124439808,gpt2
A closet is a type of,furniture.,closet,furniture,56,"(-7.924980163574219, -3.9624900817871094, [-5.2443084716796875, -2.6806716918945312])",124439808,gpt2
A vase is a type of,furniture.,vase,furniture,57,"(-9.736663818359375, -4.8683319091796875, [-6.9413299560546875, -2.7953338623046875])",124439808,gpt2
An ashtray is a type of,furniture.,ashtray,furniture,58,"(-8.375633239746094, -4.187816619873047, [-5.445518493652344, -2.93011474609375])",124439808,gpt2
A fan is a type of,furniture.,fan,furniture,59,"(-12.191055297851562, -6.095527648925781, [-9.88604736328125, -2.3050079345703125])",124439808,gpt2
A telephone is a type of,furniture.,telephone,furniture,60,"(-11.926406860351562, -5.963203430175781, [-9.440635681152344, -2.4857711791992188])",124439808,gpt2
A gun is a,weapon.,gun,weapon,1,"(-4.432502746582031, -2.2162513732910156, [-1.9902114868164062, -2.442291259765625])",124439808,gpt2
A pistol is a,weapon.,pistol,weapon,2,"(-7.3073883056640625, -3.6536941528320312, [-2.9525833129882812, -4.354804992675781])",124439808,gpt2
A revolver is a,weapon.,revolver,weapon,3,"(-8.203903198242188, -4.101951599121094, [-3.4659500122070312, -4.737953186035156])",124439808,gpt2
A machine gun is a,weapon.,machine gun,weapon,4,"(-7.493125915527344, -3.746562957763672, [-2.9608993530273438, -4.5322265625])",124439808,gpt2
A rifle is a,weapon.,rifle,weapon,5,"(-7.06103515625, -3.530517578125, [-2.9837417602539062, -4.077293395996094])",124439808,gpt2
A switchblade is a,weapon.,switchblade,weapon,6,"(-8.675888061523438, -4.337944030761719, [-4.797645568847656, -3.8782424926757812])",124439808,gpt2
A knife is a,weapon.,knife,weapon,7,"(-5.372444152832031, -2.6862220764160156, [-2.4854660034179688, -2.8869781494140625])",124439808,gpt2
A dagger is a,weapon.,dagger,weapon,8,"(-6.623138427734375, -3.3115692138671875, [-2.9010162353515625, -3.7221221923828125])",124439808,gpt2
A shotgun is a,weapon.,shotgun,weapon,9,"(-8.138671875, -4.0693359375, [-3.454193115234375, -4.684478759765625])",124439808,gpt2
A sword is a,weapon.,sword,weapon,10,"(-6.1475372314453125, -3.0737686157226562, [-2.4975967407226562, -3.6499404907226562])",124439808,gpt2
A bomb is a,weapon.,bomb,weapon,11,"(-6.731193542480469, -3.3655967712402344, [-3.4156646728515625, -3.3155288696289062])",124439808,gpt2
A hand grenade is a,weapon.,hand grenade,weapon,12,"(-8.714920043945312, -4.357460021972656, [-3.352203369140625, -5.3627166748046875])",124439808,gpt2
An atom bomb is a,weapon.,Atom bomb,weapon,13,"(-7.262809753417969, -3.6314048767089844, [-3.6909561157226562, -3.5718536376953125])",124439808,gpt2
A bayonet is a,weapon.,bayonet,weapon,14,"(-8.24755859375, -4.123779296875, [-3.5535507202148438, -4.694007873535156])",124439808,gpt2
A spear is a,weapon.,spear,weapon,15,"(-7.191070556640625, -3.5955352783203125, [-3.2532577514648438, -3.9378128051757812])",124439808,gpt2
A bazooka is a,weapon.,bazooka,weapon,16,"(-9.996505737304688, -4.998252868652344, [-6.0989532470703125, -3.897552490234375])",124439808,gpt2
A cannon is a,weapon.,cannon,weapon,17,"(-8.389862060546875, -4.1949310302734375, [-3.5039596557617188, -4.885902404785156])",124439808,gpt2
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"(-6.722801208496094, -3.361400604248047, [-3.8365554809570312, -2.8862457275390625])",124439808,gpt2
A club is a,weapon.,club,weapon,19,"(-10.901054382324219, -5.450527191162109, [-8.611099243164062, -2.2899551391601562])",124439808,gpt2
A lance is a,weapon.,lance,weapon,20,"(-7.462577819824219, -3.7312889099121094, [-3.9568862915039062, -3.5056915283203125])",124439808,gpt2
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"(-8.7459716796875, -4.37298583984375, [-5.7299652099609375, -3.0160064697265625])",124439808,gpt2
A bullet is a,weapon.,bullet,weapon,22,"(-7.733268737792969, -3.8666343688964844, [-4.7754364013671875, -2.9578323364257812])",124439808,gpt2
A tomahawk is a,weapon.,tomahawk,weapon,23,"(-7.621124267578125, -3.8105621337890625, [-3.3339767456054688, -4.287147521972656])",124439808,gpt2
A mortar is a,weapon.,mortar,weapon,24,"(-9.029624938964844, -4.514812469482422, [-4.065765380859375, -4.963859558105469])",124439808,gpt2
An arrow is a,weapon.,arrow,weapon,25,"(-8.303413391113281, -4.151706695556641, [-5.6438751220703125, -2.6595382690429688])",124439808,gpt2
A blackjack is a,weapon.,blackjack,weapon,26,"(-10.951248168945312, -5.475624084472656, [-6.261650085449219, -4.689598083496094])",124439808,gpt2
A tank is a,weapon.,tank,weapon,27,"(-8.755073547363281, -4.377536773681641, [-5.10491943359375, -3.6501541137695312])",124439808,gpt2
Teargas is a,weapon.,teargas,weapon,28,"(-10.588775634765625, -5.2943878173828125, [-6.781776428222656, -3.8069992065429688])",124439808,gpt2
A missile is a,weapon.,missile,weapon,29,"(-7.469856262207031, -3.7349281311035156, [-3.5767135620117188, -3.8931427001953125])",124439808,gpt2
A whip is a,weapon.,whip,weapon,30,"(-7.707054138183594, -3.853527069091797, [-3.790985107421875, -3.9160690307617188])",124439808,gpt2
An ice pick is a,weapon.,ice pick,weapon,31,"(-8.511306762695312, -4.255653381347656, [-5.424217224121094, -3.0870895385742188])",124439808,gpt2
A hatchet is a,weapon.,hatchet,weapon,32,"(-7.731475830078125, -3.8657379150390625, [-3.5705184936523438, -4.160957336425781])",124439808,gpt2
A slingshot is a,weapon.,slingshot,weapon,33,"(-8.221107482910156, -4.110553741455078, [-4.737510681152344, -3.4835968017578125])",124439808,gpt2
A fist is a,weapon.,fist,weapon,34,"(-7.41796875, -3.708984375, [-4.244819641113281, -3.1731491088867188])",124439808,gpt2
An axe is a,weapon.,axe,weapon,35,"(-6.518180847167969, -3.2590904235839844, [-2.5337142944335938, -3.984466552734375])",124439808,gpt2
A bow is a,weapon.,bow,weapon,36,"(-7.313201904296875, -3.6566009521484375, [-4.175117492675781, -3.1380844116210938])",124439808,gpt2
A razor is a,weapon.,razor,weapon,37,"(-7.5163116455078125, -3.7581558227539062, [-5.051856994628906, -2.4644546508789062])",124439808,gpt2
A razor blade is a,weapon.,razor blade,weapon,38,"(-7.445098876953125, -3.7225494384765625, [-5.0086669921875, -2.436431884765625])",124439808,gpt2
A rocket is a,weapon.,rocket,weapon,39,"(-9.845535278320312, -4.922767639160156, [-5.2377471923828125, -4.6077880859375])",124439808,gpt2
A judo is a,weapon.,judo,weapon,40,"(-11.056869506835938, -5.528434753417969, [-7.599281311035156, -3.4575881958007812])",124439808,gpt2
A stick is a,weapon.,stick,weapon,41,"(-7.903228759765625, -3.9516143798828125, [-5.523712158203125, -2.3795166015625])",124439808,gpt2
A poison is a,weapon.,poison,weapon,42,"(-8.199295043945312, -4.099647521972656, [-5.152679443359375, -3.0466156005859375])",124439808,gpt2
A rock is a,weapon.,rock,weapon,43,"(-9.100090026855469, -4.550045013427734, [-7.127922058105469, -1.97216796875])",124439808,gpt2
A stone is a,weapon.,stone,weapon,44,"(-8.72906494140625, -4.364532470703125, [-6.524711608886719, -2.2043533325195312])",124439808,gpt2
Gas is a,weapon.,gas,weapon,45,"(-11.075645446777344, -5.537822723388672, [-7.899589538574219, -3.176055908203125])",124439808,gpt2
A chain is a,weapon.,chain,weapon,46,"(-10.487564086914062, -5.243782043457031, [-7.488471984863281, -2.9990921020507812])",124439808,gpt2
A scissor is a,weapon.,scissor,weapon,47,"(-9.517601013183594, -4.758800506591797, [-5.1920928955078125, -4.325508117675781])",124439808,gpt2
A brick is a,weapon.,brick,weapon,48,"(-9.760284423828125, -4.8801422119140625, [-8.059211730957031, -1.7010726928710938])",124439808,gpt2
A pitchfork is a,weapon.,pitchfork,weapon,49,"(-7.993629455566406, -3.996814727783203, [-5.205116271972656, -2.78851318359375])",124439808,gpt2
A hammer is a,weapon.,hammer,weapon,50,"(-7.658119201660156, -3.829059600830078, [-3.9660568237304688, -3.6920623779296875])",124439808,gpt2
A word is a,weapon.,word,weapon,51,"(-9.194915771484375, -4.5974578857421875, [-7.4816436767578125, -1.7132720947265625])",124439808,gpt2
A hand is a,weapon.,hand,weapon,52,"(-6.71136474609375, -3.355682373046875, [-4.83807373046875, -1.873291015625])",124439808,gpt2
A pipe is a,weapon.,pipe,weapon,53,"(-10.076026916503906, -5.038013458251953, [-7.2635955810546875, -2.8124313354492188])",124439808,gpt2
A rope is a,weapon.,rope,weapon,54,"(-9.90985107421875, -4.954925537109375, [-6.872703552246094, -3.0371475219726562])",124439808,gpt2
An airplane is a,weapon.,airplane,weapon,55,"(-9.082817077636719, -4.541408538818359, [-6.8851165771484375, -2.1977005004882812])",124439808,gpt2
A foot is a,weapon.,foot,weapon,56,"(-9.735992431640625, -4.8679962158203125, [-7.997291564941406, -1.7387008666992188])",124439808,gpt2
A car is a,weapon.,car,weapon,57,"(-8.903602600097656, -4.451801300048828, [-7.125343322753906, -1.77825927734375])",124439808,gpt2
A screwdriver is a,weapon.,screwdriver,weapon,58,"(-10.265922546386719, -5.132961273193359, [-7.6941070556640625, -2.5718154907226562])",124439808,gpt2
Glass is a,weapon.,glass,weapon,59,"(-10.465583801269531, -5.232791900634766, [-7.3711090087890625, -3.0944747924804688])",124439808,gpt2
A shoe is a,weapon.,shoe,weapon,60,"(-9.034706115722656, -4.517353057861328, [-7.387237548828125, -1.6474685668945312])",124439808,gpt2
