preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A glove is a,clothing.,glove,clothing,43,"(-16.287960052490234, -8.143980026245117, [-9.207225799560547, -7.0807342529296875])",81912576,distilgpt2
An apron is a,clothing.,apron,clothing,44,"(-15.205394744873047, -7.602697372436523, [-8.904972076416016, -6.300422668457031])",81912576,distilgpt2
An earmuff is a,clothing.,earmuff,clothing,45,"(-16.264339447021484, -8.132169723510742, [-9.568504333496094, -6.695835113525391])",81912576,distilgpt2
A handkerchief is a,clothing.,handkerchief,clothing,46,"(-16.504867553710938, -8.252433776855469, [-9.192306518554688, -7.31256103515625])",81912576,distilgpt2
A purse is a,clothing.,purse,clothing,47,"(-15.903213500976562, -7.951606750488281, [-9.1824951171875, -6.7207183837890625])",81912576,distilgpt2
A hairband is a,clothing.,hairband,clothing,48,"(-14.974708557128906, -7.487354278564453, [-7.965412139892578, -7.009296417236328])",81912576,distilgpt2
A ring is a,clothing.,ring,clothing,49,"(-15.889034271240234, -7.944517135620117, [-9.131072998046875, -6.757961273193359])",81912576,distilgpt2
An earring is a,clothing.,earring,clothing,50,"(-16.579063415527344, -8.289531707763672, [-9.849029541015625, -6.730033874511719])",81912576,distilgpt2
A watch is a,clothing.,watch,clothing,51,"(-16.86172103881836, -8.43086051940918, [-9.600997924804688, -7.260723114013672])",81912576,distilgpt2
A cuff link is a,clothing.,cuff link,clothing,52,"(-17.105819702148438, -8.552909851074219, [-10.317901611328125, -6.7879180908203125])",81912576,distilgpt2
A necklace is a,clothing.,necklace,clothing,53,"(-15.529624938964844, -7.764812469482422, [-8.779884338378906, -6.7497406005859375])",81912576,distilgpt2
A bracelet is a,clothing.,bracelet,clothing,54,"(-15.906238555908203, -7.953119277954102, [-8.90157699584961, -7.004661560058594])",81912576,distilgpt2
A cane is a,clothing.,cane,clothing,55,"(-17.188880920410156, -8.594440460205078, [-10.498214721679688, -6.690666198730469])",81912576,distilgpt2
An automobile is a,vehicle.,automobile,vehicle,1,"(-6.934307098388672, -3.467153549194336, [-2.6788406372070312, -4.255466461181641])",81912576,distilgpt2
A station wagon is a,vehicle.,station wagon,vehicle,2,"(-8.863525390625, -4.4317626953125, [-4.2834625244140625, -4.5800628662109375])",81912576,distilgpt2
A truck is a,vehicle.,truck,vehicle,3,"(-8.588512420654297, -4.294256210327148, [-4.135490417480469, -4.453022003173828])",81912576,distilgpt2
A car is a,vehicle.,car,vehicle,4,"(-8.290973663330078, -4.145486831665039, [-4.273624420166016, -4.0173492431640625])",81912576,distilgpt2
A bus is a,vehicle.,bus,vehicle,5,"(-9.782951354980469, -4.891475677490234, [-5.370155334472656, -4.4127960205078125])",81912576,distilgpt2
A taxi is a,vehicle.,taxi,vehicle,6,"(-9.987350463867188, -4.993675231933594, [-4.988227844238281, -4.999122619628906])",81912576,distilgpt2
A jeep is a,vehicle.,jeep,vehicle,7,"(-8.591197967529297, -4.295598983764648, [-3.3956146240234375, -5.195583343505859])",81912576,distilgpt2
An ambulance is a,vehicle.,ambulance,vehicle,8,"(-9.258495330810547, -4.629247665405273, [-5.244678497314453, -4.013816833496094])",81912576,distilgpt2
A motorcycle is a,vehicle.,motorcycle,vehicle,9,"(-8.964057922363281, -4.482028961181641, [-4.27044677734375, -4.693611145019531])",81912576,distilgpt2
A streetcar is a,vehicle.,streetcar,vehicle,10,"(-10.828689575195312, -5.414344787597656, [-5.6092681884765625, -5.21942138671875])",81912576,distilgpt2
A van is a,vehicle.,van,vehicle,11,"(-8.754596710205078, -4.377298355102539, [-4.478923797607422, -4.275672912597656])",81912576,distilgpt2
A honda is a,vehicle.,Honda,vehicle,12,"(-11.749061584472656, -5.874530792236328, [-6.882476806640625, -4.866584777832031])",81912576,distilgpt2
A cable car is a,vehicle.,cable car,vehicle,13,"(-9.923450469970703, -4.961725234985352, [-4.7486114501953125, -5.174839019775391])",81912576,distilgpt2
A train is a,vehicle.,train,vehicle,14,"(-9.618927001953125, -4.8094635009765625, [-5.532951354980469, -4.085975646972656])",81912576,distilgpt2
A trolley is a,vehicle.,trolley,vehicle,15,"(-8.97784423828125, -4.488922119140625, [-4.620964050292969, -4.356880187988281])",81912576,distilgpt2
A bicycle is a,vehicle.,bicycle,vehicle,16,"(-9.467887878417969, -4.733943939208984, [-4.747688293457031, -4.7201995849609375])",81912576,distilgpt2
A carriage is a,vehicle.,carriage,vehicle,17,"(-8.127811431884766, -4.063905715942383, [-4.095355987548828, -4.0324554443359375])",81912576,distilgpt2
An airplane is a,vehicle.,airplane,vehicle,18,"(-9.061481475830078, -4.530740737915039, [-5.430564880371094, -3.6309165954589844])",81912576,distilgpt2
A bike is a,vehicle.,bike,vehicle,19,"(-10.0299072265625, -5.01495361328125, [-5.74481201171875, -4.28509521484375])",81912576,distilgpt2
A boat is a,vehicle.,boat,vehicle,20,"(-9.600513458251953, -4.800256729125977, [-5.676826477050781, -3.923686981201172])",81912576,distilgpt2
A jet is a,vehicle.,jet,vehicle,21,"(-9.805419921875, -4.9027099609375, [-5.502174377441406, -4.303245544433594])",81912576,distilgpt2
A ship is a,vehicle.,ship,vehicle,22,"(-9.599170684814453, -4.799585342407227, [-5.964111328125, -3.635059356689453])",81912576,distilgpt2
A scooter is a,vehicle.,scooter,vehicle,23,"(-9.356048583984375, -4.6780242919921875, [-4.489288330078125, -4.86676025390625])",81912576,distilgpt2
A tractor is a,vehicle.,tractor,vehicle,24,"(-8.143146514892578, -4.071573257446289, [-3.477874755859375, -4.665271759033203])",81912576,distilgpt2
A wagon is a,vehicle.,wagon,vehicle,25,"(-8.884063720703125, -4.4420318603515625, [-4.253997802734375, -4.63006591796875])",81912576,distilgpt2
A subway is a,vehicle.,subway,vehicle,26,"(-11.512748718261719, -5.756374359130859, [-6.890861511230469, -4.62188720703125])",81912576,distilgpt2
A trailer is a,vehicle.,trailer,vehicle,27,"(-12.539203643798828, -6.269601821899414, [-8.07076644897461, -4.468437194824219])",81912576,distilgpt2
A cart is a,vehicle.,cart,vehicle,28,"(-8.807388305664062, -4.403694152832031, [-4.80426025390625, -4.0031280517578125])",81912576,distilgpt2
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"(-10.970657348632812, -5.485328674316406, [-6.403511047363281, -4.567146301269531])",81912576,distilgpt2
A yacht is a,vehicle.,yacht,vehicle,30,"(-11.245582580566406, -5.622791290283203, [-6.546176910400391, -4.699405670166016])",81912576,distilgpt2
A tank is a,vehicle.,tank,vehicle,31,"(-8.73708724975586, -4.36854362487793, [-4.571208953857422, -4.1658782958984375])",81912576,distilgpt2
A go-cart is a,vehicle.,go-cart,vehicle,32,"(-9.928043365478516, -4.964021682739258, [-5.5339813232421875, -4.394062042236328])",81912576,distilgpt2
A rowboat is a,vehicle.,rowboat,vehicle,33,"(-10.278759002685547, -5.139379501342773, [-6.191802978515625, -4.086956024169922])",81912576,distilgpt2
A dogsled is a,vehicle.,dogsled,vehicle,34,"(-13.337261199951172, -6.668630599975586, [-8.263809204101562, -5.073451995849609])",81912576,distilgpt2
A tricycle is a,vehicle.,tricycle,vehicle,35,"(-9.981925964355469, -4.990962982177734, [-4.837066650390625, -5.144859313964844])",81912576,distilgpt2
A canoe is a,vehicle.,canoe,vehicle,36,"(-10.762935638427734, -5.381467819213867, [-5.9293975830078125, -4.833538055419922])",81912576,distilgpt2
A raft is a,vehicle.,raft,vehicle,37,"(-10.423847198486328, -5.211923599243164, [-5.820461273193359, -4.603385925292969])",81912576,distilgpt2
A submarine is a,vehicle.,submarine,vehicle,38,"(-10.595436096191406, -5.297718048095703, [-6.0549774169921875, -4.540458679199219])",81912576,distilgpt2
A sled is a,vehicle.,sled,vehicle,39,"(-10.063911437988281, -5.031955718994141, [-5.1240386962890625, -4.939872741699219])",81912576,distilgpt2
A horse is a,vehicle.,horse,vehicle,40,"(-11.299896240234375, -5.6499481201171875, [-7.205783843994141, -4.094112396240234])",81912576,distilgpt2
A rocket is a,vehicle.,rocket,vehicle,41,"(-9.72153091430664, -4.86076545715332, [-5.037498474121094, -4.684032440185547])",81912576,distilgpt2
A blimp is a,vehicle.,blimp,vehicle,42,"(-10.03536605834961, -5.017683029174805, [-5.393726348876953, -4.641639709472656])",81912576,distilgpt2
A skate is a,vehicle.,skate,vehicle,43,"(-11.547687530517578, -5.773843765258789, [-6.883815765380859, -4.663871765136719])",81912576,distilgpt2
A camel is a,vehicle.,camel,vehicle,44,"(-11.153251647949219, -5.576625823974609, [-6.959938049316406, -4.1933135986328125])",81912576,distilgpt2
Feet are,vehicles.,feet,vehicle,45,"(-13.182254791259766, -6.591127395629883, [-10.007732391357422, -3.1745223999023438])",81912576,distilgpt2
A ski is a,vehicle.,ski,vehicle,46,"(-11.780563354492188, -5.890281677246094, [-7.522891998291016, -4.257671356201172])",81912576,distilgpt2
A skateboard is a,vehicle.,skateboard,vehicle,47,"(-11.749095916748047, -5.874547958374023, [-6.722259521484375, -5.026836395263672])",81912576,distilgpt2
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"(-11.721263885498047, -5.860631942749023, [-6.41375732421875, -5.307506561279297])",81912576,distilgpt2
A surfboard is a,vehicle.,surfboard,vehicle,49,"(-12.007213592529297, -6.003606796264648, [-7.223762512207031, -4.783451080322266])",81912576,distilgpt2
An elevator is a,vehicle.,elevator,vehicle,50,"(-9.559310913085938, -4.779655456542969, [-5.631645202636719, -3.9276657104492188])",81912576,distilgpt2
A chair is a type of,furniture.,chair,furniture,1,"(-8.087459564208984, -4.043729782104492, [-5.402271270751953, -2.6851882934570312])",81912576,distilgpt2
A sofa is a type of,furniture.,sofa,furniture,2,"(-5.5448455810546875, -2.7724227905273438, [-2.7680435180664062, -2.7768020629882812])",81912576,distilgpt2
A couch is a type of,furniture.,couch,furniture,3,"(-6.005401611328125, -3.0027008056640625, [-3.3343276977539062, -2.6710739135742188])",81912576,distilgpt2
A table is a type of,furniture.,table,furniture,4,"(-11.054813385009766, -5.527406692504883, [-8.525753021240234, -2.5290603637695312])",81912576,distilgpt2
An easy chair is a type of,furniture.,easy chair,furniture,5,"(-6.9070892333984375, -3.4535446166992188, [-4.682136535644531, -2.2249526977539062])",81912576,distilgpt2
A dresser is a type of,furniture.,dresser,furniture,6,"(-11.234630584716797, -5.617315292358398, [-7.073802947998047, -4.16082763671875])",81912576,distilgpt2
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"(-7.975471496582031, -3.9877357482910156, [-4.8703765869140625, -3.1050949096679688])",81912576,distilgpt2
A coffee table is a type of,furniture.,coffee table,furniture,8,"(-8.837841033935547, -4.418920516967773, [-5.494586944580078, -3.3432540893554688])",81912576,distilgpt2
A rocker is a type of,furniture.,rocker,furniture,9,"(-12.505683898925781, -6.252841949462891, [-8.585762023925781, -3.919921875])",81912576,distilgpt2
A love seat is a type of,furniture.,love seat,furniture,10,"(-9.258296966552734, -4.629148483276367, [-6.761669158935547, -2.4966278076171875])",81912576,distilgpt2
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"(-14.80325698852539, -7.401628494262695, [-9.296062469482422, -5.507194519042969])",81912576,distilgpt2
A desk is a type of,furniture.,desk,furniture,12,"(-8.791820526123047, -4.395910263061523, [-5.859508514404297, -2.93231201171875])",81912576,distilgpt2
A bed is a type of,furniture.,bed,furniture,13,"(-8.014034271240234, -4.007017135620117, [-5.511310577392578, -2.5027236938476562])",81912576,distilgpt2
A bureau is a type of,furniture.,bureau,furniture,14,"(-14.626605987548828, -7.313302993774414, [-10.124263763427734, -4.502342224121094])",81912576,distilgpt2
A davenport is a type of,furniture.,davenport,furniture,15,"(-11.592327117919922, -5.796163558959961, [-8.402263641357422, -3.1900634765625])",81912576,distilgpt2
An end table is a type of,furniture.,end table,furniture,16,"(-12.865409851074219, -6.432704925537109, [-10.4681396484375, -2.3972702026367188])",81912576,distilgpt2
A divan is a type of,furniture.,divan,furniture,17,"(-11.328289031982422, -5.664144515991211, [-8.739498138427734, -2.5887908935546875])",81912576,distilgpt2
A night table is a type of,furniture.,night table,furniture,18,"(-8.34066390991211, -4.170331954956055, [-5.211925506591797, -3.1287384033203125])",81912576,distilgpt2
A chest is a type of,furniture.,chest,furniture,19,"(-11.813335418701172, -5.906667709350586, [-8.829608917236328, -2.9837265014648438])",81912576,distilgpt2
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"(-10.964488983154297, -5.482244491577148, [-7.533061981201172, -3.431427001953125])",81912576,distilgpt2
A vanity is a type of,furniture.,vanity,furniture,21,"(-8.46249771118164, -4.23124885559082, [-5.783100128173828, -2.6793975830078125])",81912576,distilgpt2
A bookcase is a type of,furniture.,bookcase,furniture,22,"(-9.23898696899414, -4.61949348449707, [-6.330196380615234, -2.9087905883789062])",81912576,distilgpt2
A lounge is a type of,furniture.,lounge,furniture,23,"(-9.473674774169922, -4.736837387084961, [-5.662662506103516, -3.8110122680664062])",81912576,distilgpt2
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"(-10.825874328613281, -5.412937164306641, [-6.619819641113281, -4.2060546875])",81912576,distilgpt2
An ottoman is a type of,furniture.,ottoman,furniture,25,"(-10.826606750488281, -5.413303375244141, [-8.059249877929688, -2.7673568725585938])",81912576,distilgpt2
A footstool is a type of,furniture.,footstool,furniture,26,"(-9.849346160888672, -4.924673080444336, [-6.488170623779297, -3.361175537109375])",81912576,distilgpt2
A cabinet is a type of,furniture.,cabinet,furniture,27,"(-9.562118530273438, -4.781059265136719, [-6.579093933105469, -2.9830245971679688])",81912576,distilgpt2
A china closet is a type of,furniture.,china closet,furniture,28,"(-8.485557556152344, -4.242778778076172, [-5.0102996826171875, -3.4752578735351562])",81912576,distilgpt2
A bench is a type of,furniture.,bench,furniture,29,"(-8.95498275756836, -4.47749137878418, [-6.189746856689453, -2.7652359008789062])",81912576,distilgpt2
A buffet is a type of,furniture.,buffet,furniture,30,"(-12.075939178466797, -6.037969589233398, [-8.787982940673828, -3.2879562377929688])",81912576,distilgpt2
A lamp is a type of,furniture.,lamp,furniture,31,"(-10.502674102783203, -5.251337051391602, [-7.136325836181641, -3.3663482666015625])",81912576,distilgpt2
A stool is a type of,furniture.,stool,furniture,32,"(-12.629226684570312, -6.314613342285156, [-9.593597412109375, -3.0356292724609375])",81912576,distilgpt2
A hassock is a type of,furniture.,hassock,furniture,33,"(-9.669944763183594, -4.834972381591797, [-6.526397705078125, -3.1435470581054688])",81912576,distilgpt2
A drawer is a type of,furniture.,drawer,furniture,34,"(-9.14376449584961, -4.571882247924805, [-6.057956695556641, -3.0858078002929688])",81912576,distilgpt2
A piano is a type of,furniture.,piano,furniture,35,"(-9.623634338378906, -4.811817169189453, [-6.9954833984375, -2.6281509399414062])",81912576,distilgpt2
A cushion is a type of,furniture.,cushion,furniture,36,"(-10.990039825439453, -5.495019912719727, [-7.614421844482422, -3.3756179809570312])",81912576,distilgpt2
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"(-9.734695434570312, -4.867347717285156, [-5.594940185546875, -4.1397552490234375])",81912576,distilgpt2
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"(-10.74874496459961, -5.374372482299805, [-8.138690948486328, -2.6100540161132812])",81912576,distilgpt2
A cupboard is a type of,furniture.,cupboard,furniture,39,"(-9.5924072265625, -4.79620361328125, [-6.519325256347656, -3.0730819702148438])",81912576,distilgpt2
A stereo is a type of,furniture.,stereo,furniture,40,"(-12.560554504394531, -6.280277252197266, [-9.667373657226562, -2.8931808471679688])",81912576,distilgpt2
A mirror is a type of,furniture.,mirror,furniture,41,"(-10.964252471923828, -5.482126235961914, [-8.302989959716797, -2.6612625122070312])",81912576,distilgpt2
A television is a type of,furniture.,television,furniture,42,"(-10.963043212890625, -5.4815216064453125, [-8.55517578125, -2.407867431640625])",81912576,distilgpt2
A bar is a type of,furniture.,bar,furniture,43,"(-9.505481719970703, -4.752740859985352, [-6.325008392333984, -3.1804733276367188])",81912576,distilgpt2
A shelf is a type of,furniture.,shelf,furniture,44,"(-8.997421264648438, -4.498710632324219, [-5.765052795410156, -3.2323684692382812])",81912576,distilgpt2
A rug is a type of,furniture.,rug,furniture,45,"(-7.686977386474609, -3.8434886932373047, [-4.929546356201172, -2.7574310302734375])",81912576,distilgpt2
A pillow is a type of,furniture.,pillow,furniture,46,"(-9.516963958740234, -4.758481979370117, [-6.550861358642578, -2.9661026000976562])",81912576,distilgpt2
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"(-9.646671295166016, -4.823335647583008, [-6.192157745361328, -3.4545135498046875])",81912576,distilgpt2
A radio is a type of,furniture.,radio,furniture,48,"(-13.438514709472656, -6.719257354736328, [-10.615753173828125, -2.8227615356445312])",81912576,distilgpt2
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"(-10.187084197998047, -5.093542098999023, [-6.849079132080078, -3.3380050659179688])",81912576,distilgpt2
A stove is a type of,furniture.,stove,furniture,50,"(-10.6099853515625, -5.30499267578125, [-7.15643310546875, -3.45355224609375])",81912576,distilgpt2
A counter is a type of,furniture.,counter,furniture,51,"(-11.103416442871094, -5.551708221435547, [-7.9766998291015625, -3.1267166137695312])",81912576,distilgpt2
A clock is a type of,furniture.,clock,furniture,52,"(-13.142929077148438, -6.571464538574219, [-10.353172302246094, -2.7897567749023438])",81912576,distilgpt2
A drape is a type of,furniture.,drape,furniture,53,"(-14.203964233398438, -7.101982116699219, [-10.799110412597656, -3.4048538208007812])",81912576,distilgpt2
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"(-9.12790298461914, -4.56395149230957, [-6.059360504150391, -3.06854248046875])",81912576,distilgpt2
A picture is a type of,furniture.,picture,furniture,55,"(-11.333717346191406, -5.666858673095703, [-8.936805725097656, -2.39691162109375])",81912576,distilgpt2
A closet is a type of,furniture.,closet,furniture,56,"(-7.890312194824219, -3.9451560974121094, [-4.838218688964844, -3.052093505859375])",81912576,distilgpt2
A vase is a type of,furniture.,vase,furniture,57,"(-11.83465576171875, -5.917327880859375, [-8.807182312011719, -3.0274734497070312])",81912576,distilgpt2
An ashtray is a type of,furniture.,ashtray,furniture,58,"(-11.04067611694336, -5.52033805847168, [-7.393756866455078, -3.6469192504882812])",81912576,distilgpt2
A fan is a type of,furniture.,fan,furniture,59,"(-13.794666290283203, -6.897333145141602, [-9.971736907958984, -3.8229293823242188])",81912576,distilgpt2
A telephone is a type of,furniture.,telephone,furniture,60,"(-13.07706069946289, -6.538530349731445, [-10.54043197631836, -2.5366287231445312])",81912576,distilgpt2
A gun is a,weapon.,gun,weapon,1,"(-7.086711883544922, -3.543355941772461, [-2.5715560913085938, -4.515155792236328])",81912576,distilgpt2
A pistol is a,weapon.,pistol,weapon,2,"(-8.938652038574219, -4.469326019287109, [-3.5745773315429688, -5.36407470703125])",81912576,distilgpt2
A revolver is a,weapon.,revolver,weapon,3,"(-9.794486999511719, -4.897243499755859, [-3.8599166870117188, -5.9345703125])",81912576,distilgpt2
A machine gun is a,weapon.,machine gun,weapon,4,"(-8.438766479492188, -4.219383239746094, [-2.8004379272460938, -5.638328552246094])",81912576,distilgpt2
A rifle is a,weapon.,rifle,weapon,5,"(-9.243804931640625, -4.6219024658203125, [-3.886444091796875, -5.35736083984375])",81912576,distilgpt2
A switchblade is a,weapon.,switchblade,weapon,6,"(-9.310958862304688, -4.655479431152344, [-5.174167633056641, -4.136791229248047])",81912576,distilgpt2
A knife is a,weapon.,knife,weapon,7,"(-6.716926574707031, -3.3584632873535156, [-2.789520263671875, -3.9274063110351562])",81912576,distilgpt2
A dagger is a,weapon.,dagger,weapon,8,"(-7.135601043701172, -3.567800521850586, [-2.8335342407226562, -4.302066802978516])",81912576,distilgpt2
A shotgun is a,weapon.,shotgun,weapon,9,"(-8.549602508544922, -4.274801254272461, [-3.3193588256835938, -5.230243682861328])",81912576,distilgpt2
A sword is a,weapon.,sword,weapon,10,"(-7.657920837402344, -3.828960418701172, [-2.8290977478027344, -4.828823089599609])",81912576,distilgpt2
A bomb is a,weapon.,bomb,weapon,11,"(-7.091590881347656, -3.545795440673828, [-3.520294189453125, -3.5712966918945312])",81912576,distilgpt2
A hand grenade is a,weapon.,hand grenade,weapon,12,"(-6.808544158935547, -3.4042720794677734, [-2.4178619384765625, -4.390682220458984])",81912576,distilgpt2
An atom bomb is a,weapon.,Atom bomb,weapon,13,"(-7.541667938232422, -3.770833969116211, [-3.4380569458007812, -4.103610992431641])",81912576,distilgpt2
A bayonet is a,weapon.,bayonet,weapon,14,"(-8.240913391113281, -4.120456695556641, [-3.848052978515625, -4.392860412597656])",81912576,distilgpt2
A spear is a,weapon.,spear,weapon,15,"(-7.199310302734375, -3.5996551513671875, [-3.214275360107422, -3.985034942626953])",81912576,distilgpt2
A bazooka is a,weapon.,bazooka,weapon,16,"(-12.317123413085938, -6.158561706542969, [-7.568382263183594, -4.748741149902344])",81912576,distilgpt2
A cannon is a,weapon.,cannon,weapon,17,"(-7.873741149902344, -3.936870574951172, [-2.9236183166503906, -4.950122833251953])",81912576,distilgpt2
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"(-7.365764617919922, -3.682882308959961, [-3.234821319580078, -4.130943298339844])",81912576,distilgpt2
A club is a,weapon.,club,weapon,19,"(-15.058650970458984, -7.529325485229492, [-10.621833801269531, -4.436817169189453])",81912576,distilgpt2
A lance is a,weapon.,lance,weapon,20,"(-9.341693878173828, -4.670846939086914, [-5.687946319580078, -3.65374755859375])",81912576,distilgpt2
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"(-10.019889831542969, -5.009944915771484, [-5.710487365722656, -4.3094024658203125])",81912576,distilgpt2
A bullet is a,weapon.,bullet,weapon,22,"(-7.590995788574219, -3.7954978942871094, [-4.3543853759765625, -3.2366104125976562])",81912576,distilgpt2
A tomahawk is a,weapon.,tomahawk,weapon,23,"(-8.85678482055664, -4.42839241027832, [-4.302989959716797, -4.553794860839844])",81912576,distilgpt2
A mortar is a,weapon.,mortar,weapon,24,"(-7.525379180908203, -3.7626895904541016, [-3.1590576171875, -4.366321563720703])",81912576,distilgpt2
An arrow is a,weapon.,arrow,weapon,25,"(-8.022594451904297, -4.011297225952148, [-4.583209991455078, -3.4393844604492188])",81912576,distilgpt2
A blackjack is a,weapon.,blackjack,weapon,26,"(-11.450515747070312, -5.725257873535156, [-7.500762939453125, -3.9497528076171875])",81912576,distilgpt2
A tank is a,weapon.,tank,weapon,27,"(-9.06735610961914, -4.53367805480957, [-5.137416839599609, -3.9299392700195312])",81912576,distilgpt2
Teargas is a,weapon.,teargas,weapon,28,"(-11.044822692871094, -5.522411346435547, [-7.047962188720703, -3.9968605041503906])",81912576,distilgpt2
A missile is a,weapon.,missile,weapon,29,"(-7.948932647705078, -3.974466323852539, [-3.3740997314453125, -4.574832916259766])",81912576,distilgpt2
A whip is a,weapon.,whip,weapon,30,"(-8.70697021484375, -4.353485107421875, [-4.457836151123047, -4.249134063720703])",81912576,distilgpt2
An ice pick is a,weapon.,ice pick,weapon,31,"(-9.596355438232422, -4.798177719116211, [-6.064262390136719, -3.532093048095703])",81912576,distilgpt2
A hatchet is a,weapon.,hatchet,weapon,32,"(-8.730518341064453, -4.365259170532227, [-3.747314453125, -4.983203887939453])",81912576,distilgpt2
A slingshot is a,weapon.,slingshot,weapon,33,"(-11.039741516113281, -5.519870758056641, [-6.765830993652344, -4.2739105224609375])",81912576,distilgpt2
A fist is a,weapon.,fist,weapon,34,"(-7.461986541748047, -3.7309932708740234, [-4.147281646728516, -3.3147048950195312])",81912576,distilgpt2
An axe is a,weapon.,axe,weapon,35,"(-6.662784576416016, -3.331392288208008, [-2.6043663024902344, -4.058418273925781])",81912576,distilgpt2
A bow is a,weapon.,bow,weapon,36,"(-9.244491577148438, -4.622245788574219, [-5.021751403808594, -4.222740173339844])",81912576,distilgpt2
A razor is a,weapon.,razor,weapon,37,"(-8.333808898925781, -4.166904449462891, [-4.769935607910156, -3.563873291015625])",81912576,distilgpt2
A razor blade is a,weapon.,razor blade,weapon,38,"(-9.799957275390625, -4.8999786376953125, [-4.79022216796875, -5.009735107421875])",81912576,distilgpt2
A rocket is a,weapon.,rocket,weapon,39,"(-9.855892181396484, -4.927946090698242, [-5.088714599609375, -4.767177581787109])",81912576,distilgpt2
A judo is a,weapon.,judo,weapon,40,"(-13.67519760131836, -6.83759880065918, [-8.875701904296875, -4.799495697021484])",81912576,distilgpt2
A stick is a,weapon.,stick,weapon,41,"(-8.61513900756836, -4.30756950378418, [-5.3800811767578125, -3.235057830810547])",81912576,distilgpt2
A poison is a,weapon.,poison,weapon,42,"(-10.097969055175781, -5.048984527587891, [-6.252647399902344, -3.8453216552734375])",81912576,distilgpt2
A rock is a,weapon.,rock,weapon,43,"(-10.82785415649414, -5.41392707824707, [-7.384757995605469, -3.443096160888672])",81912576,distilgpt2
A stone is a,weapon.,stone,weapon,44,"(-9.408065795898438, -4.704032897949219, [-6.3338623046875, -3.0742034912109375])",81912576,distilgpt2
Gas is a,weapon.,gas,weapon,45,"(-11.162635803222656, -5.581317901611328, [-8.016983032226562, -3.1456527709960938])",81912576,distilgpt2
A chain is a,weapon.,chain,weapon,46,"(-13.175491333007812, -6.587745666503906, [-9.1817626953125, -3.9937286376953125])",81912576,distilgpt2
A scissor is a,weapon.,scissor,weapon,47,"(-12.152267456054688, -6.076133728027344, [-7.971614837646484, -4.180652618408203])",81912576,distilgpt2
A brick is a,weapon.,brick,weapon,48,"(-10.296028137207031, -5.148014068603516, [-7.665962219238281, -2.63006591796875])",81912576,distilgpt2
A pitchfork is a,weapon.,pitchfork,weapon,49,"(-9.71883773803711, -4.859418869018555, [-5.747066497802734, -3.971771240234375])",81912576,distilgpt2
A hammer is a,weapon.,hammer,weapon,50,"(-7.602542877197266, -3.801271438598633, [-3.3410568237304688, -4.261486053466797])",81912576,distilgpt2
A word is a,weapon.,word,weapon,51,"(-10.854259490966797, -5.427129745483398, [-8.291435241699219, -2.562824249267578])",81912576,distilgpt2
A hand is a,weapon.,hand,weapon,52,"(-8.087150573730469, -4.043575286865234, [-5.699161529541016, -2.387989044189453])",81912576,distilgpt2
A pipe is a,weapon.,pipe,weapon,53,"(-11.193359375, -5.5966796875, [-7.418163299560547, -3.775196075439453])",81912576,distilgpt2
A rope is a,weapon.,rope,weapon,54,"(-9.932613372802734, -4.966306686401367, [-5.990089416503906, -3.942523956298828])",81912576,distilgpt2
An airplane is a,weapon.,airplane,weapon,55,"(-11.269886016845703, -5.634943008422852, [-7.631477355957031, -3.638408660888672])",81912576,distilgpt2
A foot is a,weapon.,foot,weapon,56,"(-9.583576202392578, -4.791788101196289, [-6.744678497314453, -2.838897705078125])",81912576,distilgpt2
A car is a,weapon.,car,weapon,57,"(-10.509136199951172, -5.254568099975586, [-7.374317169189453, -3.1348190307617188])",81912576,distilgpt2
A screwdriver is a,weapon.,screwdriver,weapon,58,"(-11.574405670166016, -5.787202835083008, [-7.252861022949219, -4.321544647216797])",81912576,distilgpt2
Glass is a,weapon.,glass,weapon,59,"(-11.714973449707031, -5.857486724853516, [-8.530891418457031, -3.18408203125])",81912576,distilgpt2
A shoe is a,weapon.,shoe,weapon,60,"(-11.41421890258789, -5.707109451293945, [-7.873374938964844, -3.540843963623047])",81912576,distilgpt2
