preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A tie is a,clothing.,tie,clothing,35,"(-19.920181274414062, -9.960090637207031, [-13.280403137207031, -6.639778137207031])",354823168,gpt2-medium
A girdle is a,clothing.,girdle,clothing,36,"(-12.977737426757812, -6.488868713378906, [-5.586372375488281, -7.391365051269531])",354823168,gpt2-medium
A belt is a,clothing.,belt,clothing,37,"(-14.558280944824219, -7.279140472412109, [-7.455314636230469, -7.10296630859375])",354823168,gpt2-medium
A scarf is a,clothing.,scarf,clothing,38,"(-13.69216537475586, -6.84608268737793, [-6.479454040527344, -7.212711334228516])",354823168,gpt2-medium
A mitten is a,clothing.,mitten,clothing,39,"(-14.848930358886719, -7.424465179443359, [-7.4802398681640625, -7.368690490722656])",354823168,gpt2-medium
A slipper is a,clothing.,slipper,clothing,40,"(-14.712715148925781, -7.356357574462891, [-6.891563415527344, -7.8211517333984375])",354823168,gpt2-medium
A hat is a,clothing.,hat,clothing,41,"(-13.266372680664062, -6.633186340332031, [-7.36669921875, -5.8996734619140625])",354823168,gpt2-medium
An overshoe is a,clothing.,overshoe,clothing,42,"(-15.698760986328125, -7.8493804931640625, [-7.306602478027344, -8.392158508300781])",354823168,gpt2-medium
A glove is a,clothing.,glove,clothing,43,"(-14.453407287597656, -7.226703643798828, [-7.87225341796875, -6.581153869628906])",354823168,gpt2-medium
An apron is a,clothing.,apron,clothing,44,"(-13.027778625488281, -6.513889312744141, [-5.1407012939453125, -7.887077331542969])",354823168,gpt2-medium
An earmuff is a,clothing.,earmuff,clothing,45,"(-16.267410278320312, -8.133705139160156, [-7.9625396728515625, -8.30487060546875])",354823168,gpt2-medium
A handkerchief is a,clothing.,handkerchief,clothing,46,"(-14.948829650878906, -7.474414825439453, [-6.974052429199219, -7.9747772216796875])",354823168,gpt2-medium
A purse is a,clothing.,purse,clothing,47,"(-14.902584075927734, -7.451292037963867, [-7.8773956298828125, -7.025188446044922])",354823168,gpt2-medium
A hairband is a,clothing.,hairband,clothing,48,"(-14.7252197265625, -7.36260986328125, [-6.288002014160156, -8.437217712402344])",354823168,gpt2-medium
A ring is a,clothing.,ring,clothing,49,"(-16.13249969482422, -8.06624984741211, [-9.13970947265625, -6.992790222167969])",354823168,gpt2-medium
An earring is a,clothing.,earring,clothing,50,"(-16.949111938476562, -8.474555969238281, [-8.519889831542969, -8.429222106933594])",354823168,gpt2-medium
A watch is a,clothing.,watch,clothing,51,"(-14.675155639648438, -7.337577819824219, [-8.730949401855469, -5.944206237792969])",354823168,gpt2-medium
A cuff link is a,clothing.,cuff link,clothing,52,"(-16.72449493408203, -8.362247467041016, [-8.79937744140625, -7.925117492675781])",354823168,gpt2-medium
A necklace is a,clothing.,necklace,clothing,53,"(-16.301437377929688, -8.150718688964844, [-7.8906707763671875, -8.4107666015625])",354823168,gpt2-medium
A bracelet is a,clothing.,bracelet,clothing,54,"(-16.399723052978516, -8.199861526489258, [-7.945762634277344, -8.453960418701172])",354823168,gpt2-medium
A cane is a,clothing.,cane,clothing,55,"(-16.75701904296875, -8.378509521484375, [-9.759429931640625, -6.997589111328125])",354823168,gpt2-medium
An automobile is a,vehicle.,automobile,vehicle,1,"(-5.825782775878906, -2.912891387939453, [-2.3529281616210938, -3.4728546142578125])",354823168,gpt2-medium
A station wagon is a,vehicle.,station wagon,vehicle,2,"(-8.697395324707031, -4.348697662353516, [-2.3577804565429688, -6.3396148681640625])",354823168,gpt2-medium
A truck is a,vehicle.,truck,vehicle,3,"(-7.2164764404296875, -3.6082382202148438, [-3.249603271484375, -3.9668731689453125])",354823168,gpt2-medium
A car is a,vehicle.,car,vehicle,4,"(-4.6641998291015625, -2.3320999145507812, [-2.80828857421875, -1.8559112548828125])",354823168,gpt2-medium
A bus is a,vehicle.,bus,vehicle,5,"(-7.175590515136719, -3.5877952575683594, [-3.6681671142578125, -3.5074234008789062])",354823168,gpt2-medium
A taxi is a,vehicle.,taxi,vehicle,6,"(-8.099510192871094, -4.049755096435547, [-2.87353515625, -5.225975036621094])",354823168,gpt2-medium
A jeep is a,vehicle.,jeep,vehicle,7,"(-6.953041076660156, -3.476520538330078, [-2.1937332153320312, -4.759307861328125])",354823168,gpt2-medium
An ambulance is a,vehicle.,ambulance,vehicle,8,"(-9.031227111816406, -4.515613555908203, [-3.6391754150390625, -5.392051696777344])",354823168,gpt2-medium
A motorcycle is a,vehicle.,motorcycle,vehicle,9,"(-7.079048156738281, -3.5395240783691406, [-2.7816696166992188, -4.2973785400390625])",354823168,gpt2-medium
A streetcar is a,vehicle.,streetcar,vehicle,10,"(-9.219924926757812, -4.609962463378906, [-3.9466705322265625, -5.27325439453125])",354823168,gpt2-medium
A van is a,vehicle.,van,vehicle,11,"(-7.142524719238281, -3.5712623596191406, [-2.8651123046875, -4.277412414550781])",354823168,gpt2-medium
A honda is a,vehicle.,Honda,vehicle,12,"(-9.723228454589844, -4.861614227294922, [-4.334495544433594, -5.38873291015625])",354823168,gpt2-medium
A cable car is a,vehicle.,cable car,vehicle,13,"(-11.148345947265625, -5.5741729736328125, [-4.1551361083984375, -6.9932098388671875])",354823168,gpt2-medium
A train is a,vehicle.,train,vehicle,14,"(-8.099937438964844, -4.049968719482422, [-4.7492218017578125, -3.3507156372070312])",354823168,gpt2-medium
A trolley is a,vehicle.,trolley,vehicle,15,"(-10.150527954101562, -5.075263977050781, [-3.4378738403320312, -6.712654113769531])",354823168,gpt2-medium
A bicycle is a,vehicle.,bicycle,vehicle,16,"(-5.291160583496094, -2.645580291748047, [-2.8875045776367188, -2.403656005859375])",354823168,gpt2-medium
A carriage is a,vehicle.,carriage,vehicle,17,"(-7.113380432128906, -3.556690216064453, [-2.7427597045898438, -4.3706207275390625])",354823168,gpt2-medium
An airplane is a,vehicle.,airplane,vehicle,18,"(-7.0626373291015625, -3.5313186645507812, [-4.2621307373046875, -2.800506591796875])",354823168,gpt2-medium
A bike is a,vehicle.,bike,vehicle,19,"(-5.139854431152344, -2.569927215576172, [-3.2827529907226562, -1.8571014404296875])",354823168,gpt2-medium
A boat is a,vehicle.,boat,vehicle,20,"(-7.852622985839844, -3.926311492919922, [-4.630317687988281, -3.2223052978515625])",354823168,gpt2-medium
A jet is a,vehicle.,jet,vehicle,21,"(-9.851539611816406, -4.925769805908203, [-5.373199462890625, -4.478340148925781])",354823168,gpt2-medium
A ship is a,vehicle.,ship,vehicle,22,"(-7.668861389160156, -3.834430694580078, [-4.587547302246094, -3.0813140869140625])",354823168,gpt2-medium
A scooter is a,vehicle.,scooter,vehicle,23,"(-9.152290344238281, -4.576145172119141, [-3.0118408203125, -6.140449523925781])",354823168,gpt2-medium
A tractor is a,vehicle.,tractor,vehicle,24,"(-9.2689208984375, -4.63446044921875, [-3.2225570678710938, -6.046363830566406])",354823168,gpt2-medium
A wagon is a,vehicle.,wagon,vehicle,25,"(-7.243034362792969, -3.6215171813964844, [-2.8667373657226562, -4.3762969970703125])",354823168,gpt2-medium
A subway is a,vehicle.,subway,vehicle,26,"(-8.960578918457031, -4.480289459228516, [-5.746551513671875, -3.2140274047851562])",354823168,gpt2-medium
A trailer is a,vehicle.,trailer,vehicle,27,"(-10.096305847167969, -5.048152923583984, [-5.570831298828125, -4.525474548339844])",354823168,gpt2-medium
A cart is a,vehicle.,cart,vehicle,28,"(-7.437934875488281, -3.7189674377441406, [-4.1678009033203125, -3.2701339721679688])",354823168,gpt2-medium
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"(-8.559188842773438, -4.279594421386719, [-4.6632232666015625, -3.895965576171875])",354823168,gpt2-medium
A yacht is a,vehicle.,yacht,vehicle,30,"(-8.764724731445312, -4.382362365722656, [-4.8288726806640625, -3.93585205078125])",354823168,gpt2-medium
A tank is a,vehicle.,tank,vehicle,31,"(-7.74127197265625, -3.870635986328125, [-3.2960357666015625, -4.4452362060546875])",354823168,gpt2-medium
A go-cart is a,vehicle.,go-cart,vehicle,32,"(-8.410346984863281, -4.205173492431641, [-3.3828201293945312, -5.02752685546875])",354823168,gpt2-medium
A rowboat is a,vehicle.,rowboat,vehicle,33,"(-11.771080017089844, -5.885540008544922, [-5.6832122802734375, -6.087867736816406])",354823168,gpt2-medium
A dogsled is a,vehicle.,dogsled,vehicle,34,"(-11.575088500976562, -5.787544250488281, [-4.85650634765625, -6.7185821533203125])",354823168,gpt2-medium
A tricycle is a,vehicle.,tricycle,vehicle,35,"(-10.235809326171875, -5.1179046630859375, [-3.7315444946289062, -6.504264831542969])",354823168,gpt2-medium
A canoe is a,vehicle.,canoe,vehicle,36,"(-8.867897033691406, -4.433948516845703, [-4.651176452636719, -4.2167205810546875])",354823168,gpt2-medium
A raft is a,vehicle.,raft,vehicle,37,"(-9.789573669433594, -4.894786834716797, [-4.6159820556640625, -5.173591613769531])",354823168,gpt2-medium
A submarine is a,vehicle.,submarine,vehicle,38,"(-10.815261840820312, -5.407630920410156, [-4.5153656005859375, -6.299896240234375])",354823168,gpt2-medium
A sled is a,vehicle.,sled,vehicle,39,"(-9.863693237304688, -4.931846618652344, [-3.89129638671875, -5.9723968505859375])",354823168,gpt2-medium
A horse is a,vehicle.,horse,vehicle,40,"(-9.045005798339844, -4.522502899169922, [-6.420265197753906, -2.6247406005859375])",354823168,gpt2-medium
A rocket is a,vehicle.,rocket,vehicle,41,"(-9.948631286621094, -4.974315643310547, [-4.588600158691406, -5.3600311279296875])",354823168,gpt2-medium
A blimp is a,vehicle.,blimp,vehicle,42,"(-9.809356689453125, -4.9046783447265625, [-4.499885559082031, -5.309471130371094])",354823168,gpt2-medium
A skate is a,vehicle.,skate,vehicle,43,"(-9.037918090820312, -4.518959045410156, [-5.507301330566406, -3.5306167602539062])",354823168,gpt2-medium
A camel is a,vehicle.,camel,vehicle,44,"(-10.417373657226562, -5.208686828613281, [-6.926551818847656, -3.4908218383789062])",354823168,gpt2-medium
Feet are,vehicles.,feet,vehicle,45,"(-16.72311019897461, -8.361555099487305, [-12.7646484375, -3.9584617614746094])",354823168,gpt2-medium
A ski is a,vehicle.,ski,vehicle,46,"(-9.825370788574219, -4.912685394287109, [-5.419670104980469, -4.40570068359375])",354823168,gpt2-medium
A skateboard is a,vehicle.,skateboard,vehicle,47,"(-9.051040649414062, -4.525520324707031, [-4.955047607421875, -4.0959930419921875])",354823168,gpt2-medium
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"(-9.038581848144531, -4.519290924072266, [-3.5780105590820312, -5.4605712890625])",354823168,gpt2-medium
A surfboard is a,vehicle.,surfboard,vehicle,49,"(-10.779304504394531, -5.389652252197266, [-6.1533050537109375, -4.625999450683594])",354823168,gpt2-medium
An elevator is a,vehicle.,elevator,vehicle,50,"(-10.971176147460938, -5.485588073730469, [-4.692634582519531, -6.278541564941406])",354823168,gpt2-medium
A chair is a type of,furniture.,chair,furniture,1,"(-6.104824066162109, -3.0524120330810547, [-3.496898651123047, -2.6079254150390625])",354823168,gpt2-medium
A sofa is a type of,furniture.,sofa,furniture,2,"(-4.682395935058594, -2.341197967529297, [-2.2394332885742188, -2.442962646484375])",354823168,gpt2-medium
A couch is a type of,furniture.,couch,furniture,3,"(-4.9838409423828125, -2.4919204711914062, [-2.5899581909179688, -2.3938827514648438])",354823168,gpt2-medium
A table is a type of,furniture.,table,furniture,4,"(-9.720535278320312, -4.860267639160156, [-8.078384399414062, -1.64215087890625])",354823168,gpt2-medium
An easy chair is a type of,furniture.,easy chair,furniture,5,"(-6.667518615722656, -3.333759307861328, [-3.444671630859375, -3.2228469848632812])",354823168,gpt2-medium
A dresser is a type of,furniture.,dresser,furniture,6,"(-6.397087097167969, -3.1985435485839844, [-3.4001998901367188, -2.99688720703125])",354823168,gpt2-medium
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"(-5.386089324951172, -2.693044662475586, [-2.686267852783203, -2.6998214721679688])",354823168,gpt2-medium
A coffee table is a type of,furniture.,coffee table,furniture,8,"(-5.943321228027344, -2.971660614013672, [-3.293487548828125, -2.6498336791992188])",354823168,gpt2-medium
A rocker is a type of,furniture.,rocker,furniture,9,"(-8.901741027832031, -4.450870513916016, [-6.254524230957031, -2.647216796875])",354823168,gpt2-medium
A love seat is a type of,furniture.,love seat,furniture,10,"(-9.254776000976562, -4.627388000488281, [-5.6080322265625, -3.6467437744140625])",354823168,gpt2-medium
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"(-13.567794799804688, -6.783897399902344, [-7.186500549316406, -6.381294250488281])",354823168,gpt2-medium
A desk is a type of,furniture.,desk,furniture,12,"(-5.9940032958984375, -2.9970016479492188, [-3.5351181030273438, -2.4588851928710938])",354823168,gpt2-medium
A bed is a type of,furniture.,bed,furniture,13,"(-5.892341613769531, -2.9461708068847656, [-3.38616943359375, -2.5061721801757812])",354823168,gpt2-medium
A bureau is a type of,furniture.,bureau,furniture,14,"(-12.22357177734375, -6.111785888671875, [-9.315376281738281, -2.9081954956054688])",354823168,gpt2-medium
A davenport is a type of,furniture.,davenport,furniture,15,"(-10.486045837402344, -5.243022918701172, [-7.5017242431640625, -2.9843215942382812])",354823168,gpt2-medium
An end table is a type of,furniture.,end table,furniture,16,"(-13.69281005859375, -6.846405029296875, [-10.613761901855469, -3.0790481567382812])",354823168,gpt2-medium
A divan is a type of,furniture.,divan,furniture,17,"(-7.7809600830078125, -3.8904800415039062, [-5.013664245605469, -2.7672958374023438])",354823168,gpt2-medium
A night table is a type of,furniture.,night table,furniture,18,"(-7.320182800292969, -3.6600914001464844, [-3.8632659912109375, -3.4569168090820312])",354823168,gpt2-medium
A chest is a type of,furniture.,chest,furniture,19,"(-7.909584045410156, -3.954792022705078, [-5.707801818847656, -2.2017822265625])",354823168,gpt2-medium
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"(-7.600196838378906, -3.800098419189453, [-4.755584716796875, -2.8446121215820312])",354823168,gpt2-medium
A vanity is a type of,furniture.,vanity,furniture,21,"(-10.175628662109375, -5.0878143310546875, [-7.589775085449219, -2.5858535766601562])",354823168,gpt2-medium
A bookcase is a type of,furniture.,bookcase,furniture,22,"(-6.9166107177734375, -3.4583053588867188, [-3.9380340576171875, -2.97857666015625])",354823168,gpt2-medium
A lounge is a type of,furniture.,lounge,furniture,23,"(-8.998817443847656, -4.499408721923828, [-5.875892639160156, -3.1229248046875])",354823168,gpt2-medium
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"(-10.441322326660156, -5.220661163330078, [-6.501930236816406, -3.93939208984375])",354823168,gpt2-medium
An ottoman is a type of,furniture.,ottoman,furniture,25,"(-8.17547607421875, -4.087738037109375, [-4.713172912597656, -3.4623031616210938])",354823168,gpt2-medium
A footstool is a type of,furniture.,footstool,furniture,26,"(-6.034942626953125, -3.0174713134765625, [-2.9258956909179688, -3.1090469360351562])",354823168,gpt2-medium
A cabinet is a type of,furniture.,cabinet,furniture,27,"(-7.803138732910156, -3.901569366455078, [-5.473785400390625, -2.3293533325195312])",354823168,gpt2-medium
A china closet is a type of,furniture.,china closet,furniture,28,"(-7.848114013671875, -3.9240570068359375, [-4.765167236328125, -3.08294677734375])",354823168,gpt2-medium
A bench is a type of,furniture.,bench,furniture,29,"(-8.843208312988281, -4.421604156494141, [-6.338470458984375, -2.5047378540039062])",354823168,gpt2-medium
A buffet is a type of,furniture.,buffet,furniture,30,"(-11.437530517578125, -5.7187652587890625, [-8.591064453125, -2.846466064453125])",354823168,gpt2-medium
A lamp is a type of,furniture.,lamp,furniture,31,"(-9.67022705078125, -4.835113525390625, [-7.2251739501953125, -2.4450531005859375])",354823168,gpt2-medium
A stool is a type of,furniture.,stool,furniture,32,"(-10.557243347167969, -5.278621673583984, [-8.2081298828125, -2.3491134643554688])",354823168,gpt2-medium
A hassock is a type of,furniture.,hassock,furniture,33,"(-15.378067016601562, -7.689033508300781, [-12.827888488769531, -2.5501785278320312])",354823168,gpt2-medium
A drawer is a type of,furniture.,drawer,furniture,34,"(-8.92376708984375, -4.461883544921875, [-6.0005035400390625, -2.9232635498046875])",354823168,gpt2-medium
A piano is a type of,furniture.,piano,furniture,35,"(-7.610877990722656, -3.805438995361328, [-5.3080902099609375, -2.3027877807617188])",354823168,gpt2-medium
A cushion is a type of,furniture.,cushion,furniture,36,"(-8.488258361816406, -4.244129180908203, [-5.737342834472656, -2.75091552734375])",354823168,gpt2-medium
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"(-8.981369018554688, -4.490684509277344, [-5.405082702636719, -3.5762863159179688])",354823168,gpt2-medium
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"(-9.928657531738281, -4.964328765869141, [-6.9248046875, -3.0038528442382812])",354823168,gpt2-medium
A cupboard is a type of,furniture.,cupboard,furniture,39,"(-6.4735260009765625, -3.2367630004882812, [-4.277412414550781, -2.1961135864257812])",354823168,gpt2-medium
A stereo is a type of,furniture.,stereo,furniture,40,"(-11.293678283691406, -5.646839141845703, [-8.309440612792969, -2.9842376708984375])",354823168,gpt2-medium
A mirror is a type of,furniture.,mirror,furniture,41,"(-11.163841247558594, -5.581920623779297, [-8.800079345703125, -2.3637619018554688])",354823168,gpt2-medium
A television is a type of,furniture.,television,furniture,42,"(-8.721534729003906, -4.360767364501953, [-7.024604797363281, -1.696929931640625])",354823168,gpt2-medium
A bar is a type of,furniture.,bar,furniture,43,"(-8.490020751953125, -4.2450103759765625, [-6.026634216308594, -2.4633865356445312])",354823168,gpt2-medium
A shelf is a type of,furniture.,shelf,furniture,44,"(-8.193412780761719, -4.096706390380859, [-5.3221588134765625, -2.8712539672851562])",354823168,gpt2-medium
A rug is a type of,furniture.,rug,furniture,45,"(-6.182609558105469, -3.0913047790527344, [-3.8055419921875, -2.3770675659179688])",354823168,gpt2-medium
A pillow is a type of,furniture.,pillow,furniture,46,"(-7.796630859375, -3.8983154296875, [-5.430938720703125, -2.365692138671875])",354823168,gpt2-medium
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"(-13.056533813476562, -6.528266906738281, [-9.013534545898438, -4.042999267578125])",354823168,gpt2-medium
A radio is a type of,furniture.,radio,furniture,48,"(-12.887260437011719, -6.443630218505859, [-10.11773681640625, -2.7695236206054688])",354823168,gpt2-medium
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"(-10.988929748535156, -5.494464874267578, [-7.922203063964844, -3.0667266845703125])",354823168,gpt2-medium
A stove is a type of,furniture.,stove,furniture,50,"(-9.605606079101562, -4.802803039550781, [-6.74749755859375, -2.8581085205078125])",354823168,gpt2-medium
A counter is a type of,furniture.,counter,furniture,51,"(-12.62921142578125, -6.314605712890625, [-10.175186157226562, -2.4540252685546875])",354823168,gpt2-medium
A clock is a type of,furniture.,clock,furniture,52,"(-11.243431091308594, -5.621715545654297, [-9.406143188476562, -1.8372879028320312])",354823168,gpt2-medium
A drape is a type of,furniture.,drape,furniture,53,"(-11.517868041992188, -5.758934020996094, [-8.245292663574219, -3.2725753784179688])",354823168,gpt2-medium
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"(-9.193069458007812, -4.596534729003906, [-6.5484161376953125, -2.6446533203125])",354823168,gpt2-medium
A picture is a type of,furniture.,picture,furniture,55,"(-10.360076904296875, -5.1800384521484375, [-8.858879089355469, -1.5011978149414062])",354823168,gpt2-medium
A closet is a type of,furniture.,closet,furniture,56,"(-8.262031555175781, -4.131015777587891, [-5.737556457519531, -2.52447509765625])",354823168,gpt2-medium
A vase is a type of,furniture.,vase,furniture,57,"(-8.506660461425781, -4.253330230712891, [-6.088066101074219, -2.4185943603515625])",354823168,gpt2-medium
An ashtray is a type of,furniture.,ashtray,furniture,58,"(-9.6910400390625, -4.84552001953125, [-6.2164459228515625, -3.4745941162109375])",354823168,gpt2-medium
A fan is a type of,furniture.,fan,furniture,59,"(-10.590324401855469, -5.295162200927734, [-8.215972900390625, -2.3743515014648438])",354823168,gpt2-medium
A telephone is a type of,furniture.,telephone,furniture,60,"(-11.200897216796875, -5.6004486083984375, [-9.151802062988281, -2.0490951538085938])",354823168,gpt2-medium
A gun is a,weapon.,gun,weapon,1,"(-3.9576263427734375, -1.9788131713867188, [-1.7452774047851562, -2.2123489379882812])",354823168,gpt2-medium
A pistol is a,weapon.,pistol,weapon,2,"(-6.8047027587890625, -3.4023513793945312, [-2.4521102905273438, -4.352592468261719])",354823168,gpt2-medium
A revolver is a,weapon.,revolver,weapon,3,"(-8.9246826171875, -4.46234130859375, [-2.9048538208007812, -6.019828796386719])",354823168,gpt2-medium
A machine gun is a,weapon.,machine gun,weapon,4,"(-9.294822692871094, -4.647411346435547, [-1.8830184936523438, -7.41180419921875])",354823168,gpt2-medium
A rifle is a,weapon.,rifle,weapon,5,"(-5.918952941894531, -2.9594764709472656, [-2.1055526733398438, -3.8134002685546875])",354823168,gpt2-medium
A switchblade is a,weapon.,switchblade,weapon,6,"(-9.175193786621094, -4.587596893310547, [-3.2931900024414062, -5.8820037841796875])",354823168,gpt2-medium
A knife is a,weapon.,knife,weapon,7,"(-5.1013641357421875, -2.5506820678710938, [-2.2648468017578125, -2.836517333984375])",354823168,gpt2-medium
A dagger is a,weapon.,dagger,weapon,8,"(-6.051567077636719, -3.0257835388183594, [-1.9809722900390625, -4.070594787597656])",354823168,gpt2-medium
A shotgun is a,weapon.,shotgun,weapon,9,"(-8.327606201171875, -4.1638031005859375, [-2.6244354248046875, -5.7031707763671875])",354823168,gpt2-medium
A sword is a,weapon.,sword,weapon,10,"(-4.348609924316406, -2.174304962158203, [-1.7466506958007812, -2.601959228515625])",354823168,gpt2-medium
A bomb is a,weapon.,bomb,weapon,11,"(-6.812522888183594, -3.406261444091797, [-3.0834579467773438, -3.72906494140625])",354823168,gpt2-medium
A hand grenade is a,weapon.,hand grenade,weapon,12,"(-9.5850830078125, -4.79254150390625, [-3.079345703125, -6.5057373046875])",354823168,gpt2-medium
An atom bomb is a,weapon.,Atom bomb,weapon,13,"(-7.194801330566406, -3.597400665283203, [-2.7115859985351562, -4.48321533203125])",354823168,gpt2-medium
A bayonet is a,weapon.,bayonet,weapon,14,"(-8.194381713867188, -4.097190856933594, [-2.5032730102539062, -5.691108703613281])",354823168,gpt2-medium
A spear is a,weapon.,spear,weapon,15,"(-6.257682800292969, -3.1288414001464844, [-1.9219589233398438, -4.335723876953125])",354823168,gpt2-medium
A bazooka is a,weapon.,bazooka,weapon,16,"(-8.509246826171875, -4.2546234130859375, [-2.2598800659179688, -6.249366760253906])",354823168,gpt2-medium
A cannon is a,weapon.,cannon,weapon,17,"(-7.2875823974609375, -3.6437911987304688, [-2.4434051513671875, -4.84417724609375])",354823168,gpt2-medium
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"(-5.721954345703125, -2.8609771728515625, [-2.0078964233398438, -3.7140579223632812])",354823168,gpt2-medium
A club is a,weapon.,club,weapon,19,"(-11.049888610839844, -5.524944305419922, [-8.937873840332031, -2.1120147705078125])",354823168,gpt2-medium
A lance is a,weapon.,lance,weapon,20,"(-7.270843505859375, -3.6354217529296875, [-2.224365234375, -5.046478271484375])",354823168,gpt2-medium
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"(-10.921195983886719, -5.460597991943359, [-5.6603546142578125, -5.260841369628906])",354823168,gpt2-medium
A bullet is a,weapon.,bullet,weapon,22,"(-6.252616882324219, -3.1263084411621094, [-3.6889419555664062, -2.5636749267578125])",354823168,gpt2-medium
A tomahawk is a,weapon.,tomahawk,weapon,23,"(-8.218780517578125, -4.1093902587890625, [-2.2915878295898438, -5.927192687988281])",354823168,gpt2-medium
A mortar is a,weapon.,mortar,weapon,24,"(-7.682136535644531, -3.8410682678222656, [-2.983428955078125, -4.698707580566406])",354823168,gpt2-medium
An arrow is a,weapon.,arrow,weapon,25,"(-6.3797149658203125, -3.1898574829101562, [-3.5095443725585938, -2.8701705932617188])",354823168,gpt2-medium
A blackjack is a,weapon.,blackjack,weapon,26,"(-13.221511840820312, -6.610755920410156, [-8.106346130371094, -5.115165710449219])",354823168,gpt2-medium
A tank is a,weapon.,tank,weapon,27,"(-8.235984802246094, -4.117992401123047, [-4.796913146972656, -3.4390716552734375])",354823168,gpt2-medium
Teargas is a,weapon.,teargas,weapon,28,"(-8.140487670898438, -4.070243835449219, [-4.499153137207031, -3.6413345336914062])",354823168,gpt2-medium
A missile is a,weapon.,missile,weapon,29,"(-5.276237487792969, -2.6381187438964844, [-2.140472412109375, -3.1357650756835938])",354823168,gpt2-medium
A whip is a,weapon.,whip,weapon,30,"(-7.282569885253906, -3.641284942626953, [-3.5482330322265625, -3.7343368530273438])",354823168,gpt2-medium
An ice pick is a,weapon.,ice pick,weapon,31,"(-7.247955322265625, -3.6239776611328125, [-2.78924560546875, -4.458709716796875])",354823168,gpt2-medium
A hatchet is a,weapon.,hatchet,weapon,32,"(-6.469352722167969, -3.2346763610839844, [-2.407958984375, -4.061393737792969])",354823168,gpt2-medium
A slingshot is a,weapon.,slingshot,weapon,33,"(-8.197921752929688, -4.098960876464844, [-2.6854324340820312, -5.512489318847656])",354823168,gpt2-medium
A fist is a,weapon.,fist,weapon,34,"(-5.440040588378906, -2.720020294189453, [-3.5363235473632812, -1.903717041015625])",354823168,gpt2-medium
An axe is a,weapon.,axe,weapon,35,"(-6.0893096923828125, -3.0446548461914062, [-1.9528579711914062, -4.136451721191406])",354823168,gpt2-medium
A bow is a,weapon.,bow,weapon,36,"(-7.057502746582031, -3.5287513732910156, [-2.7679519653320312, -4.28955078125])",354823168,gpt2-medium
A razor is a,weapon.,razor,weapon,37,"(-8.440826416015625, -4.2204132080078125, [-4.2757415771484375, -4.1650848388671875])",354823168,gpt2-medium
A razor blade is a,weapon.,razor blade,weapon,38,"(-7.590705871582031, -3.7953529357910156, [-3.4444656372070312, -4.146240234375])",354823168,gpt2-medium
A rocket is a,weapon.,rocket,weapon,39,"(-7.543052673339844, -3.771526336669922, [-3.273712158203125, -4.269340515136719])",354823168,gpt2-medium
A judo is a,weapon.,judo,weapon,40,"(-8.6695556640625, -4.33477783203125, [-5.792572021484375, -2.876983642578125])",354823168,gpt2-medium
A stick is a,weapon.,stick,weapon,41,"(-6.6303253173828125, -3.3151626586914062, [-4.2980804443359375, -2.332244873046875])",354823168,gpt2-medium
A poison is a,weapon.,poison,weapon,42,"(-7.855583190917969, -3.9277915954589844, [-4.343803405761719, -3.51177978515625])",354823168,gpt2-medium
A rock is a,weapon.,rock,weapon,43,"(-8.957351684570312, -4.478675842285156, [-7.051536560058594, -1.9058151245117188])",354823168,gpt2-medium
A stone is a,weapon.,stone,weapon,44,"(-7.359336853027344, -3.679668426513672, [-5.44915771484375, -1.9101791381835938])",354823168,gpt2-medium
Gas is a,weapon.,gas,weapon,45,"(-10.806571960449219, -5.403285980224609, [-8.208770751953125, -2.5978012084960938])",354823168,gpt2-medium
A chain is a,weapon.,chain,weapon,46,"(-11.514274597167969, -5.757137298583984, [-8.677154541015625, -2.8371200561523438])",354823168,gpt2-medium
A scissor is a,weapon.,scissor,weapon,47,"(-9.303443908691406, -4.651721954345703, [-4.451210021972656, -4.85223388671875])",354823168,gpt2-medium
A brick is a,weapon.,brick,weapon,48,"(-8.617164611816406, -4.308582305908203, [-6.7773895263671875, -1.8397750854492188])",354823168,gpt2-medium
A pitchfork is a,weapon.,pitchfork,weapon,49,"(-7.18377685546875, -3.591888427734375, [-3.4300613403320312, -3.7537155151367188])",354823168,gpt2-medium
A hammer is a,weapon.,hammer,weapon,50,"(-6.71282958984375, -3.356414794921875, [-2.8927536010742188, -3.8200759887695312])",354823168,gpt2-medium
A word is a,weapon.,word,weapon,51,"(-6.156894683837891, -3.0784473419189453, [-4.4815521240234375, -1.6753425598144531])",354823168,gpt2-medium
