preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A miter box is a,tool.,miter box,tool,36,"[(-9.035282135009766, -4.517641067504883, [-6.974480628967285, -2.0608019828796387]), (-8.180246353149414, -4.090123176574707, [-6.262076377868652, -1.9181694984436035]), (-9.017854690551758, -4.508927345275879, [-7.3062849044799805, -1.7115697860717773]), (-9.010828018188477, -4.505414009094238, [-6.427120208740234, -2.583707809448242]), (-8.763616561889648, -4.381808280944824, [-6.778244972229004, -1.9853715896606445])]",116535552,openai-gpt
A knife is a,tool.,knife,tool,37,"[(-5.996342658996582, -2.998171329498291, [-4.452962875366211, -1.543379783630371]), (-5.7415547370910645, -2.8707773685455322, [-4.065859794616699, -1.6756949424743652]), (-6.347326755523682, -3.173663377761841, [-5.0187788009643555, -1.3285479545593262]), (-5.897843837738037, -2.9489219188690186, [-4.345258712768555, -1.5525851249694824]), (-5.687249183654785, -2.8436245918273926, [-4.215881824493408, -1.471367359161377])]",116535552,openai-gpt
A chalk is a,tool.,chalk,tool,38,"[(-6.976811408996582, -3.488405704498291, [-5.696938514709473, -1.2798728942871094]), (-6.853549957275391, -3.4267749786376953, [-5.028415679931641, -1.82513427734375]), (-7.941703796386719, -3.9708518981933594, [-6.38030481338501, -1.561398983001709]), (-6.719609260559082, -3.359804630279541, [-5.35878324508667, -1.360826015472412]), (-8.148250579833984, -4.074125289916992, [-6.337852478027344, -1.8103985786437988])]",116535552,openai-gpt
A nut is a,tool.,nut,tool,39,"[(-7.393741130828857, -3.6968705654144287, [-5.928637981414795, -1.4651031494140625]), (-8.435941696166992, -4.217970848083496, [-7.232555389404297, -1.2033867835998535]), (-8.312447547912598, -4.156223773956299, [-6.630422592163086, -1.6820249557495117]), (-7.1631317138671875, -3.5815658569335938, [-6.114651203155518, -1.04848051071167]), (-8.165928840637207, -4.0829644203186035, [-7.216121196746826, -0.9498076438903809])]",116535552,openai-gpt
A bolt is a,tool.,bolt,tool,40,"[(-9.242799758911133, -4.621399879455566, [-7.686432361602783, -1.5563669204711914]), (-9.556571960449219, -4.778285980224609, [-7.693612575531006, -1.8629589080810547]), (-8.690939903259277, -4.345469951629639, [-7.490777015686035, -1.2001628875732422]), (-8.56140422821045, -4.280702114105225, [-6.428017616271973, -2.1333866119384766]), (-8.251730918884277, -4.125865459442139, [-6.315317153930664, -1.9364137649536133])]",116535552,openai-gpt
A plumb line is a,tool.,plumb line,tool,41,"[(-10.023561477661133, -5.011780738830566, [-8.042156219482422, -1.9814057350158691]), (-9.79470443725586, -4.89735221862793, [-8.141070365905762, -1.6536345481872559]), (-10.029190063476562, -5.014595031738281, [-8.02817153930664, -2.0010180473327637]), (-10.107454299926758, -5.053727149963379, [-7.654083251953125, -2.4533708095550537]), (-9.67879867553711, -4.839399337768555, [-7.62758207321167, -2.0512170791625977])]",116535552,openai-gpt
A brush is a,tool.,brush,tool,42,"[(-6.606411933898926, -3.303205966949463, [-4.417349815368652, -2.1890618801116943]), (-5.837827682495117, -2.9189138412475586, [-4.182392120361328, -1.655435562133789]), (-5.794608116149902, -2.897304058074951, [-3.981137752532959, -1.8134703636169434]), (-5.7086405754089355, -2.8543202877044678, [-4.546360015869141, -1.162280559539795]), (-5.639838218688965, -2.8199191093444824, [-4.256312370300293, -1.3835258483886719])]",116535552,openai-gpt
A sledge hammer is a,tool.,sledge hammer,tool,43,"[(-6.293522834777832, -3.146761417388916, [-4.169076919555664, -2.124445676803589]), (-7.332722187042236, -3.666361093521118, [-4.847715377807617, -2.485006809234619]), (-5.742463111877441, -2.8712315559387207, [-3.7535793781280518, -1.9888834953308105]), (-5.59669303894043, -2.798346519470215, [-3.846156358718872, -1.7505369186401367]), (-5.861003398895264, -2.930501699447632, [-4.12100887298584, -1.7399945259094238])]",116535552,openai-gpt
A glue is a,tool.,glue,tool,44,"[(-7.439294338226318, -3.719647169113159, [-5.476499557495117, -1.9627947807312012]), (-7.079593181610107, -3.5397965908050537, [-5.540806770324707, -1.5387864112854004]), (-6.7538743019104, -3.3769371509552, [-5.282769680023193, -1.471104621887207]), (-6.865078449249268, -3.432539224624634, [-5.5544257164001465, -1.310652732849121]), (-6.25062894821167, -3.125314474105835, [-5.0996994972229, -1.1509294509887695])]",116535552,openai-gpt
A paintbrush is a,tool.,paintbrush,tool,45,"[(-5.926816463470459, -2.9634082317352295, [-4.475844383239746, -1.450972080230713]), (-6.684991836547852, -3.342495918273926, [-4.56081485748291, -2.1241769790649414]), (-6.696047782897949, -3.3480238914489746, [-4.777719497680664, -1.9183282852172852]), (-5.972545623779297, -2.9862728118896484, [-4.07133674621582, -1.9012088775634766]), (-5.366340637207031, -2.6831703186035156, [-4.043891429901123, -1.3224492073059082])]",116535552,openai-gpt
A varnish is a,tool.,varnish,tool,46,"[(-8.653379440307617, -4.326689720153809, [-6.707797050476074, -1.945582389831543]), (-7.567945957183838, -3.783972978591919, [-5.831814289093018, -1.7361316680908203]), (-9.181185722351074, -4.590592861175537, [-6.748213768005371, -2.4329721927642822]), (-9.206568717956543, -4.6032843589782715, [-7.742812156677246, -1.4637565612792969]), (-8.289417266845703, -4.144708633422852, [-6.757199764251709, -1.532217025756836])]",116535552,openai-gpt
An apron is a,tool.,apron,tool,47,"[(-7.905447483062744, -3.952723741531372, [-6.38620662689209, -1.5192408561706543]), (-7.737888813018799, -3.8689444065093994, [-6.13103723526001, -1.606851577758789]), (-7.93707275390625, -3.968536376953125, [-6.428502082824707, -1.508570671081543]), (-7.950554370880127, -3.9752771854400635, [-6.631378650665283, -1.3191757202148438]), (-8.039684295654297, -4.019842147827148, [-6.401504039764404, -1.6381802558898926])]",116535552,openai-gpt
A stapler is a,tool.,stapler,tool,48,"[(-6.700307846069336, -3.350153923034668, [-4.7774434089660645, -1.9228644371032715]), (-7.61481237411499, -3.807406187057495, [-5.73529052734375, -1.8795218467712402]), (-7.013982772827148, -3.506991386413574, [-4.67342472076416, -2.340557813644409]), (-7.0026445388793945, -3.5013222694396973, [-5.547579765319824, -1.4550647735595703]), (-7.670019626617432, -3.835009813308716, [-6.070540904998779, -1.5994787216186523])]",116535552,openai-gpt
An extension cord is a,tool.,extension cord,tool,49,"[(-6.059901237487793, -3.0299506187438965, [-4.573732852935791, -1.486168384552002]), (-7.06997013092041, -3.534985065460205, [-5.269676208496094, -1.8002939224243164]), (-7.693145751953125, -3.8465728759765625, [-5.048645973205566, -2.6444997787475586]), (-6.739222526550293, -3.3696112632751465, [-4.669129371643066, -2.0700929164886475]), (-8.293578147888184, -4.146789073944092, [-5.873103141784668, -2.4204750061035156])]",116535552,openai-gpt
A soldering iron is a,tool.,soldering iron,tool,50,"[(-6.234297752380371, -3.1171488761901855, [-3.5774340629577637, -2.6568636894226074]), (-6.7933502197265625, -3.3966751098632812, [-4.170007705688477, -2.623342752456665]), (-6.853139877319336, -3.426569938659668, [-4.818782806396484, -2.0343570709228516]), (-6.695295810699463, -3.3476479053497314, [-3.7240922451019287, -2.971203565597534]), (-7.116977691650391, -3.5584888458251953, [-4.624974250793457, -2.4920034408569336])]",116535552,openai-gpt
A plaster is a,tool.,plaster,tool,51,"[(-8.14881706237793, -4.074408531188965, [-7.024866580963135, -1.1239509582519531]), (-8.825945854187012, -4.412972927093506, [-7.077507019042969, -1.748438835144043]), (-9.733545303344727, -4.866772651672363, [-7.810859203338623, -1.9226856231689453]), (-8.347475051879883, -4.173737525939941, [-6.64274787902832, -1.7047276496887207]), (-8.820259094238281, -4.410129547119141, [-7.191653728485107, -1.6286053657531738])]",116535552,openai-gpt
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"[(-7.5647196769714355, -3.7823598384857178, [-5.950264930725098, -1.614454746246338]), (-6.696239948272705, -3.3481199741363525, [-5.301307678222656, -1.3949322700500488]), (-6.333765506744385, -3.1668827533721924, [-5.03855037689209, -1.295215129852295]), (-6.746704578399658, -3.373352289199829, [-5.46466064453125, -1.2820439338684082]), (-6.211361408233643, -3.1056807041168213, [-4.870307922363281, -1.3410534858703613])]",116535552,openai-gpt
An axe is a,tool.,axe,tool,53,"[(-5.560086727142334, -2.780043363571167, [-3.96634578704834, -1.5937409400939941]), (-5.991880416870117, -2.9959402084350586, [-4.522751808166504, -1.4691286087036133]), (-6.364226341247559, -3.1821131706237793, [-4.206132888793945, -2.1580936908721924]), (-4.988609313964844, -2.494304656982422, [-3.4819135665893555, -1.5066957473754883]), (-6.048414707183838, -3.024207353591919, [-4.347219467163086, -1.701195240020752])]",116535552,openai-gpt
A slide rule is a,tool.,slide rule,tool,54,"[(-9.378805160522461, -4.6894025802612305, [-7.712935447692871, -1.6658697128295898]), (-8.235483169555664, -4.117741584777832, [-7.007998943328857, -1.2274847030639648]), (-8.447931289672852, -4.223965644836426, [-7.354060649871826, -1.0938711166381836]), (-8.26303482055664, -4.13151741027832, [-6.650601387023926, -1.612433910369873]), (-8.258977890014648, -4.129488945007324, [-6.891189098358154, -1.367788314819336])]",116535552,openai-gpt
A cement is a,tool.,cement,tool,55,"[(-7.196131229400635, -3.5980656147003174, [-6.027470588684082, -1.1686606407165527]), (-7.048191070556641, -3.5240955352783203, [-5.663793563842773, -1.3843975067138672]), (-6.467087745666504, -3.233543872833252, [-5.210174560546875, -1.256913185119629]), (-8.02737045288086, -4.01368522644043, [-6.589511871337891, -1.4378581047058105]), (-9.74749755859375, -4.873748779296875, [-8.190889358520508, -1.5566086769104004])]",116535552,openai-gpt
An anvil is a,tool.,anvil,tool,56,"[(-8.233345031738281, -4.116672515869141, [-6.673001766204834, -1.5603437423706055]), (-7.308847904205322, -3.654423952102661, [-5.669937610626221, -1.6389102935791016]), (-7.844399929046631, -3.9221999645233154, [-6.075855255126953, -1.7685446739196777]), (-7.490636825561523, -3.7453184127807617, [-5.435281753540039, -2.0553548336029053]), (-7.466709136962891, -3.7333545684814453, [-5.790146827697754, -1.6765623092651367])]",116535552,openai-gpt
A hatchet is a,tool.,hatchet,tool,57,"[(-6.293732643127441, -3.1468663215637207, [-4.8627119064331055, -1.431020736694336]), (-5.368905067443848, -2.684452533721924, [-3.8366525173187256, -1.532252311706543]), (-5.905040740966797, -2.9525203704833984, [-4.466616630554199, -1.4384241104125977]), (-5.677731037139893, -2.8388655185699463, [-3.703012466430664, -1.9747185707092285]), (-5.18612003326416, -2.59306001663208, [-3.4556565284729004, -1.7304635047912598])]",116535552,openai-gpt
A rag is a,tool.,rag,tool,58,"[(-7.425695896148682, -3.712847948074341, [-5.585665225982666, -1.8400306701660156]), (-6.661679744720459, -3.3308398723602295, [-5.211151123046875, -1.450528621673584]), (-7.057373523712158, -3.528686761856079, [-5.743753910064697, -1.313619613647461]), (-5.763426780700684, -2.881713390350342, [-4.653951644897461, -1.1094751358032227]), (-7.3988237380981445, -3.6994118690490723, [-5.569505214691162, -1.8293185234069824])]",116535552,openai-gpt
A scissor is a,tool.,scissor,tool,59,"[(-8.336244583129883, -4.168122291564941, [-6.965571403503418, -1.3706731796264648]), (-8.986902236938477, -4.493451118469238, [-6.785623073577881, -2.2012789249420166]), (-7.8212385177612305, -3.9106192588806152, [-5.148505210876465, -2.6727333068847656]), (-6.978242874145508, -3.489121437072754, [-5.081945419311523, -1.8962974548339844]), (-6.422401428222656, -3.211200714111328, [-4.803613662719727, -1.6187877655029297])]",116535552,openai-gpt
A crane is a,tool.,crane,tool,60,"[(-7.369091033935547, -3.6845455169677734, [-5.798655033111572, -1.5704360008239746]), (-7.455484867095947, -3.7277424335479736, [-5.921683311462402, -1.533801555633545]), (-7.192457675933838, -3.596228837966919, [-5.617153167724609, -1.5753045082092285]), (-7.993025779724121, -3.9965128898620605, [-6.152338027954102, -1.8406877517700195]), (-6.621847152709961, -3.3109235763549805, [-4.965768814086914, -1.6560783386230469])]",116535552,openai-gpt
Orange is a,fruit.,orange,fruit,1,"[(-9.6227445602417, -4.81137228012085, [-7.6978864669799805, -1.9248580932617188]), (-9.915889739990234, -4.957944869995117, [-7.862420082092285, -2.053469181060791]), (-9.504020690917969, -4.752010345458984, [-7.520631790161133, -1.9833893775939941]), (-9.529027938842773, -4.764513969421387, [-7.671968936920166, -1.8570594787597656]), (-9.44902515411377, -4.724512577056885, [-8.000753402709961, -1.4482717514038086])]",116535552,openai-gpt
Apple is a,fruit.,apple,fruit,2,"[(-7.0457048416137695, -3.5228524208068848, [-5.638094902038574, -1.4076099395751953]), (-8.619926452636719, -4.309963226318359, [-6.801781177520752, -1.8181447982788086]), (-6.264804840087891, -3.1324024200439453, [-4.918112754821777, -1.3466920852661133]), (-7.257466793060303, -3.6287333965301514, [-5.57916259765625, -1.6783041954040527]), (-6.890307903289795, -3.4451539516448975, [-5.3372344970703125, -1.5530734062194824])]",116535552,openai-gpt
Banana is a,fruit.,banana,fruit,3,"[(-7.525700569152832, -3.762850284576416, [-6.152756214141846, -1.3729443550109863]), (-9.419429779052734, -4.709714889526367, [-7.368628978729248, -2.0508012771606445]), (-7.5954365730285645, -3.7977182865142822, [-5.90135383605957, -1.6940827369689941]), (-6.497533798217773, -3.2487668991088867, [-4.781586647033691, -1.715947151184082]), (-7.252474308013916, -3.626237154006958, [-5.50728702545166, -1.7451872825622559])]",116535552,openai-gpt
Peach is a,fruit.,peach,fruit,4,"[(-9.157350540161133, -4.578675270080566, [-7.197542667388916, -1.959808349609375]), (-10.847102165222168, -5.423551082611084, [-8.711935043334961, -2.135167121887207]), (-10.910553932189941, -5.455276966094971, [-8.166093826293945, -2.744460344314575]), (-9.848150253295898, -4.924075126647949, [-8.117835998535156, -1.7303142547607422]), (-9.921957015991211, -4.9609785079956055, [-8.107370376586914, -1.814587116241455])]",116535552,openai-gpt
Pear is a,fruit.,pear,fruit,5,"[(-8.649581909179688, -4.324790954589844, [-6.841684341430664, -1.8078980445861816]), (-7.697998046875, -3.8489990234375, [-5.557092666625977, -2.1409053802490234]), (-10.023004531860352, -5.011502265930176, [-7.398813724517822, -2.62419056892395]), (-7.916898250579834, -3.958449125289917, [-6.178213119506836, -1.738685131072998]), (-8.401933670043945, -4.200966835021973, [-7.008316993713379, -1.3936161994934082])]",116535552,openai-gpt
Apricot is a,fruit.,apricot,fruit,6,"[(-9.853704452514648, -4.926852226257324, [-7.361526012420654, -2.4921786785125732]), (-10.341713905334473, -5.170856952667236, [-7.328501224517822, -3.0132126808166504]), (-10.134669303894043, -5.0673346519470215, [-7.272546768188477, -2.8621225357055664]), (-12.544397354125977, -6.272198677062988, [-9.083246231079102, -3.461151361465454]), (-10.866032600402832, -5.433016300201416, [-7.80418062210083, -3.061851739883423])]",116535552,openai-gpt
Tangerine is a,fruit.,tangerine,fruit,7,"[(-7.237464904785156, -3.618732452392578, [-5.303991317749023, -1.9334735870361328]), (-9.05683708190918, -4.52841854095459, [-7.209650039672852, -1.84718656539917]), (-8.013405799865723, -4.006702899932861, [-6.07029914855957, -1.9431066513061523]), (-8.463909149169922, -4.231954574584961, [-6.313807964324951, -2.15010142326355]), (-7.443391799926758, -3.721695899963379, [-4.996237754821777, -2.4471542835235596])]",116535552,openai-gpt
Plum is a,fruit.,plum,fruit,8,"[(-7.55450963973999, -3.777254819869995, [-5.67534875869751, -1.8791608810424805]), (-8.040206909179688, -4.020103454589844, [-6.112372398376465, -1.9278345108032227]), (-8.145553588867188, -4.072776794433594, [-6.021678924560547, -2.1238746643066406]), (-7.8484721183776855, -3.9242360591888428, [-6.394763946533203, -1.4537081718444824]), (-10.142677307128906, -5.071338653564453, [-7.739649772644043, -2.403027057647705])]",116535552,openai-gpt
Grape is a,fruit.,grape,fruit,9,"[(-9.271529197692871, -4.6357645988464355, [-6.6525983810424805, -2.6189308166503906]), (-7.760140895843506, -3.880070447921753, [-6.161014080047607, -1.5991268157958984]), (-6.828850269317627, -3.4144251346588135, [-5.320969581604004, -1.507880687713623]), (-7.479176998138428, -3.739588499069214, [-5.733219623565674, -1.745957374572754]), (-8.886534690856934, -4.443267345428467, [-6.9669694900512695, -1.919565200805664])]",116535552,openai-gpt
Nectarine is a,fruit.,nectarine,fruit,10,"[(-7.875336647033691, -3.9376683235168457, [-5.266233921051025, -2.609102487564087]), (-7.360511779785156, -3.680255889892578, [-5.644993305206299, -1.7155184745788574]), (-8.51725959777832, -4.25862979888916, [-5.95819616317749, -2.5590639114379883]), (-9.147669792175293, -4.5738348960876465, [-6.883504867553711, -2.264165163040161]), (-7.7028913497924805, -3.8514456748962402, [-5.6516008377075195, -2.05129075050354])]",116535552,openai-gpt
Strawberry is a,fruit.,strawberry,fruit,11,"[(-8.94830322265625, -4.474151611328125, [-7.475572109222412, -1.472731113433838]), (-9.155227661132812, -4.577613830566406, [-7.306282043457031, -1.8489456176757812]), (-9.095132827758789, -4.5475664138793945, [-7.694031715393066, -1.4011006355285645]), (-7.417365550994873, -3.7086827754974365, [-6.059091567993164, -1.358273983001709]), (-7.839512825012207, -3.9197564125061035, [-6.350231170654297, -1.4892816543579102])]",116535552,openai-gpt
Grapefruit is a,fruit.,grapefruit,fruit,12,"[(-8.438345909118652, -4.219172954559326, [-6.636227130889893, -1.8021187782287598]), (-6.806647300720215, -3.4033236503601074, [-5.672863483428955, -1.1337838172912598]), (-8.62916374206543, -4.314581871032715, [-6.952437400817871, -1.6767258644104004]), (-8.342772483825684, -4.171386241912842, [-6.0487284660339355, -2.294044017791748]), (-8.236433029174805, -4.118216514587402, [-6.425270080566406, -1.8111624717712402])]",116535552,openai-gpt
Berry is a,fruit.,berry,fruit,13,"[(-10.179931640625, -5.0899658203125, [-8.103589057922363, -2.0763425827026367]), (-10.767288208007812, -5.383644104003906, [-8.824164390563965, -1.9431242942810059]), (-10.08745288848877, -5.043726444244385, [-7.840658664703369, -2.2467942237854004]), (-11.164070129394531, -5.582035064697266, [-9.156349182128906, -2.007720708847046]), (-11.687004089355469, -5.843502044677734, [-8.721953392028809, -2.965050220489502])]",116535552,openai-gpt
Cherry is a,fruit.,cherry,fruit,14,"[(-9.908174514770508, -4.954087257385254, [-8.029751777648926, -1.8784222602844238]), (-8.578914642333984, -4.289457321166992, [-6.884910583496094, -1.6940045356750488]), (-9.674283981323242, -4.837141990661621, [-8.011171340942383, -1.6631121635437012]), (-8.22463607788086, -4.11231803894043, [-6.897793769836426, -1.3268418312072754]), (-10.540634155273438, -5.270317077636719, [-8.57752799987793, -1.963106632232666])]",116535552,openai-gpt
Pineapple is a,fruit.,pineapple,fruit,15,"[(-8.301115036010742, -4.150557518005371, [-6.07853364944458, -2.222581624984741]), (-6.817956924438477, -3.4089784622192383, [-5.253791809082031, -1.5641651153564453]), (-8.533771514892578, -4.266885757446289, [-6.202707290649414, -2.331063747406006]), (-7.252053260803223, -3.6260266304016113, [-5.201049327850342, -2.051003932952881]), (-8.694034576416016, -4.347017288208008, [-6.323287010192871, -2.3707480430603027])]",116535552,openai-gpt
Blackberry is a,fruit.,blackberry,fruit,16,"[(-10.963370323181152, -5.481685161590576, [-9.163590431213379, -1.7997798919677734]), (-11.571462631225586, -5.785731315612793, [-9.587854385375977, -1.9836077690124512]), (-12.742103576660156, -6.371051788330078, [-9.77444076538086, -2.967663288116455]), (-11.333076477050781, -5.666538238525391, [-9.037724494934082, -2.29535174369812]), (-11.406126976013184, -5.703063488006592, [-8.492049217224121, -2.9140779972076416])]",116535552,openai-gpt
Melon is a,fruit.,melon,fruit,17,"[(-6.917233467102051, -3.4586167335510254, [-4.585273742675781, -2.3319594860076904]), (-8.00576400756836, -4.00288200378418, [-5.698111057281494, -2.3076531887054443]), (-7.428422451019287, -3.7142112255096436, [-5.5656843185424805, -1.8627381324768066]), (-7.9626994132995605, -3.9813497066497803, [-5.771357536315918, -2.1913418769836426]), (-7.171298503875732, -3.585649251937866, [-5.248446464538574, -1.9228520393371582])]",116535552,openai-gpt
Blueberry is a,fruit.,blueberry,fruit,18,"[(-8.393836975097656, -4.196918487548828, [-6.527822971343994, -1.8660144805908203]), (-9.565885543823242, -4.782942771911621, [-7.345605850219727, -2.220280170440674]), (-9.597755432128906, -4.798877716064453, [-6.640054702758789, -2.957700729370117]), (-8.294424057006836, -4.147212028503418, [-6.310535430908203, -1.983889102935791]), (-7.982485771179199, -3.9912428855895996, [-5.814935684204102, -2.1675500869750977])]",116535552,openai-gpt
Raspberry is a,fruit.,raspberry,fruit,19,"[(-7.6228742599487305, -3.8114371299743652, [-5.460700035095215, -2.1621742248535156]), (-8.30207633972168, -4.15103816986084, [-6.375006675720215, -1.9270691871643066]), (-9.155153274536133, -4.577576637268066, [-7.352383613586426, -1.8027701377868652]), (-8.209775924682617, -4.104887962341309, [-6.181888103485107, -2.027888298034668]), (-6.993213176727295, -3.4966065883636475, [-5.7941813468933105, -1.1990318298339844])]",116535552,openai-gpt
Lemon is a,fruit.,lemon,fruit,20,"[(-7.969814777374268, -3.984907388687134, [-6.406236171722412, -1.5635786056518555]), (-8.246217727661133, -4.123108863830566, [-6.414722442626953, -1.831495761871338]), (-7.727611541748047, -3.8638057708740234, [-6.176905155181885, -1.550706386566162]), (-7.970107555389404, -3.985053777694702, [-6.485612869262695, -1.484494686126709]), (-7.608992099761963, -3.8044960498809814, [-5.879233360290527, -1.7297587394714355])]",116535552,openai-gpt
Black raspberry is a,fruit.,black raspberry,fruit,21,"[(-8.935062408447266, -4.467531204223633, [-6.917728900909424, -2.017333507537842]), (-8.689655303955078, -4.344827651977539, [-6.706830024719238, -1.9828248023986816]), (-8.686583518981934, -4.343291759490967, [-6.703397750854492, -1.9831857681274414]), (-9.725702285766602, -4.862851142883301, [-7.6897711753845215, -2.035931348800659]), (-8.885902404785156, -4.442951202392578, [-7.297027587890625, -1.5888748168945312])]",116535552,openai-gpt
Boysenberry is a,fruit.,boysenberry,fruit,22,"[(-11.41790771484375, -5.708953857421875, [-8.92457389831543, -2.4933338165283203]), (-11.361860275268555, -5.680930137634277, [-9.066214561462402, -2.295645236968994]), (-10.250892639160156, -5.125446319580078, [-7.8460588455200195, -2.4048333168029785]), (-11.718603134155273, -5.859301567077637, [-9.332554817199707, -2.3860483169555664]), (-13.39752197265625, -6.698760986328125, [-9.246889114379883, -4.150632858276367])]",116535552,openai-gpt
Watermelon is a,fruit.,watermelon,fruit,23,"[(-7.0534515380859375, -3.5267257690429688, [-4.978959083557129, -2.0744924545288086]), (-7.993167877197266, -3.996583938598633, [-5.522769451141357, -2.4703986644744873]), (-7.0068440437316895, -3.5034220218658447, [-4.960967063903809, -2.045876979827881]), (-6.969454288482666, -3.484727144241333, [-4.745067119598389, -2.2243871688842773]), (-7.10888147354126, -3.55444073677063, [-5.810164928436279, -1.2987165451049805])]",116535552,openai-gpt
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"[(-7.763333320617676, -3.881666660308838, [-6.170461654663086, -1.5928716659545898]), (-8.138570785522461, -4.0692853927612305, [-6.1835784912109375, -1.9549918174743652]), (-8.704448699951172, -4.352224349975586, [-6.5169267654418945, -2.1875219345092773]), (-7.3180036544799805, -3.6590018272399902, [-5.6436052322387695, -1.674398422241211]), (-9.2583589553833, -4.62917947769165, [-7.551069259643555, -1.707289695739746])]",116535552,openai-gpt
Lime is a,fruit.,lime,fruit,25,"[(-8.086122512817383, -4.043061256408691, [-6.459493637084961, -1.6266283988952637]), (-9.08830738067627, -4.544153690338135, [-7.1454668045043945, -1.942840576171875]), (-8.860676765441895, -4.430338382720947, [-6.739712715148926, -2.1209640502929688]), (-7.87804651260376, -3.93902325630188, [-5.986716270446777, -1.8913302421569824]), (-8.550943374633789, -4.2754716873168945, [-6.783405303955078, -1.7675385475158691])]",116535552,openai-gpt
Tangelo is a,fruit.,tangelo,fruit,26,"[(-11.282768249511719, -5.641384124755859, [-8.698931694030762, -2.583836793899536]), (-10.8795804977417, -5.43979024887085, [-9.247578620910645, -1.6320018768310547]), (-12.52757453918457, -6.263787269592285, [-9.560895919799805, -2.9666786193847656]), (-11.850442886352539, -5.9252214431762695, [-9.354004859924316, -2.496438503265381]), (-12.08297061920166, -6.04148530960083, [-9.498318672180176, -2.5846519470214844])]",116535552,openai-gpt
Papaya is a,fruit.,papaya,fruit,27,"[(-10.717455863952637, -5.358727931976318, [-7.7168402671813965, -3.0006158351898193]), (-10.631316184997559, -5.315658092498779, [-8.501725196838379, -2.1295909881591797]), (-11.177194595336914, -5.588597297668457, [-8.615385055541992, -2.561809778213501]), (-9.935354232788086, -4.967677116394043, [-8.000536918640137, -1.9348173141479492]), (-10.446399688720703, -5.223199844360352, [-8.343973159790039, -2.102426052093506])]",116535552,openai-gpt
Honeydew is a,fruit.,honeydew,fruit,28,"[(-9.652881622314453, -4.826440811157227, [-7.688096046447754, -1.9647855758666992]), (-7.431482315063477, -3.7157411575317383, [-5.748974323272705, -1.6825079917907715]), (-9.734329223632812, -4.867164611816406, [-7.625802040100098, -2.108527660369873]), (-8.80398178100586, -4.40199089050293, [-6.506163597106934, -2.297818660736084]), (-8.350196838378906, -4.175098419189453, [-6.486878395080566, -1.8633179664611816])]",116535552,openai-gpt
Fig is a,fruit.,fig,fruit,29,"[(-8.370887756347656, -4.185443878173828, [-6.164099216461182, -2.2067880630493164]), (-7.506501197814941, -3.7532505989074707, [-5.760481834411621, -1.7460193634033203]), (-6.88394021987915, -3.441970109939575, [-5.32264518737793, -1.5612950325012207]), (-6.72428035736084, -3.36214017868042, [-4.893635272979736, -1.8306450843811035]), (-7.4237470626831055, -3.7118735313415527, [-5.0520100593566895, -2.371737241744995])]",116535552,openai-gpt
Mango is a,fruit.,mango,fruit,30,"[(-8.615226745605469, -4.307613372802734, [-7.2850189208984375, -1.3302083015441895]), (-8.614843368530273, -4.307421684265137, [-6.781434535980225, -1.8334083557128906]), (-9.00438117980957, -4.502190589904785, [-7.166706085205078, -1.8376750946044922]), (-8.775897979736328, -4.387948989868164, [-7.510237693786621, -1.2656607627868652]), (-7.582220077514648, -3.791110038757324, [-5.456833839416504, -2.1253862380981445])]",116535552,openai-gpt
Guava is a,fruit.,guava,fruit,31,"[(-10.209175109863281, -5.104587554931641, [-8.419341087341309, -1.7898340225219727]), (-10.006694793701172, -5.003347396850586, [-7.918983459472656, -2.087711811065674]), (-7.989597320556641, -3.9947986602783203, [-5.86953067779541, -2.1200666427612305]), (-7.489675045013428, -3.744837522506714, [-5.805715560913086, -1.6839594841003418]), (-11.318466186523438, -5.659233093261719, [-8.688674926757812, -2.629791736602783])]",116535552,openai-gpt
Pomegranate is a,fruit.,pomegranate,fruit,32,"[(-7.168624401092529, -3.5843122005462646, [-4.37062931060791, -2.797995090484619]), (-6.771462440490723, -3.3857312202453613, [-4.999664783477783, -1.7717976570129395]), (-7.565391540527344, -3.782695770263672, [-4.779541015625, -2.7858502864837646]), (-7.402047634124756, -3.701023817062378, [-5.246685028076172, -2.155362606048584]), (-7.626752853393555, -3.8133764266967773, [-5.443044662475586, -2.1837081909179688])]",116535552,openai-gpt
Cranberry is a,fruit.,cranberry,fruit,33,"[(-9.640203475952148, -4.820101737976074, [-6.840840816497803, -2.7993621826171875]), (-11.04437255859375, -5.522186279296875, [-8.841437339782715, -2.202934980392456]), (-8.819171905517578, -4.409585952758789, [-6.720912456512451, -2.0982589721679688]), (-10.102367401123047, -5.051183700561523, [-7.271450042724609, -2.8309171199798584]), (-9.037425994873047, -4.518712997436523, [-6.553395748138428, -2.48403000831604])]",116535552,openai-gpt
Passion fruit is a,fruit.,passion fruit,fruit,34,"[(-6.543621063232422, -3.271810531616211, [-4.7525739669799805, -1.7910470962524414]), (-6.513883113861084, -3.256941556930542, [-4.7300004959106445, -1.7838826179504395]), (-5.5677690505981445, -2.7838845252990723, [-3.630080223083496, -1.9376888275146484]), (-5.266257286071777, -2.6331286430358887, [-3.2812914848327637, -1.9849658012390137]), (-5.55472469329834, -2.77736234664917, [-3.6424026489257812, -1.9123220443725586])]",116535552,openai-gpt
