preamble,stimulus,item,category,rank,true,"score (sum, mean, [list)",params,model
It is true that cards is a,sport.,cards,sport,58,1,"(-5.0533976554870605, -2.5266988277435303, [-4.963668346405029, -0.08972930908203125])",335174458,bert-large-uncased
It is false that cards is a,sport.,cards,sport,58,-1,"(-6.633025169372559, -3.3165125846862793, [-6.55521297454834, -0.07781219482421875])",335174458,bert-large-uncased
It is true that sunbathing is a,sport.,sunbathing,sport,59,1,"(-4.8912248611450195, -2.4456124305725098, [-4.810107231140137, -0.08111763000488281])",335174458,bert-large-uncased
It is false that sunbathing is a,sport.,sunbathing,sport,59,-1,"(-4.09898567199707, -2.049492835998535, [-4.035787582397461, -0.06319808959960938])",335174458,bert-large-uncased
It is true that a saw is a,tool.,saw,tool,1,1,"(-2.5461902618408203, -1.2730951309204102, [-2.4273014068603516, -0.11888885498046875])",335174458,bert-large-uncased
It is false that a saw is a,tool.,saw,tool,1,-1,"(-3.4845523834228516, -1.7422761917114258, [-3.4184932708740234, -0.06605911254882812])",335174458,bert-large-uncased
It is true that a hammer is a,tool.,hammer,tool,2,1,"(-3.028264045715332, -1.514132022857666, [-2.893252372741699, -0.1350116729736328])",335174458,bert-large-uncased
It is false that a hammer is a,tool.,hammer,tool,2,-1,"(-3.617238998413086, -1.808619499206543, [-3.545970916748047, -0.07126808166503906])",335174458,bert-large-uncased
It is true that a ruler is a,tool.,ruler,tool,3,1,"(-6.857997417449951, -3.4289987087249756, [-6.751157283782959, -0.10684013366699219])",335174458,bert-large-uncased
It is false that a ruler is a,tool.,ruler,tool,3,-1,"(-7.65198278427124, -3.82599139213562, [-7.580623149871826, -0.07135963439941406])",335174458,bert-large-uncased
It is true that a screwdriver is a,tool.,screwdriver,tool,4,1,"(-1.2888259887695312, -0.6444129943847656, [-1.2051925659179688, -0.0836334228515625])",335174458,bert-large-uncased
It is false that a screwdriver is a,tool.,screwdriver,tool,4,-1,"(-1.7236881256103516, -0.8618440628051758, [-1.6839370727539062, -0.03975105285644531])",335174458,bert-large-uncased
It is true that a drill is a,tool.,drill,tool,5,1,"(-2.452089309692383, -1.2260446548461914, [-2.3368568420410156, -0.11523246765136719])",335174458,bert-large-uncased
It is false that a drill is a,tool.,drill,tool,5,-1,"(-2.946401596069336, -1.473200798034668, [-2.8872032165527344, -0.05919837951660156])",335174458,bert-large-uncased
It is true that a nail is a,tool.,nail,tool,6,1,"(-5.851898193359375, -2.9259490966796875, [-5.7458953857421875, -0.1060028076171875])",335174458,bert-large-uncased
It is false that a nail is a,tool.,nail,tool,6,-1,"(-6.133674621582031, -3.0668373107910156, [-6.059253692626953, -0.07442092895507812])",335174458,bert-large-uncased
It is true that a tape measure is a,tool.,tape measure,tool,7,1,"(-4.303775310516357, -2.1518876552581787, [-4.207133769989014, -0.09664154052734375])",335174458,bert-large-uncased
It is false that a tape measure is a,tool.,tape measure,tool,7,-1,"(-4.492276191711426, -2.246138095855713, [-4.43051815032959, -0.06175804138183594])",335174458,bert-large-uncased
It is true that a sawhorse is a,tool.,sawhorse,tool,8,1,"(-7.9409990310668945, -3.9704995155334473, [-7.820927619934082, -0.1200714111328125])",335174458,bert-large-uncased
It is false that a sawhorse is a,tool.,sawhorse,tool,8,-1,"(-8.597244262695312, -4.298622131347656, [-8.519851684570312, -0.077392578125])",335174458,bert-large-uncased
It is true that a sandpaper is a,tool.,sandpaper,tool,9,1,"(-5.161656379699707, -2.5808281898498535, [-5.068718910217285, -0.09293746948242188])",335174458,bert-large-uncased
It is false that a sandpaper is a,tool.,sandpaper,tool,9,-1,"(-6.039899826049805, -3.0199499130249023, [-5.983257293701172, -0.05664253234863281])",335174458,bert-large-uncased
It is true that a sander is a,tool.,sander,tool,10,1,"(-5.817319869995117, -2.9086599349975586, [-5.706661224365234, -0.11065864562988281])",335174458,bert-large-uncased
It is false that a sander is a,tool.,sander,tool,10,-1,"(-6.605947017669678, -3.302973508834839, [-6.540198802947998, -0.06574821472167969])",335174458,bert-large-uncased
It is true that a level is a,tool.,level,tool,11,1,"(-7.375646114349365, -3.6878230571746826, [-7.270677089691162, -0.10496902465820312])",335174458,bert-large-uncased
It is false that a level is a,tool.,level,tool,11,-1,"(-7.730538368225098, -3.865269184112549, [-7.660964012145996, -0.06957435607910156])",335174458,bert-large-uncased
It is true that a plane is a,tool.,plane,tool,12,1,"(-10.677973747253418, -5.338986873626709, [-10.562689781188965, -0.11528396606445312])",335174458,bert-large-uncased
It is false that a plane is a,tool.,plane,tool,12,-1,"(-10.362163543701172, -5.181081771850586, [-10.28400993347168, -0.07815361022949219])",335174458,bert-large-uncased
It is true that a file is a,tool.,file,tool,13,1,"(-8.351698875427246, -4.175849437713623, [-8.270476341247559, -0.0812225341796875])",335174458,bert-large-uncased
It is false that a file is a,tool.,file,tool,13,-1,"(-8.760826110839844, -4.380413055419922, [-8.713275909423828, -0.047550201416015625])",335174458,bert-large-uncased
It is true that a toolbox is a,tool.,toolbox,tool,14,1,"(-2.128368377685547, -1.0641841888427734, [-2.027099609375, -0.10126876831054688])",335174458,bert-large-uncased
It is false that a toolbox is a,tool.,toolbox,tool,14,-1,"(-2.0943374633789062, -1.0471687316894531, [-2.031047821044922, -0.06328964233398438])",335174458,bert-large-uncased
It is true that a t-square is a,tool.,T-square,tool,15,1,"(-12.42286491394043, -6.211432456970215, [-12.307075500488281, -0.11578941345214844])",335174458,bert-large-uncased
It is false that a t-square is a,tool.,T-square,tool,15,-1,"(-12.171236991882324, -6.085618495941162, [-12.095255851745605, -0.07598114013671875])",335174458,bert-large-uncased
It is true that a chisel is a,tool.,chisel,tool,16,1,"(-1.1402549743652344, -0.5701274871826172, [-1.0299949645996094, -0.110260009765625])",335174458,bert-large-uncased
It is false that a chisel is a,tool.,chisel,tool,16,-1,"(-1.731989860534668, -0.865994930267334, [-1.661961555480957, -0.07002830505371094])",335174458,bert-large-uncased
It is true that a rasp is a,tool.,rasp,tool,17,1,"(-6.088929653167725, -3.0444648265838623, [-5.952815532684326, -0.13611412048339844])",335174458,bert-large-uncased
It is false that a rasp is a,tool.,rasp,tool,17,-1,"(-6.775163650512695, -3.3875818252563477, [-6.691078186035156, -0.08408546447753906])",335174458,bert-large-uncased
It is true that a pencil is a,tool.,pencil,tool,18,1,"(-4.439296722412109, -2.2196483612060547, [-4.332191467285156, -0.10710525512695312])",335174458,bert-large-uncased
It is false that a pencil is a,tool.,pencil,tool,18,-1,"(-5.577956676483154, -2.788978338241577, [-5.52020788192749, -0.05774879455566406])",335174458,bert-large-uncased
It is true that a hacksaw is a,tool.,hacksaw,tool,19,1,"(-3.3514747619628906, -1.6757373809814453, [-3.2479724884033203, -0.10350227355957031])",335174458,bert-large-uncased
It is false that a hacksaw is a,tool.,hacksaw,tool,19,-1,"(-3.983464241027832, -1.991732120513916, [-3.9381837844848633, -0.04528045654296875])",335174458,bert-large-uncased
It is true that a square is a,tool.,square,tool,20,1,"(-11.264727592468262, -5.632363796234131, [-11.150687217712402, -0.11404037475585938])",335174458,bert-large-uncased
It is false that a square is a,tool.,square,tool,20,-1,"(-11.278898239135742, -5.639449119567871, [-11.20798110961914, -0.07091712951660156])",335174458,bert-large-uncased
It is true that a bench is a,tool.,bench,tool,21,1,"(-6.034173965454102, -3.017086982727051, [-5.9037322998046875, -0.13044166564941406])",335174458,bert-large-uncased
It is false that a bench is a,tool.,bench,tool,21,-1,"(-6.505008697509766, -3.252504348754883, [-6.435832977294922, -0.06917572021484375])",335174458,bert-large-uncased
It is true that a plier is a,tool.,plier,tool,22,1,"(-3.351332664489746, -1.675666332244873, [-3.2409372329711914, -0.11039543151855469])",335174458,bert-large-uncased
It is false that a plier is a,tool.,plier,tool,22,-1,"(-4.1399102210998535, -2.0699551105499268, [-4.068222522735596, -0.07168769836425781])",335174458,bert-large-uncased
It is true that a wrench is a,tool.,wrench,tool,23,1,"(-2.499835968017578, -1.249917984008789, [-2.408651351928711, -0.09118461608886719])",335174458,bert-large-uncased
It is false that a wrench is a,tool.,wrench,tool,23,-1,"(-2.941591262817383, -1.4707956314086914, [-2.883831024169922, -0.05776023864746094])",335174458,bert-large-uncased
It is true that a ladder is a,tool.,ladder,tool,24,1,"(-8.304876327514648, -4.152438163757324, [-8.19778823852539, -0.10708808898925781])",335174458,bert-large-uncased
It is false that a ladder is a,tool.,ladder,tool,24,-1,"(-8.60855770111084, -4.30427885055542, [-8.54082202911377, -0.06773567199707031])",335174458,bert-large-uncased
It is true that a lathe is a,tool.,lathe,tool,25,1,"(-3.3220272064208984, -1.6610136032104492, [-3.183969497680664, -0.13805770874023438])",335174458,bert-large-uncased
It is false that a lathe is a,tool.,lathe,tool,25,-1,"(-3.1269588470458984, -1.5634794235229492, [-3.0457420349121094, -0.08121681213378906])",335174458,bert-large-uncased
It is true that a vise is a,tool.,vise,tool,26,1,"(-4.026139259338379, -2.0130696296691895, [-3.949894905090332, -0.07624435424804688])",335174458,bert-large-uncased
It is false that a vise is a,tool.,vise,tool,26,-1,"(-4.468888759613037, -2.2344443798065186, [-4.420995235443115, -0.047893524169921875])",335174458,bert-large-uncased
It is true that a screw is a,tool.,screw,tool,27,1,"(-3.8508825302124023, -1.9254412651062012, [-3.758456230163574, -0.09242630004882812])",335174458,bert-large-uncased
It is false that a screw is a,tool.,screw,tool,27,-1,"(-4.467523097991943, -2.2337615489959717, [-4.408912181854248, -0.05861091613769531])",335174458,bert-large-uncased
It is true that a wood is a,tool.,wood,tool,28,1,"(-5.2554931640625, -2.62774658203125, [-5.130516052246094, -0.12497711181640625])",335174458,bert-large-uncased
It is false that a wood is a,tool.,wood,tool,28,-1,"(-6.06417179107666, -3.03208589553833, [-5.978323936462402, -0.08584785461425781])",335174458,bert-large-uncased
It is true that a wedge is a,tool.,wedge,tool,29,1,"(-8.218177795410156, -4.109088897705078, [-8.103805541992188, -0.11437225341796875])",335174458,bert-large-uncased
It is false that a wedge is a,tool.,wedge,tool,29,-1,"(-8.558074951171875, -4.2790374755859375, [-8.48440170288086, -0.07367324829101562])",335174458,bert-large-uncased
It is true that a lumber is a,tool.,lumber,tool,30,1,"(-3.6949820518493652, -1.8474910259246826, [-3.598327159881592, -0.09665489196777344])",335174458,bert-large-uncased
It is false that a lumber is a,tool.,lumber,tool,30,-1,"(-4.3103790283203125, -2.1551895141601562, [-4.233598709106445, -0.07678031921386719])",335174458,bert-large-uncased
It is true that a blueprint is a,tool.,blueprint,tool,31,1,"(-5.655697345733643, -2.8278486728668213, [-5.58878755569458, -0.0669097900390625])",335174458,bert-large-uncased
It is false that a blueprint is a,tool.,blueprint,tool,31,-1,"(-6.550298690795898, -3.275149345397949, [-6.523859024047852, -0.026439666748046875])",335174458,bert-large-uncased
It is true that a brace is a,tool.,brace,tool,32,1,"(-8.722699165344238, -4.361349582672119, [-8.600646018981934, -0.12205314636230469])",335174458,bert-large-uncased
It is false that a brace is a,tool.,brace,tool,32,-1,"(-9.128173828125, -4.5640869140625, [-9.048263549804688, -0.0799102783203125])",335174458,bert-large-uncased
It is true that an awl is a,tool.,awl,tool,33,1,"(-5.872514247894287, -2.9362571239471436, [-5.763167858123779, -0.10934638977050781])",335174458,bert-large-uncased
It is false that an awl is a,tool.,awl,tool,33,-1,"(-6.342283725738525, -3.1711418628692627, [-6.274998188018799, -0.06728553771972656])",335174458,bert-large-uncased
It is true that a crowbar is a,tool.,crowbar,tool,34,1,"(-1.6751394271850586, -0.8375697135925293, [-1.598008155822754, -0.07713127136230469])",335174458,bert-large-uncased
It is false that a crowbar is a,tool.,crowbar,tool,34,-1,"(-2.7855615615844727, -1.3927807807922363, [-2.736891746520996, -0.04866981506347656])",335174458,bert-large-uncased
It is true that a hinge is a,tool.,hinge,tool,35,1,"(-5.820096969604492, -2.910048484802246, [-5.710016250610352, -0.11008071899414062])",335174458,bert-large-uncased
It is false that a hinge is a,tool.,hinge,tool,35,-1,"(-6.257683753967285, -3.1288418769836426, [-6.185965538024902, -0.07171821594238281])",335174458,bert-large-uncased
It is true that a miter box is a,tool.,miter box,tool,36,1,"(-5.191102981567383, -2.5955514907836914, [-5.085689544677734, -0.10541343688964844])",335174458,bert-large-uncased
It is false that a miter box is a,tool.,miter box,tool,36,-1,"(-5.449925899505615, -2.7249629497528076, [-5.381930828094482, -0.06799507141113281])",335174458,bert-large-uncased
It is true that a knife is a,tool.,knife,tool,37,1,"(-4.46915340423584, -2.23457670211792, [-4.374281883239746, -0.09487152099609375])",335174458,bert-large-uncased
It is false that a knife is a,tool.,knife,tool,37,-1,"(-4.855538368225098, -2.427769184112549, [-4.796378135681152, -0.05916023254394531])",335174458,bert-large-uncased
It is true that a chalk is a,tool.,chalk,tool,38,1,"(-6.91929292678833, -3.459646463394165, [-6.79002046585083, -0.1292724609375])",335174458,bert-large-uncased
It is false that a chalk is a,tool.,chalk,tool,38,-1,"(-6.718276023864746, -3.359138011932373, [-6.63638973236084, -0.08188629150390625])",335174458,bert-large-uncased
It is true that a nut is a,tool.,nut,tool,39,1,"(-6.555273532867432, -3.277636766433716, [-6.435986042022705, -0.11928749084472656])",335174458,bert-large-uncased
It is false that a nut is a,tool.,nut,tool,39,-1,"(-7.077479839324951, -3.5387399196624756, [-7.020881175994873, -0.056598663330078125])",335174458,bert-large-uncased
It is true that a bolt is a,tool.,bolt,tool,40,1,"(-5.914911270141602, -2.957455635070801, [-5.778261184692383, -0.13665008544921875])",335174458,bert-large-uncased
It is false that a bolt is a,tool.,bolt,tool,40,-1,"(-5.958909034729004, -2.979454517364502, [-5.880764961242676, -0.07814407348632812])",335174458,bert-large-uncased
It is true that a plumb line is a,tool.,plumb line,tool,41,1,"(-11.08135986328125, -5.540679931640625, [-10.966846466064453, -0.11451339721679688])",335174458,bert-large-uncased
It is false that a plumb line is a,tool.,plumb line,tool,41,-1,"(-11.054466247558594, -5.527233123779297, [-10.977605819702148, -0.07686042785644531])",335174458,bert-large-uncased
It is true that a brush is a,tool.,brush,tool,42,1,"(-3.1025876998901367, -1.5512938499450684, [-2.978663444519043, -0.12392425537109375])",335174458,bert-large-uncased
It is false that a brush is a,tool.,brush,tool,42,-1,"(-3.5354690551757812, -1.7677345275878906, [-3.474214553833008, -0.06125450134277344])",335174458,bert-large-uncased
It is true that a sledge hammer is a,tool.,sledge hammer,tool,43,1,"(-2.5781288146972656, -1.2890644073486328, [-2.4720306396484375, -0.10609817504882812])",335174458,bert-large-uncased
It is false that a sledge hammer is a,tool.,sledge hammer,tool,43,-1,"(-3.15816593170166, -1.57908296585083, [-3.1027956008911133, -0.055370330810546875])",335174458,bert-large-uncased
It is true that a glue is a,tool.,glue,tool,44,1,"(-7.408620357513428, -3.704310178756714, [-7.314284801483154, -0.09433555603027344])",335174458,bert-large-uncased
It is false that a glue is a,tool.,glue,tool,44,-1,"(-8.134892463684082, -4.067446231842041, [-8.088189125061035, -0.046703338623046875])",335174458,bert-large-uncased
It is true that a paintbrush is a,tool.,paintbrush,tool,45,1,"(-2.4999895095825195, -1.2499947547912598, [-2.4178686141967773, -0.08212089538574219])",335174458,bert-large-uncased
It is false that a paintbrush is a,tool.,paintbrush,tool,45,-1,"(-3.0276851654052734, -1.5138425827026367, [-2.984525680541992, -0.04315948486328125])",335174458,bert-large-uncased
It is true that a varnish is a,tool.,varnish,tool,46,1,"(-6.467092037200928, -3.233546018600464, [-6.37116003036499, -0.0959320068359375])",335174458,bert-large-uncased
It is false that a varnish is a,tool.,varnish,tool,46,-1,"(-6.987294673919678, -3.493647336959839, [-6.935859203338623, -0.05143547058105469])",335174458,bert-large-uncased
It is true that an apron is a,tool.,apron,tool,47,1,"(-7.0708699226379395, -3.5354349613189697, [-6.964437961578369, -0.10643196105957031])",335174458,bert-large-uncased
It is false that an apron is a,tool.,apron,tool,47,-1,"(-6.969348430633545, -3.4846742153167725, [-6.8938117027282715, -0.07553672790527344])",335174458,bert-large-uncased
It is true that a stapler is a,tool.,stapler,tool,48,1,"(-2.512936592102051, -1.2564682960510254, [-2.4134225845336914, -0.09951400756835938])",335174458,bert-large-uncased
It is false that a stapler is a,tool.,stapler,tool,48,-1,"(-2.694366455078125, -1.3471832275390625, [-2.6472949981689453, -0.04707145690917969])",335174458,bert-large-uncased
It is true that an extension cord is a,tool.,extension cord,tool,49,1,"(-5.799553871154785, -2.8997769355773926, [-5.716164588928223, -0.0833892822265625])",335174458,bert-large-uncased
It is false that an extension cord is a,tool.,extension cord,tool,49,-1,"(-5.637275218963623, -2.8186376094818115, [-5.589332103729248, -0.047943115234375])",335174458,bert-large-uncased
It is true that a soldering iron is a,tool.,soldering iron,tool,50,1,"(-2.352341651916504, -1.176170825958252, [-2.260247230529785, -0.09209442138671875])",335174458,bert-large-uncased
It is false that a soldering iron is a,tool.,soldering iron,tool,50,-1,"(-2.967662811279297, -1.4838314056396484, [-2.9228591918945312, -0.044803619384765625])",335174458,bert-large-uncased
It is true that a plaster is a,tool.,plaster,tool,51,1,"(-7.371976852416992, -3.685988426208496, [-7.249275207519531, -0.12270164489746094])",335174458,bert-large-uncased
It is false that a plaster is a,tool.,plaster,tool,51,-1,"(-7.78965950012207, -3.894829750061035, [-7.700176239013672, -0.08948326110839844])",335174458,bert-large-uncased
It is true that a wheelbarrow is a,tool.,wheelbarrow,tool,52,1,"(-3.9221324920654297, -1.9610662460327148, [-3.7931785583496094, -0.1289539337158203])",335174458,bert-large-uncased
It is false that a wheelbarrow is a,tool.,wheelbarrow,tool,52,-1,"(-4.724968910217285, -2.3624844551086426, [-4.644589424133301, -0.08037948608398438])",335174458,bert-large-uncased
It is true that an axe is a,tool.,axe,tool,53,1,"(-2.852325439453125, -1.4261627197265625, [-2.718717575073242, -0.1336078643798828])",335174458,bert-large-uncased
It is false that an axe is a,tool.,axe,tool,53,-1,"(-3.36273193359375, -1.681365966796875, [-3.2826480865478516, -0.08008384704589844])",335174458,bert-large-uncased
It is true that a slide rule is a,tool.,slide rule,tool,54,1,"(-6.892940998077393, -3.4464704990386963, [-6.784456729888916, -0.10848426818847656])",335174458,bert-large-uncased
It is false that a slide rule is a,tool.,slide rule,tool,54,-1,"(-7.385599613189697, -3.6927998065948486, [-7.314890384674072, -0.070709228515625])",335174458,bert-large-uncased
It is true that a cement is a,tool.,cement,tool,55,1,"(-7.344991683959961, -3.6724958419799805, [-7.245668411254883, -0.09932327270507812])",335174458,bert-large-uncased
It is false that a cement is a,tool.,cement,tool,55,-1,"(-7.266594886779785, -3.6332974433898926, [-7.202980995178223, -0.0636138916015625])",335174458,bert-large-uncased
It is true that an anvil is a,tool.,anvil,tool,56,1,"(-3.035127639770508, -1.517563819885254, [-2.9046173095703125, -0.1305103302001953])",335174458,bert-large-uncased
It is false that an anvil is a,tool.,anvil,tool,56,-1,"(-3.44423770904541, -1.722118854522705, [-3.3564844131469727, -0.0877532958984375])",335174458,bert-large-uncased
It is true that a hatchet is a,tool.,hatchet,tool,57,1,"(-2.9359006881713867, -1.4679503440856934, [-2.8435487747192383, -0.09235191345214844])",335174458,bert-large-uncased
It is false that a hatchet is a,tool.,hatchet,tool,57,-1,"(-3.543362617492676, -1.771681308746338, [-3.4803361892700195, -0.06302642822265625])",335174458,bert-large-uncased
It is true that a rag is a,tool.,rag,tool,58,1,"(-6.708008766174316, -3.354004383087158, [-6.608807563781738, -0.09920120239257812])",335174458,bert-large-uncased
It is false that a rag is a,tool.,rag,tool,58,-1,"(-7.46142578125, -3.730712890625, [-7.390420913696289, -0.07100486755371094])",335174458,bert-large-uncased
It is true that a scissor is a,tool.,scissor,tool,59,1,"(-3.748013496398926, -1.874006748199463, [-3.6325693130493164, -0.11544418334960938])",335174458,bert-large-uncased
It is false that a scissor is a,tool.,scissor,tool,59,-1,"(-4.777912139892578, -2.388956069946289, [-4.698131561279297, -0.07978057861328125])",335174458,bert-large-uncased
It is true that a crane is a,tool.,crane,tool,60,1,"(-8.217833518981934, -4.108916759490967, [-8.110098838806152, -0.10773468017578125])",335174458,bert-large-uncased
It is false that a crane is a,tool.,crane,tool,60,-1,"(-8.67397403717041, -4.336987018585205, [-8.600768089294434, -0.07320594787597656])",335174458,bert-large-uncased
It is true that a doll is a,toy.,doll,toy,1,1,"(-3.4635801315307617, -1.7317900657653809, [-3.39101505279541, -0.07256507873535156])",335174458,bert-large-uncased
It is false that a doll is a,toy.,doll,toy,1,-1,"(-4.306443691253662, -2.153221845626831, [-4.252238750457764, -0.05420494079589844])",335174458,bert-large-uncased
It is true that a top is a,toy.,top,toy,2,1,"(-9.10369873046875, -4.551849365234375, [-9.016782760620117, -0.08691596984863281])",335174458,bert-large-uncased
It is false that a top is a,toy.,top,toy,2,-1,"(-9.809137344360352, -4.904568672180176, [-9.745429992675781, -0.06370735168457031])",335174458,bert-large-uncased
It is true that a jack-in-the-box is a,toy.,jack-in-the-box,toy,3,1,"(-5.478481292724609, -2.7392406463623047, [-5.388690948486328, -0.08979034423828125])",335174458,bert-large-uncased
It is false that a jack-in-the-box is a,toy.,jack-in-the-box,toy,3,-1,"(-5.849374771118164, -2.924687385559082, [-5.78803825378418, -0.061336517333984375])",335174458,bert-large-uncased
It is true that a toy soldier is a,toy.,toy soldier,toy,4,1,"(-1.5991935729980469, -0.7995967864990234, [-1.5321407318115234, -0.06705284118652344])",335174458,bert-large-uncased
It is false that a toy soldier is a,toy.,toy soldier,toy,4,-1,"(-2.551149368286133, -1.2755746841430664, [-2.487680435180664, -0.06346893310546875])",335174458,bert-large-uncased
It is true that a yo-yo is a,toy.,yo-yo,toy,5,1,"(-5.467529296875, -2.7337646484375, [-5.389036178588867, -0.07849311828613281])",335174458,bert-large-uncased
It is false that a yo-yo is a,toy.,yo-yo,toy,5,-1,"(-5.881144046783447, -2.9405720233917236, [-5.827337741851807, -0.053806304931640625])",335174458,bert-large-uncased
It is true that a block is a,toy.,block,toy,6,1,"(-11.16175651550293, -5.580878257751465, [-11.059368133544922, -0.10238838195800781])",335174458,bert-large-uncased
It is false that a block is a,toy.,block,toy,6,-1,"(-11.53769588470459, -5.768847942352295, [-11.471034049987793, -0.06666183471679688])",335174458,bert-large-uncased
It is true that marbles are,toys.,marbles,toy,7,1,"(-8.65225887298584, -4.32612943649292, [-8.53073787689209, -0.12152099609375])",335174458,bert-large-uncased
It is false that marbles are,toys.,marbles,toy,7,-1,"(-9.167158126831055, -4.583579063415527, [-9.08333969116211, -0.08381843566894531])",335174458,bert-large-uncased
It is true that a rattle is a,toy.,rattle,toy,8,1,"(-7.243638515472412, -3.621819257736206, [-7.144872188568115, -0.09876632690429688])",335174458,bert-large-uncased
It is false that a rattle is a,toy.,rattle,toy,8,-1,"(-7.312251091003418, -3.656125545501709, [-7.238751411437988, -0.07349967956542969])",335174458,bert-large-uncased
It is true that a stuffed animal is a,toy.,stuffed animal,toy,9,1,"(-2.0418319702148438, -1.0209159851074219, [-1.9736194610595703, -0.06821250915527344])",335174458,bert-large-uncased
It is false that a stuffed animal is a,toy.,stuffed animal,toy,9,-1,"(-3.095179557800293, -1.5475897789001465, [-3.0422582626342773, -0.052921295166015625])",335174458,bert-large-uncased
It is true that a water pistol is a,toy.,water pistol,toy,10,1,"(-5.914490222930908, -2.957245111465454, [-5.816925525665283, -0.097564697265625])",335174458,bert-large-uncased
It is false that a water pistol is a,toy.,water pistol,toy,10,-1,"(-6.432928562164307, -3.2164642810821533, [-6.375982761383057, -0.05694580078125])",335174458,bert-large-uncased
It is true that a teddy bear is a,toy.,teddy bear,toy,11,1,"(-3.46134614944458, -1.73067307472229, [-3.4050240516662598, -0.05632209777832031])",335174458,bert-large-uncased
It is false that a teddy bear is a,toy.,teddy bear,toy,11,-1,"(-5.022377014160156, -2.511188507080078, [-4.9849395751953125, -0.03743743896484375])",335174458,bert-large-uncased
It is true that a rocking horse is a,toy.,rocking horse,toy,12,1,"(-4.402181625366211, -2.2010908126831055, [-4.321815490722656, -0.08036613464355469])",335174458,bert-large-uncased
It is false that a rocking horse is a,toy.,rocking horse,toy,12,-1,"(-5.461076736450195, -2.7305383682250977, [-5.3982696533203125, -0.06280708312988281])",335174458,bert-large-uncased
It is true that a doll house is a,toy.,doll house,toy,13,1,"(-3.3422842025756836, -1.6711421012878418, [-3.281125068664551, -0.06115913391113281])",335174458,bert-large-uncased
It is false that a doll house is a,toy.,doll house,toy,13,-1,"(-3.790787696838379, -1.8953938484191895, [-3.731940269470215, -0.05884742736816406])",335174458,bert-large-uncased
It is true that a ball is a,toy.,ball,toy,14,1,"(-6.435994625091553, -3.2179973125457764, [-6.343301296234131, -0.09269332885742188])",335174458,bert-large-uncased
It is false that a ball is a,toy.,ball,toy,14,-1,"(-6.695892810821533, -3.3479464054107666, [-6.636551380157471, -0.0593414306640625])",335174458,bert-large-uncased
It is true that jacks are,toys.,jacks,toy,15,1,"(-8.636553764343262, -4.318276882171631, [-8.53433895111084, -0.10221481323242188])",335174458,bert-large-uncased
It is false that jacks are,toys.,jacks,toy,15,-1,"(-8.606474876403809, -4.303237438201904, [-8.523964881896973, -0.08250999450683594])",335174458,bert-large-uncased
It is true that paper dolls are,toys.,paper dolls,toy,16,1,"(-5.639933109283447, -2.8199665546417236, [-5.550631046295166, -0.08930206298828125])",335174458,bert-large-uncased
It is false that paper dolls are,toys.,paper dolls,toy,16,-1,"(-5.958518028259277, -2.9792590141296387, [-5.9141435623168945, -0.04437446594238281])",335174458,bert-large-uncased
It is true that an erector set is a,toy.,erector set,toy,17,1,"(-8.024447441101074, -4.012223720550537, [-7.9317731857299805, -0.09267425537109375])",335174458,bert-large-uncased
It is false that an erector set is a,toy.,erector set,toy,17,-1,"(-8.582469940185547, -4.291234970092773, [-8.517936706542969, -0.06453323364257812])",335174458,bert-large-uncased
It is true that a hula hoop is a,toy.,hula hoop,toy,18,1,"(-3.9266014099121094, -1.9633007049560547, [-3.862699508666992, -0.06390190124511719])",335174458,bert-large-uncased
It is false that a hula hoop is a,toy.,hula hoop,toy,18,-1,"(-4.423934459686279, -2.2119672298431396, [-4.387122631072998, -0.03681182861328125])",335174458,bert-large-uncased
It is true that a jump rope is a,toy.,jump rope,toy,19,1,"(-8.057958126068115, -4.028979063034058, [-7.984822750091553, -0.0731353759765625])",335174458,bert-large-uncased
It is false that a jump rope is a,toy.,jump rope,toy,19,-1,"(-7.737887382507324, -3.868943691253662, [-7.6972856521606445, -0.04060173034667969])",335174458,bert-large-uncased
It is true that a pogo stick is a,toy.,pogo stick,toy,20,1,"(-2.310053825378418, -1.155026912689209, [-2.237471580505371, -0.07258224487304688])",335174458,bert-large-uncased
It is false that a pogo stick is a,toy.,pogo stick,toy,20,-1,"(-2.965378761291504, -1.482689380645752, [-2.9262495040893555, -0.03912925720214844])",335174458,bert-large-uncased
It is true that a clay is a,toy.,clay,toy,21,1,"(-8.488243103027344, -4.244121551513672, [-8.396657943725586, -0.09158515930175781])",335174458,bert-large-uncased
It is false that a clay is a,toy.,clay,toy,21,-1,"(-8.536360740661621, -4.2681803703308105, [-8.460267066955566, -0.07609367370605469])",335174458,bert-large-uncased
It is true that a wagon is a,toy.,wagon,toy,22,1,"(-6.718764305114746, -3.359382152557373, [-6.627877235412598, -0.09088706970214844])",335174458,bert-large-uncased
It is false that a wagon is a,toy.,wagon,toy,22,-1,"(-6.678398132324219, -3.3391990661621094, [-6.5953369140625, -0.08306121826171875])",335174458,bert-large-uncased
It is true that a kite is a,toy.,kite,toy,23,1,"(-7.842101573944092, -3.921050786972046, [-7.7394633293151855, -0.10263824462890625])",335174458,bert-large-uncased
It is false that a kite is a,toy.,kite,toy,23,-1,"(-8.393136978149414, -4.196568489074707, [-8.3192138671875, -0.07392311096191406])",335174458,bert-large-uncased
It is true that a train is a,toy.,train,toy,24,1,"(-6.663084983825684, -3.331542491912842, [-6.5765485763549805, -0.08653640747070312])",335174458,bert-large-uncased
