preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A rag is a,tool.,rag,tool,58,"[(-7.936359405517578, -3.968179702758789, [-7.643077850341797, -0.29328155517578125]), (-6.789100646972656, -3.394550323486328, [-6.727081298828125, -0.06201934814453125]), (-5.795158386230469, -2.8975791931152344, [-5.251377105712891, -0.5437812805175781]), (-9.238037109375, -4.6190185546875, [-8.193984985351562, -1.0440521240234375]), (-6.594383239746094, -3.297191619873047, [-6.118644714355469, -0.475738525390625])]",355412057,roberta-large
A scissor is a,tool.,scissor,tool,59,"[(-3.0261802673339844, -1.5130901336669922, [-2.218738555908203, -0.8074417114257812]), (-3.3255348205566406, -1.6627674102783203, [-3.107208251953125, -0.21832656860351562]), (-2.9887924194335938, -1.4943962097167969, [-2.8617630004882812, -0.1270294189453125]), (-4.059150695800781, -2.0295753479003906, [-3.9685287475585938, -0.0906219482421875]), (-3.828716278076172, -1.914358139038086, [-3.5125808715820312, -0.3161354064941406])]",355412057,roberta-large
A crane is a,tool.,crane,tool,60,"[(-7.189247131347656, -3.594623565673828, [-7.1118011474609375, -0.07744598388671875]), (-6.056064605712891, -3.0280323028564453, [-5.535667419433594, -0.5203971862792969]), (-4.4014739990234375, -2.2007369995117188, [-4.305107116699219, -0.09636688232421875]), (-4.562808990478516, -2.281404495239258, [-4.421722412109375, -0.14108657836914062]), (-5.060939788818359, -2.5304698944091797, [-4.885112762451172, -0.1758270263671875])]",355412057,roberta-large
Orange is a,fruit.,orange,fruit,1,"[(-5.658332824707031, -2.8291664123535156, [-4.964851379394531, -0.6934814453125]), (-7.647880554199219, -3.8239402770996094, [-7.433078765869141, -0.21480178833007812]), (-7.621517181396484, -3.810758590698242, [-7.112907409667969, -0.5086097717285156]), (-8.110607147216797, -4.055303573608398, [-7.668514251708984, -0.4420928955078125]), (-3.7408103942871094, -1.8704051971435547, [-3.4312400817871094, -0.3095703125])]",355412057,roberta-large
Apple is a,fruit.,apple,fruit,2,"[(-11.119583129882812, -5.559791564941406, [-9.755592346191406, -1.3639907836914062]), (-9.462318420410156, -4.731159210205078, [-9.19559097290039, -0.2667274475097656]), (-9.790149688720703, -4.895074844360352, [-9.00461196899414, -0.7855377197265625]), (-10.945281982421875, -5.4726409912109375, [-10.110538482666016, -0.8347434997558594]), (-10.77685546875, -5.388427734375, [-9.405925750732422, -1.3709297180175781])]",355412057,roberta-large
Banana is a,fruit.,banana,fruit,3,"[(-4.588233947753906, -2.294116973876953, [-4.327480316162109, -0.2607536315917969]), (-7.495098114013672, -3.747549057006836, [-6.306324005126953, -1.1887741088867188]), (-5.454463958740234, -2.727231979370117, [-5.037132263183594, -0.4173316955566406]), (-8.307170867919922, -4.153585433959961, [-6.790935516357422, -1.5162353515625]), (-7.192840576171875, -3.5964202880859375, [-6.437103271484375, -0.7557373046875])]",355412057,roberta-large
Peach is a,fruit.,peach,fruit,4,"[(-10.555065155029297, -5.277532577514648, [-8.279197692871094, -2.275867462158203]), (-5.720375061035156, -2.860187530517578, [-5.30474853515625, -0.41562652587890625]), (-2.3444175720214844, -1.1722087860107422, [-1.7479400634765625, -0.5964775085449219]), (-7.8692626953125, -3.93463134765625, [-5.046527862548828, -2.822734832763672]), (-8.197391510009766, -4.098695755004883, [-7.493099212646484, -0.7042922973632812])]",355412057,roberta-large
Pear is a,fruit.,pear,fruit,5,"[(-9.830005645751953, -4.915002822875977, [-8.707744598388672, -1.1222610473632812]), (-10.930946350097656, -5.465473175048828, [-10.076519012451172, -0.8544273376464844]), (-14.803081512451172, -7.401540756225586, [-13.95025634765625, -0.8528251647949219]), (-10.091510772705078, -5.045755386352539, [-9.54574966430664, -0.5457611083984375]), (-8.896774291992188, -4.448387145996094, [-7.232761383056641, -1.6640129089355469])]",355412057,roberta-large
Apricot is a,fruit.,apricot,fruit,6,"[(-6.39215087890625, -3.196075439453125, [-4.991294860839844, -1.4008560180664062]), (-4.910984039306641, -2.4554920196533203, [-4.666496276855469, -0.24448776245117188]), (-3.0580978393554688, -1.5290489196777344, [-2.8160781860351562, -0.2420196533203125]), (-5.6121826171875, -2.80609130859375, [-3.2036399841308594, -2.4085426330566406]), (-4.415279388427734, -2.207639694213867, [-3.9401779174804688, -0.4751014709472656])]",355412057,roberta-large
Tangerine is a,fruit.,tangerine,fruit,7,"[(-8.620349884033203, -4.310174942016602, [-6.856536865234375, -1.7638130187988281]), (-9.98044204711914, -4.99022102355957, [-7.5833740234375, -2.3970680236816406]), (-10.17623519897461, -5.088117599487305, [-8.663192749023438, -1.5130424499511719]), (-8.311664581298828, -4.155832290649414, [-6.542655944824219, -1.7690086364746094]), (-8.210201263427734, -4.105100631713867, [-5.804912567138672, -2.4052886962890625])]",355412057,roberta-large
Plum is a,fruit.,plum,fruit,8,"[(-5.799480438232422, -2.899740219116211, [-4.861087799072266, -0.9383926391601562]), (-6.515064239501953, -3.2575321197509766, [-6.134437561035156, -0.3806266784667969]), (-13.504585266113281, -6.752292633056641, [-12.694877624511719, -0.8097076416015625]), (-10.589214324951172, -5.294607162475586, [-8.165618896484375, -2.423595428466797]), (-8.514354705810547, -4.257177352905273, [-7.472087860107422, -1.042266845703125])]",355412057,roberta-large
Grape is a,fruit.,grape,fruit,9,"[(-6.166378021240234, -3.083189010620117, [-5.940639495849609, -0.225738525390625]), (-10.361431121826172, -5.180715560913086, [-7.497882843017578, -2.8635482788085938]), (-10.13199234008789, -5.065996170043945, [-9.056011199951172, -1.0759811401367188]), (-3.9613494873046875, -1.9806747436523438, [-2.7156982421875, -1.2456512451171875]), (-5.381591796875, -2.6907958984375, [-4.921398162841797, -0.4601936340332031])]",355412057,roberta-large
Nectarine is a,fruit.,nectarine,fruit,10,"[(-6.806087493896484, -3.403043746948242, [-6.3248748779296875, -0.4812126159667969]), (-10.19775390625, -5.098876953125, [-9.513141632080078, -0.6846122741699219]), (-9.690162658691406, -4.845081329345703, [-7.307872772216797, -2.3822898864746094]), (-7.095462799072266, -3.547731399536133, [-5.36749267578125, -1.7279701232910156]), (-6.383640289306641, -3.1918201446533203, [-5.288646697998047, -1.0949935913085938])]",355412057,roberta-large
Strawberry is a,fruit.,strawberry,fruit,11,"[(-4.7395172119140625, -2.3697586059570312, [-3.308948516845703, -1.4305686950683594]), (-4.94195556640625, -2.470977783203125, [-3.8252525329589844, -1.1167030334472656]), (-5.557270050048828, -2.778635025024414, [-4.297634124755859, -1.2596359252929688]), (-6.8187713623046875, -3.4093856811523438, [-5.856452941894531, -0.9623184204101562]), (-7.181892395019531, -3.5909461975097656, [-6.228187561035156, -0.953704833984375])]",355412057,roberta-large
Grapefruit is a,fruit.,grapefruit,fruit,12,"[(-6.435546875, -3.2177734375, [-4.318637847900391, -2.1169090270996094]), (-4.616535186767578, -2.308267593383789, [-2.7238006591796875, -1.8927345275878906]), (-5.624301910400391, -2.8121509552001953, [-4.814342498779297, -0.8099594116210938]), (-3.7869834899902344, -1.8934917449951172, [-2.3472061157226562, -1.4397773742675781]), (-3.5511703491210938, -1.7755851745605469, [-2.7697219848632812, -0.7814483642578125])]",355412057,roberta-large
Berry is a,fruit.,berry,fruit,13,"[(-8.719825744628906, -4.359912872314453, [-7.8696441650390625, -0.8501815795898438]), (-13.651981353759766, -6.825990676879883, [-12.945369720458984, -0.7066116333007812]), (-13.619884490966797, -6.809942245483398, [-11.785053253173828, -1.8348312377929688]), (-11.520698547363281, -5.760349273681641, [-11.209686279296875, -0.31101226806640625]), (-13.426261901855469, -6.713130950927734, [-12.920967102050781, -0.5052947998046875])]",355412057,roberta-large
Cherry is a,fruit.,cherry,fruit,14,"[(-7.3919219970703125, -3.6959609985351562, [-5.521656036376953, -1.8702659606933594]), (-10.001720428466797, -5.000860214233398, [-8.320751190185547, -1.68096923828125]), (-3.8565750122070312, -1.9282875061035156, [-3.0298995971679688, -0.8266754150390625]), (-8.908084869384766, -4.454042434692383, [-8.494132995605469, -0.4139518737792969]), (-9.548896789550781, -4.774448394775391, [-8.20889663696289, -1.3400001525878906])]",355412057,roberta-large
Pineapple is a,fruit.,pineapple,fruit,15,"[(-8.105541229248047, -4.052770614624023, [-6.846038818359375, -1.2595024108886719]), (-4.3513336181640625, -2.1756668090820312, [-3.3372840881347656, -1.0140495300292969]), (-7.271415710449219, -3.6357078552246094, [-3.4392547607421875, -3.8321609497070312]), (-7.273551940917969, -3.6367759704589844, [-4.882869720458984, -2.3906822204589844]), (-7.00860595703125, -3.504302978515625, [-5.6363525390625, -1.37225341796875])]",355412057,roberta-large
Blackberry is a,fruit.,blackberry,fruit,16,"[(-6.920173645019531, -3.4600868225097656, [-6.3294525146484375, -0.5907211303710938]), (-10.632213592529297, -5.316106796264648, [-9.672283172607422, -0.959930419921875]), (-7.695476531982422, -3.847738265991211, [-7.1668548583984375, -0.5286216735839844]), (-8.066051483154297, -4.033025741577148, [-7.568084716796875, -0.4979667663574219]), (-10.91134262084961, -5.455671310424805, [-8.331172943115234, -2.580169677734375])]",355412057,roberta-large
Melon is a,fruit.,melon,fruit,17,"[(-10.112720489501953, -5.056360244750977, [-8.156940460205078, -1.955780029296875]), (-9.667285919189453, -4.833642959594727, [-9.554203033447266, -0.1130828857421875]), (-10.24874496459961, -5.124372482299805, [-10.064323425292969, -0.18442153930664062]), (-5.157081604003906, -2.578540802001953, [-4.6153411865234375, -0.5417404174804688]), (-8.844894409179688, -4.422447204589844, [-7.996097564697266, -0.8487968444824219])]",355412057,roberta-large
Blueberry is a,fruit.,blueberry,fruit,18,"[(-2.9591217041015625, -1.4795608520507812, [-2.3838844299316406, -0.5752372741699219]), (-3.3297348022460938, -1.6648674011230469, [-2.1419639587402344, -1.1877708435058594]), (-5.010353088378906, -2.505176544189453, [-3.6001052856445312, -1.410247802734375]), (-5.828777313232422, -2.914388656616211, [-5.280368804931641, -0.5484085083007812]), (-9.33877944946289, -4.669389724731445, [-6.142265319824219, -3.196514129638672])]",355412057,roberta-large
Raspberry is a,fruit.,raspberry,fruit,19,"[(-9.982986450195312, -4.991493225097656, [-9.627628326416016, -0.3553581237792969]), (-8.23471450805664, -4.11735725402832, [-7.7823333740234375, -0.4523811340332031]), (-10.559486389160156, -5.279743194580078, [-8.564132690429688, -1.9953536987304688]), (-10.084701538085938, -5.042350769042969, [-9.202690124511719, -0.8820114135742188]), (-10.040260314941406, -5.020130157470703, [-8.512054443359375, -1.5282058715820312])]",355412057,roberta-large
Lemon is a,fruit.,lemon,fruit,20,"[(-5.401348114013672, -2.700674057006836, [-5.140476226806641, -0.26087188720703125]), (-7.093147277832031, -3.5465736389160156, [-6.220890045166016, -0.8722572326660156]), (-8.743038177490234, -4.371519088745117, [-7.0093994140625, -1.7336387634277344]), (-13.749210357666016, -6.874605178833008, [-11.339611053466797, -2.4095993041992188]), (-4.912055969238281, -2.4560279846191406, [-4.527530670166016, -0.3845252990722656])]",355412057,roberta-large
Black raspberry is a,fruit.,black raspberry,fruit,21,"[(-4.909244537353516, -2.454622268676758, [-4.1737518310546875, -0.7354927062988281]), (-3.3926315307617188, -1.6963157653808594, [-2.9728851318359375, -0.41974639892578125]), (-6.176219940185547, -3.0881099700927734, [-5.489322662353516, -0.6868972778320312]), (-4.700347900390625, -2.3501739501953125, [-3.7093505859375, -0.990997314453125]), (-3.6095008850097656, -1.8047504425048828, [-3.3098411560058594, -0.29965972900390625])]",355412057,roberta-large
Boysenberry is a,fruit.,boysenberry,fruit,22,"[(-12.371021270751953, -6.185510635375977, [-11.571849822998047, -0.7991714477539062]), (-6.023994445800781, -3.0119972229003906, [-4.626789093017578, -1.3972053527832031]), (-9.94046401977539, -4.970232009887695, [-9.654518127441406, -0.2859458923339844]), (-5.183315277099609, -2.5916576385498047, [-3.7861099243164062, -1.3972053527832031]), (-12.65163803100586, -6.32581901550293, [-11.167022705078125, -1.4846153259277344])]",355412057,roberta-large
Watermelon is a,fruit.,watermelon,fruit,23,"[(-7.764522552490234, -3.882261276245117, [-7.395896911621094, -0.3686256408691406]), (-3.8385391235351562, -1.9192695617675781, [-2.2474517822265625, -1.5910873413085938]), (-4.213596343994141, -2.1067981719970703, [-3.1106109619140625, -1.1029853820800781]), (-5.518287658691406, -2.759143829345703, [-3.8865966796875, -1.6316909790039062]), (-4.598827362060547, -2.2994136810302734, [-2.675647735595703, -1.9231796264648438])]",355412057,roberta-large
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"[(-10.499874114990234, -5.249937057495117, [-7.881195068359375, -2.6186790466308594]), (-3.53851318359375, -1.769256591796875, [-1.9160270690917969, -1.6224861145019531]), (-1.9230232238769531, -0.9615116119384766, [-1.2620811462402344, -0.6609420776367188]), (-3.6579132080078125, -1.8289566040039062, [-2.2113723754882812, -1.4465408325195312]), (-5.228221893310547, -2.6141109466552734, [-4.000026702880859, -1.2281951904296875])]",355412057,roberta-large
Lime is a,fruit.,lime,fruit,25,"[(-6.941974639892578, -3.470987319946289, [-6.4922332763671875, -0.4497413635253906]), (-5.877265930175781, -2.9386329650878906, [-5.7165679931640625, -0.16069793701171875]), (-12.141666412353516, -6.070833206176758, [-9.932422637939453, -2.2092437744140625]), (-4.214458465576172, -2.107229232788086, [-3.2586212158203125, -0.9558372497558594]), (-8.041671752929688, -4.020835876464844, [-7.422763824462891, -0.6189079284667969])]",355412057,roberta-large
Tangelo is a,fruit.,tangelo,fruit,26,"[(-13.425338745117188, -6.712669372558594, [-11.518550872802734, -1.9067878723144531]), (-12.384529113769531, -6.192264556884766, [-10.145618438720703, -2.238910675048828]), (-13.212821960449219, -6.606410980224609, [-10.845413208007812, -2.3674087524414062]), (-13.173454284667969, -6.586727142333984, [-11.572826385498047, -1.6006278991699219]), (-12.285598754882812, -6.142799377441406, [-11.337982177734375, -0.9476165771484375])]",355412057,roberta-large
Papaya is a,fruit.,papaya,fruit,27,"[(-8.294979095458984, -4.147489547729492, [-5.657756805419922, -2.6372222900390625]), (-3.0928688049316406, -1.5464344024658203, [-2.8764495849609375, -0.21641921997070312]), (-5.561367034912109, -2.7806835174560547, [-5.2515869140625, -0.3097801208496094]), (-4.544071197509766, -2.272035598754883, [-4.267116546630859, -0.27695465087890625]), (-10.124217987060547, -5.062108993530273, [-9.268539428710938, -0.8556785583496094])]",355412057,roberta-large
Honeydew is a,fruit.,honeydew,fruit,28,"[(-9.172420501708984, -4.586210250854492, [-8.266895294189453, -0.9055252075195312]), (-6.387702941894531, -3.1938514709472656, [-4.091350555419922, -2.2963523864746094]), (-7.494281768798828, -3.747140884399414, [-6.869541168212891, -0.6247406005859375]), (-6.827583312988281, -3.4137916564941406, [-5.201087951660156, -1.626495361328125]), (-8.378814697265625, -4.1894073486328125, [-7.624794006347656, -0.7540206909179688])]",355412057,roberta-large
Fig is a,fruit.,fig,fruit,29,"[(-11.116241455078125, -5.5581207275390625, [-10.270637512207031, -0.8456039428710938]), (-10.734981536865234, -5.367490768432617, [-10.152210235595703, -0.5827713012695312]), (-11.267498016357422, -5.633749008178711, [-11.154590606689453, -0.11290740966796875]), (-10.505889892578125, -5.2529449462890625, [-9.884326934814453, -0.6215629577636719]), (-10.007366180419922, -5.003683090209961, [-9.494495391845703, -0.5128707885742188])]",355412057,roberta-large
Mango is a,fruit.,mango,fruit,30,"[(-10.821830749511719, -5.410915374755859, [-9.412071228027344, -1.409759521484375]), (-7.5492706298828125, -3.7746353149414062, [-6.338230133056641, -1.2110404968261719]), (-3.0464744567871094, -1.5232372283935547, [-2.5927886962890625, -0.4536857604980469]), (-7.309024810791016, -3.654512405395508, [-6.028850555419922, -1.2801742553710938]), (-8.566596984863281, -4.283298492431641, [-7.075313568115234, -1.4912834167480469])]",355412057,roberta-large
Guava is a,fruit.,guava,fruit,31,"[(-4.441120147705078, -2.220560073852539, [-3.573833465576172, -0.8672866821289062]), (-3.083099365234375, -1.5415496826171875, [-2.4271087646484375, -0.6559906005859375]), (-8.724987030029297, -4.362493515014648, [-6.1468963623046875, -2.5780906677246094]), (-5.400566101074219, -2.7002830505371094, [-4.703052520751953, -0.6975135803222656]), (-3.6397438049316406, -1.8198719024658203, [-2.9902191162109375, -0.6495246887207031])]",355412057,roberta-large
Pomegranate is a,fruit.,pomegranate,fruit,32,"[(-4.4558258056640625, -2.2279129028320312, [-2.958293914794922, -1.4975318908691406]), (-5.97265625, -2.986328125, [-3.2969932556152344, -2.6756629943847656]), (-2.937541961669922, -1.468770980834961, [-2.3150367736816406, -0.6225051879882812]), (-3.1131362915039062, -1.5565681457519531, [-2.6671714782714844, -0.4459648132324219]), (-4.1275177001953125, -2.0637588500976562, [-2.8450851440429688, -1.2824325561523438])]",355412057,roberta-large
Cranberry is a,fruit.,cranberry,fruit,33,"[(-10.134391784667969, -5.067195892333984, [-8.918834686279297, -1.2155570983886719]), (-3.0914993286132812, -1.5457496643066406, [-2.56085205078125, -0.5306472778320312]), (-4.980926513671875, -2.4904632568359375, [-2.6802940368652344, -2.3006324768066406]), (-2.034351348876953, -1.0171756744384766, [-1.2431831359863281, -0.791168212890625]), (-4.3904571533203125, -2.1952285766601562, [-3.1592330932617188, -1.2312240600585938])]",355412057,roberta-large
Passion fruit is a,fruit.,passion fruit,fruit,34,"[(-6.1104583740234375, -3.0552291870117188, [-5.040515899658203, -1.0699424743652344]), (-6.066352844238281, -3.0331764221191406, [-3.9941673278808594, -2.072185516357422]), (-6.348712921142578, -3.174356460571289, [-4.70849609375, -1.6402168273925781]), (-5.146980285644531, -2.5734901428222656, [-3.9219398498535156, -1.2250404357910156]), (-5.090778350830078, -2.545389175415039, [-4.56982421875, -0.5209541320800781])]",355412057,roberta-large
Prune is a,fruit.,prune,fruit,35,"[(-9.582550048828125, -4.7912750244140625, [-7.462955474853516, -2.1195945739746094]), (-12.592277526855469, -6.296138763427734, [-11.884201049804688, -0.7080764770507812]), (-10.517040252685547, -5.258520126342773, [-8.975677490234375, -1.5413627624511719]), (-6.953376770019531, -3.4766883850097656, [-6.048412322998047, -0.9049644470214844]), (-8.27084732055664, -4.13542366027832, [-5.932903289794922, -2.3379440307617188])]",355412057,roberta-large
Gooseberry is a,fruit.,gooseberry,fruit,36,"[(-8.390750885009766, -4.195375442504883, [-6.727241516113281, -1.6635093688964844]), (-9.658096313476562, -4.829048156738281, [-8.553146362304688, -1.104949951171875]), (-8.745460510253906, -4.372730255126953, [-7.719673156738281, -1.025787353515625]), (-7.464729309082031, -3.7323646545410156, [-6.394309997558594, -1.0704193115234375]), (-10.71352767944336, -5.35676383972168, [-9.716693878173828, -0.9968338012695312])]",355412057,roberta-large
Date is a,fruit.,date,fruit,37,"[(-15.314571380615234, -7.657285690307617, [-12.361827850341797, -2.9527435302734375]), (-12.087543487548828, -6.043771743774414, [-11.026336669921875, -1.0612068176269531]), (-12.137031555175781, -6.068515777587891, [-10.816009521484375, -1.3210220336914062]), (-12.021949768066406, -6.010974884033203, [-10.160568237304688, -1.8613815307617188]), (-11.78411865234375, -5.892059326171875, [-9.97311019897461, -1.8110084533691406])]",355412057,roberta-large
Kumquat is a,fruit.,kumquat,fruit,38,"[(-11.395763397216797, -5.697881698608398, [-10.475231170654297, -0.9205322265625]), (-9.528800964355469, -4.764400482177734, [-9.103565216064453, -0.4252357482910156]), (-8.474212646484375, -4.2371063232421875, [-7.5833740234375, -0.890838623046875]), (-10.457450866699219, -5.228725433349609, [-9.215381622314453, -1.2420692443847656]), (-11.022438049316406, -5.511219024658203, [-9.656269073486328, -1.3661689758300781])]",355412057,roberta-large
Raisin is a,fruit.,raisin,fruit,39,"[(-8.42818832397461, -4.214094161987305, [-6.2807464599609375, -2.147441864013672]), (-5.985164642333984, -2.992582321166992, [-4.881420135498047, -1.1037445068359375]), (-6.254428863525391, -3.1272144317626953, [-5.766048431396484, -0.48838043212890625]), (-6.115657806396484, -3.057828903198242, [-5.665283203125, -0.4503746032714844]), (-7.93450927734375, -3.967254638671875, [-6.970767974853516, -0.9637413024902344])]",355412057,roberta-large
Muskmelon is a,fruit.,muskmelon,fruit,40,"[(-13.249004364013672, -6.624502182006836, [-10.019824981689453, -3.2291793823242188]), (-11.159801483154297, -5.579900741577148, [-10.40878677368164, -0.7510147094726562]), (-9.714553833007812, -4.857276916503906, [-9.20071029663086, -0.5138435363769531]), (-13.392547607421875, -6.6962738037109375, [-12.465351104736328, -0.9271965026855469]), (-9.452999114990234, -4.726499557495117, [-7.810523986816406, -1.6424751281738281])]",355412057,roberta-large
Persimmon is a,fruit.,persimmon,fruit,41,"[(-12.636737823486328, -6.318368911743164, [-11.21218490600586, -1.4245529174804688]), (-10.527393341064453, -5.263696670532227, [-10.06869125366211, -0.45870208740234375]), (-7.6811370849609375, -3.8405685424804688, [-5.919242858886719, -1.7618942260742188]), (-11.542423248291016, -5.771211624145508, [-9.03997802734375, -2.5024452209472656]), (-4.643856048583984, -2.321928024291992, [-4.2618865966796875, -0.3819694519042969])]",355412057,roberta-large
Pawpaw is a,fruit.,pawpaw,fruit,42,"[(-12.126628875732422, -6.063314437866211, [-10.1365966796875, -1.9900321960449219]), (-13.77703857421875, -6.888519287109375, [-11.20413589477539, -2.5729026794433594]), (-12.861507415771484, -6.430753707885742, [-10.701431274414062, -2.160076141357422]), (-10.96743392944336, -5.48371696472168, [-9.520381927490234, -1.447052001953125]), (-12.654426574707031, -6.327213287353516, [-9.302898406982422, -3.3515281677246094])]",355412057,roberta-large
Coconut is a,fruit.,coconut,fruit,43,"[(-5.035118103027344, -2.517559051513672, [-2.8663673400878906, -2.168750762939453]), (-3.913818359375, -1.9569091796875, [-2.2485733032226562, -1.6652450561523438]), (-6.286373138427734, -3.143186569213867, [-5.063182830810547, -1.2231903076171875]), (-4.454139709472656, -2.227069854736328, [-3.293041229248047, -1.1610984802246094]), (-7.2499237060546875, -3.6249618530273438, [-6.248928070068359, -1.0009956359863281])]",355412057,roberta-large
Avocado is a,fruit.,avocado,fruit,44,"[(-3.04705810546875, -1.523529052734375, [-2.6376686096191406, -0.4093894958496094]), (-2.8628921508789062, -1.4314460754394531, [-2.1211929321289062, -0.74169921875]), (-4.314064025878906, -2.157032012939453, [-3.5063514709472656, -0.8077125549316406]), (-3.4270401000976562, -1.7135200500488281, [-3.186992645263672, -0.24004745483398438]), (-4.3262786865234375, -2.1631393432617188, [-2.0373992919921875, -2.28887939453125])]",355412057,roberta-large
Pumpkin is a,fruit.,pumpkin,fruit,45,"[(-10.230228424072266, -5.115114212036133, [-7.791721343994141, -2.438507080078125]), (-7.599384307861328, -3.799692153930664, [-6.523933410644531, -1.0754508972167969]), (-10.644111633300781, -5.322055816650391, [-8.645103454589844, -1.9990081787109375]), (-9.465049743652344, -4.732524871826172, [-7.694263458251953, -1.7707862854003906]), (-5.993618011474609, -2.9968090057373047, [-4.690208435058594, -1.3034095764160156])]",355412057,roberta-large
Tomato is a,fruit.,tomato,fruit,46,"[(-6.76397705078125, -3.381988525390625, [-6.361942291259766, -0.4020347595214844]), (-12.014217376708984, -6.007108688354492, [-10.6136474609375, -1.4005699157714844]), (-7.927978515625, -3.9639892578125, [-7.098056793212891, -0.8299217224121094]), (-7.111904144287109, -3.5559520721435547, [-4.8286590576171875, -2.283245086669922]), (-10.771621704101562, -5.385810852050781, [-8.945610046386719, -1.8260116577148438])]",355412057,roberta-large
Nut is a,fruit.,nut,fruit,47,"[(-8.783199310302734, -4.391599655151367, [-8.29541015625, -0.4877891540527344]), (-6.191719055175781, -3.0958595275878906, [-5.1029205322265625, -1.0887985229492188]), (-9.348739624023438, -4.674369812011719, [-7.987789154052734, -1.3609504699707031]), (-6.382781982421875, -3.1913909912109375, [-4.889404296875, -1.493377685546875]), (-7.1418609619140625, -3.5709304809570312, [-6.034156799316406, -1.1077041625976562])]",355412057,roberta-large
Gourd is a,fruit.,gourd,fruit,48,"[(-12.41073226928711, -6.205366134643555, [-10.510322570800781, -1.9004096984863281]), (-13.299789428710938, -6.649894714355469, [-12.571224212646484, -0.7285652160644531]), (-8.085247039794922, -4.042623519897461, [-6.8104705810546875, -1.2747764587402344]), (-9.784687042236328, -4.892343521118164, [-8.747135162353516, -1.0375518798828125]), (-5.62127685546875, -2.810638427734375, [-5.413658142089844, -0.20761871337890625])]",355412057,roberta-large
Olive is a,fruit.,olive,fruit,49,"[(-10.751705169677734, -5.375852584838867, [-9.323661804199219, -1.4280433654785156]), (-16.367042541503906, -8.183521270751953, [-11.696796417236328, -4.670246124267578]), (-10.471240997314453, -5.235620498657227, [-8.384647369384766, -2.0865936279296875]), (-11.778915405273438, -5.889457702636719, [-10.906940460205078, -0.8719749450683594]), (-13.050479888916016, -6.525239944458008, [-11.429424285888672, -1.6210556030273438])]",355412057,roberta-large
Pickle is a,fruit.,pickle,fruit,50,"[(-6.390876770019531, -3.1954383850097656, [-4.952308654785156, -1.438568115234375]), (-10.052249908447266, -5.026124954223633, [-7.901058197021484, -2.1511917114257812]), (-11.764060974121094, -5.882030487060547, [-11.248176574707031, -0.5158843994140625]), (-5.734123229980469, -2.8670616149902344, [-5.518131256103516, -0.21599197387695312]), (-10.151050567626953, -5.075525283813477, [-9.666397094726562, -0.4846534729003906])]",355412057,roberta-large
Squash is a,fruit.,squash,fruit,51,"[(-4.0009307861328125, -2.0004653930664062, [-3.0632972717285156, -0.9376335144042969]), (-8.183597564697266, -4.091798782348633, [-7.773906707763672, -0.40969085693359375]), (-6.045574188232422, -3.022787094116211, [-4.404468536376953, -1.6411056518554688]), (-9.001300811767578, -4.500650405883789, [-8.376358032226562, -0.6249427795410156]), (-9.188713073730469, -4.594356536865234, [-8.909114837646484, -0.2795982360839844])]",355412057,roberta-large
A pant is a,clothing.,pant,clothing,1,"[(-6.554615020751953, -3.2773075103759766, [-6.2176971435546875, -0.3369178771972656]), (-10.8634033203125, -5.43170166015625, [-6.422779083251953, -4.440624237060547]), (-9.028125762939453, -4.514062881469727, [-7.4438934326171875, -1.5842323303222656]), (-8.808853149414062, -4.404426574707031, [-6.957878112792969, -1.8509750366210938]), (-10.28900146484375, -5.144500732421875, [-9.195945739746094, -1.0930557250976562])]",355412057,roberta-large
A shirt is a,clothing.,shirt,clothing,2,"[(-9.451595306396484, -4.725797653198242, [-6.074333190917969, -3.3772621154785156]), (-13.174545288085938, -6.587272644042969, [-6.288280487060547, -6.886264801025391]), (-8.3201904296875, -4.16009521484375, [-6.953315734863281, -1.3668746948242188]), (-11.53963851928711, -5.769819259643555, [-6.683990478515625, -4.855648040771484]), (-8.38192367553711, -4.190961837768555, [-5.528957366943359, -2.85296630859375])]",355412057,roberta-large
A dress is a,clothing.,dress,clothing,3,"[(-7.625392913818359, -3.8126964569091797, [-6.884918212890625, -0.7404747009277344]), (-7.278316497802734, -3.639158248901367, [-5.964130401611328, -1.3141860961914062]), (-7.21636962890625, -3.608184814453125, [-5.718147277832031, -1.4982223510742188]), (-7.8109588623046875, -3.9054794311523438, [-7.254978179931641, -0.5559806823730469]), (-9.13656997680664, -4.56828498840332, [-6.392616271972656, -2.7439537048339844])]",355412057,roberta-large
A skirt is a,clothing.,skirt,clothing,4,"[(-9.872947692871094, -4.936473846435547, [-6.693798065185547, -3.179149627685547]), (-11.099884033203125, -5.5499420166015625, [-4.938575744628906, -6.161308288574219]), (-10.646408081054688, -5.323204040527344, [-7.525382995605469, -3.1210250854492188]), (-9.807723999023438, -4.903861999511719, [-6.107326507568359, -3.700397491455078]), (-11.12274169921875, -5.561370849609375, [-7.831829071044922, -3.290912628173828])]",355412057,roberta-large
